import time: self [us] | cumulative | imported package
import time:       231 |        231 |         _socket
import time:        87 |         87 |           math
import time:        62 |         62 |           select
import time:       690 |        838 |         selectors
import time:        78 |         78 |         errno
import time:       108 |        108 |         array
import time:      1599 |       2852 |       socket
import time:       186 |        186 |           _struct
import time:       162 |        348 |         struct
import time:       275 |        275 |         _compat_pickle
import time:       120 |        120 |         _pickle
import time:       894 |       1636 |       pickle
import time:        44 |         44 |           _heapq
import time:       194 |        238 |         heapq
import time:       203 |        203 |         _queue
import time:       297 |        737 |       queue
import time:       228 |        228 |       copy
import time:       807 |       6257 |     logging.handlers
import time:       174 |        174 |       fnmatch
import time:       143 |        143 |         urllib
import time:      1479 |       1479 |         ipaddress
import time:      1102 |       2723 |       urllib.parse
import time:       153 |        153 |         _winapi
import time:        66 |         66 |         nt
import time:        53 |         53 |         nt
import time:        54 |         54 |         nt
import time:        49 |         49 |         nt
import time:        48 |         48 |         nt
import time:        46 |         46 |         nt
import time:       119 |        585 |       ntpath
import time:       804 |       4285 |     pathlib
import time:       154 |        154 |             IPython.core
import time:       194 |        347 |           IPython.core.getipython
import time:        92 |         92 |           IPython.core.release
import time:       108 |        108 |               zlib
import time:       206 |        206 |                 _compression
import time:       261 |        261 |                 _bz2
import time:       380 |        846 |               bz2
import time:       301 |        301 |                 _lzma
import time:       289 |        589 |               lzma
import time:       682 |       2224 |             shutil
import time:        56 |         56 |                     _typing
import time:      2767 |       2822 |                   typing
import time:      1305 |       1305 |                         _ast
import time:      1637 |       2942 |                       ast
import time:        41 |         41 |                           _opcode
import time:       492 |        533 |                         opcode
import time:       999 |       1531 |                       dis
import time:       194 |        194 |                         importlib
import time:        75 |        268 |                       importlib.machinery
import time:      2277 |       7017 |                     inspect
import time:       168 |        168 |                       traitlets.utils
import time:       218 |        386 |                     traitlets.utils.bunch
import time:       160 |        160 |                     traitlets.utils.descriptions
import time:       108 |        108 |                     traitlets.utils.getargspec
import time:        96 |         96 |                     traitlets.utils.importstring
import time:       112 |        112 |                     traitlets.utils.sentinel
import time:       107 |        107 |                     traitlets.utils.warnings
import time:      4056 |      12038 |                   traitlets.traitlets
import time:       279 |        279 |                   traitlets._version
import time:       142 |        142 |                   traitlets.utils.decorators
import time:       314 |      15594 |                 traitlets
import time:       189 |        189 |                         _json
import time:       498 |        687 |                       json.scanner
import time:       458 |       1144 |                     json.decoder
import time:       434 |        434 |                     json.encoder
import time:       216 |       1793 |                   json
import time:       639 |        639 |                     dataclasses
import time:       359 |        997 |                   pprint
import time:       668 |        668 |                     socketserver
import time:      1388 |       2055 |                   logging.config
import time:       136 |        136 |                     traitlets.utils.text
import time:       844 |        844 |                         gettext
import time:      1019 |       1863 |                       argparse
import time:      1243 |       3105 |                     traitlets.config.loader
import time:       994 |       4235 |                   traitlets.config.configurable
import time:       143 |        143 |                   traitlets.utils.nested_update
import time:      1132 |      10353 |                 traitlets.config.application
import time:       152 |      26098 |               traitlets.config
import time:        23 |      26120 |             traitlets.config.application
import time:      1284 |       1284 |                       html.entities
import time:       393 |       1676 |                     html
import time:       222 |        222 |                         executing._utils
import time:       152 |        152 |                           executing._exceptions
import time:       504 |        656 |                         executing._position_node_finder
import time:       726 |       1603 |                       executing.executing
import time:       111 |        111 |                       executing._pytest_utils
import time:        89 |         89 |                       executing.version
import time:       345 |       2147 |                     executing
import time:        63 |         63 |                             _bisect
import time:       164 |        226 |                           bisect
import time:       203 |        429 |                         asttokens.line_numbers
import time:        82 |         82 |                               astroid
import time:        44 |        125 |                             astroid.nodes
import time:      1433 |       1558 |                           asttokens.util
import time:       285 |       1843 |                         asttokens.asttokens
import time:       159 |       2429 |                       asttokens
import time:        19 |       2448 |                     asttokens.util
import time:       454 |        454 |                                 numbers
import time:       745 |       1198 |                               _decimal
import time:       134 |       1332 |                             decimal
import time:      1726 |       1726 |                             fractions
import time:       340 |       3397 |                           pure_eval.utils
import time:       161 |       3558 |                         pure_eval.my_getattr_static
import time:       416 |       3974 |                       pure_eval.core
import time:       130 |        130 |                       pure_eval.version
import time:       182 |       4284 |                     pure_eval
import time:       487 |        487 |                     stack_data.utils
import time:      1407 |      12447 |                   stack_data.core
import time:       320 |        320 |                   stack_data.formatting
import time:       289 |        289 |                   stack_data.serializing
import time:       108 |        108 |                   stack_data.version
import time:       223 |      13385 |                 stack_data
import time:       163 |        163 |                     pygments
import time:       287 |        287 |                     pygments.formatters._mapping
import time:        79 |         79 |                           _csv
import time:       365 |        443 |                         csv
import time:       147 |        147 |                         email
import time:        88 |         88 |                           binascii
import time:       160 |        160 |                             importlib._abc
import time:       133 |        293 |                           importlib.util
import time:       136 |        136 |                             zipfile._path.glob
import time:       389 |        524 |                           zipfile._path
import time:      1032 |       1935 |                         zipfile
import time:       187 |        187 |                             quopri
import time:        53 |         53 |                                 _random
import time:        60 |         60 |                                 _sha2
import time:       407 |        518 |                               random
import time:       111 |        111 |                                     _locale
import time:      1445 |       1555 |                                   locale
import time:       988 |       2543 |                                 calendar
import time:       275 |       2818 |                               email._parseaddr
import time:       342 |        342 |                                   base64
import time:       142 |        483 |                                 email.base64mime
import time:       273 |        273 |                                 email.quoprimime
import time:       660 |        660 |                                 email.errors
import time:       135 |        135 |                                 email.encoders
import time:       282 |       1832 |                               email.charset
import time:       505 |       5672 |                             email.utils
import time:       694 |        694 |                               email.header
import time:       328 |       1022 |                             email._policybase
import time:       276 |        276 |                             email._encoded_words
import time:       132 |        132 |                             email.iterators
import time:       686 |       7971 |                           email.message
import time:        98 |         98 |                             importlib.metadata._functools
import time:       196 |        293 |                           importlib.metadata._text
import time:       349 |       8612 |                         importlib.metadata._adapters
import time:       393 |        393 |                         importlib.metadata._meta
import time:       291 |        291 |                         importlib.metadata._collections
import time:       126 |        126 |                         importlib.metadata._itertools
import time:       581 |        581 |                               tempfile
import time:       407 |        407 |                               importlib.resources.abc
import time:       326 |        326 |                               importlib.resources._adapters
import time:       415 |       1729 |                             importlib.resources._common
import time:       218 |        218 |                             importlib.resources._legacy
import time:       133 |       2079 |                           importlib.resources
import time:       383 |       2461 |                         importlib.abc
import time:      1357 |      15760 |                       importlib.metadata
import time:       146 |      15905 |                     pygments.plugin
import time:       783 |        783 |                     pygments.util
import time:       299 |      17435 |                   pygments.formatters
import time:       201 |        201 |                       pygments.styles._mapping
import time:       169 |        369 |                     pygments.styles
import time:       147 |        515 |                   pygments.formatter
import time:       139 |        139 |                   pygments.console
import time:       394 |        394 |                     pygments.token
import time:       318 |        712 |                   pygments.style
import time:       293 |      19092 |                 pygments.formatters.terminal256
import time:       126 |        126 |                 IPython.utils
import time:       298 |        298 |                   glob
import time:      1399 |       1399 |                         signal
import time:        86 |         86 |                         fcntl
import time:        81 |         81 |                         msvcrt
import time:        32 |         32 |                         _posixsubprocess
import time:       702 |       2298 |                       subprocess
import time:       270 |        270 |                         shlex
import time:        76 |         76 |                             _wmi
import time:       624 |        699 |                           platform
import time:       135 |        135 |                           IPython.utils.encoding
import time:       442 |       1275 |                         IPython.utils.py3compat
import time:       240 |       1784 |                       IPython.utils._process_common
import time:       174 |       4255 |                     IPython.utils._process_posix
import time:       143 |       4397 |                   IPython.utils.process
import time:       280 |       4975 |                 IPython.utils.path
import time:       427 |        427 |                   pygments.styles.monokai
import time:       343 |        343 |                   pygments.styles.default
import time:       347 |        347 |                   pygments.styles.pastie
import time:       551 |        551 |                   pygments.styles.gruvbox
import time:     14314 |      15980 |                 IPython.utils.PyColorize
import time:       175 |        175 |                 IPython.utils.terminal
import time:       306 |        306 |                 IPython.core.display_trap
import time:       384 |        384 |                       pkgutil
import time:       452 |        452 |                       sysconfig
import time:       564 |        564 |                       _sysconfigdata__x86_64-linux-gnu
import time:      1963 |       3361 |                     pydoc
import time:       192 |        192 |                         codeop
import time:       273 |        464 |                       IPython.core.debugger_backport
import time:       238 |        238 |                         cmd
import time:       448 |        448 |                         bdb
import time:       213 |        213 |                         code
import time:       771 |       1668 |                       pdb
import time:       612 |       2743 |                     IPython.core.debugger
import time:       508 |       6612 |                   IPython.core.tbtools
import time:       303 |       6914 |                 IPython.core.doctb
import time:       599 |      61547 |               IPython.core.ultratb
import time:       110 |        110 |                 IPython.utils._sysinfo
import time:       175 |        285 |               IPython.utils.sysinfo
import time:       270 |      62101 |             IPython.core.crashhandler
import time:        94 |         94 |                 IPython.utils.importstring
import time:       170 |        263 |               IPython.paths
import time:       601 |        863 |             IPython.core.profiledir
import time:       813 |      92119 |           IPython.core.application
import time:       124 |        124 |             IPython.terminal
import time:      2138 |       2138 |                 _hashlib
import time:       727 |        727 |                 _blake2
import time:       285 |       3149 |               hashlib
import time:       192 |       3340 |             IPython.core.compilerop
import time:       200 |        200 |               IPython.core.error
import time:       108 |        108 |                 IPython.utils.docs
import time:       135 |        243 |               IPython.utils.decorators
import time:       679 |        679 |               IPython.utils.text
import time:       500 |       1620 |             IPython.core.magic_arguments
import time:       184 |        184 |               getopt
import time:       164 |        164 |                     IPython.core.display_functions
import time:        76 |         76 |                         _winapi
import time:        58 |         58 |                         winreg
import time:       306 |        440 |                       mimetypes
import time:       118 |        118 |                         IPython.testing
import time:       153 |        270 |                       IPython.testing.skipdoctest
import time:       559 |       1268 |                     IPython.core.display
import time:       107 |        107 |                       IPython.lib
import time:       622 |        729 |                     IPython.lib.display
import time:       172 |       2332 |                   IPython.display
import time:       133 |        133 |                   IPython.utils.data
import time:       456 |       2919 |                 IPython.core.page
import time:       569 |        569 |                 IPython.lib.pretty
import time:       344 |        344 |                 IPython.utils.openpy
import time:       114 |        114 |                 IPython.utils.dir2
import time:       176 |        176 |                 IPython.utils.wildcard
import time:      1515 |       1515 |                   pygments.lexers._mapping
import time:       379 |        379 |                   pygments.modeline
import time:       467 |       2359 |                 pygments.lexers
import time:       158 |        158 |                     pygments.filter
import time:       522 |        522 |                     pygments.filters
import time:       210 |        210 |                     pygments.regexopt
import time:       661 |       1549 |                   pygments.lexer
import time:       466 |        466 |                   pygments.unistring
import time:       988 |       3002 |                 pygments.lexers.python
import time:        80 |         80 |                   ctags
import time:       352 |        432 |                 pygments.formatters.html
import time:      2295 |      12205 |               IPython.core.oinspect
import time:       436 |        436 |                 IPython.utils.tokenutil
import time:      1442 |       1878 |               IPython.core.inputtransformer2
import time:       195 |        195 |               IPython.utils.ipstruct
import time:       969 |      15429 |             IPython.core.magic
import time:       112 |        112 |               runpy
import time:       124 |        124 |                 IPython.external
import time:        79 |         79 |                 cPickle
import time:       321 |        523 |               IPython.external.pickleshare
import time:       168 |        168 |               IPython.core.hooks
import time:       159 |        159 |                 IPython.core.autocall
import time:       261 |        261 |                 IPython.core.macro
import time:       423 |        423 |                 IPython.core.splitinput
import time:      2574 |       3416 |               IPython.core.prefilter
import time:       587 |        587 |               IPython.core.alias
import time:       305 |        305 |               IPython.core.builtin_trap
import time:       566 |        566 |                   decorator
import time:       753 |        753 |                       _sqlite3
import time:       312 |       1065 |                     sqlite3.dbapi2
import time:       207 |       1271 |                   sqlite3
import time:      2690 |       4526 |                 IPython.core.history
import time:       470 |       4995 |               IPython.core.displayhook
import time:       497 |        497 |               IPython.core.displaypub
import time:       173 |        173 |               IPython.core.events
import time:       282 |        282 |               IPython.core.extensions
import time:       128 |        128 |                 IPython.utils.sentinel
import time:      2934 |       3061 |               IPython.core.formatters
import time:       260 |        260 |               IPython.core.logger
import time:       297 |        297 |               IPython.core.payload
import time:       161 |        161 |               IPython.core.tips
import time:       116 |        116 |               IPython.core.usage
import time:      1249 |       1249 |                 IPython.utils.capture
import time:       157 |       1406 |               IPython.utils.io
import time:       153 |        153 |               IPython.utils.strdispatch
import time:       123 |        123 |               IPython.utils.syspathcontext
import time:        69 |         69 |                 docrepr
import time:        24 |         92 |               docrepr.sphinxify
import time:       135 |        135 |                       concurrent
import time:       680 |        680 |                       concurrent.futures._base
import time:       195 |       1010 |                     concurrent.futures
import time:      1493 |       1493 |                       _ssl
import time:      2450 |       3942 |                     ssl
import time:       249 |        249 |                     asyncio.constants
import time:       150 |        150 |                     asyncio.coroutines
import time:       163 |        163 |                         _contextvars
import time:       133 |        295 |                       contextvars
import time:       140 |        140 |                       asyncio.format_helpers
import time:       154 |        154 |                         asyncio.base_futures
import time:       211 |        211 |                         asyncio.exceptions
import time:       135 |        135 |                         asyncio.base_tasks
import time:       449 |        946 |                       _asyncio
import time:       514 |       1894 |                     asyncio.events
import time:       254 |        254 |                     asyncio.futures
import time:       207 |        207 |                     asyncio.protocols
import time:       323 |        323 |                       asyncio.transports
import time:       114 |        114 |                       asyncio.log
import time:       774 |       1210 |                     asyncio.sslproto
import time:       118 |        118 |                         asyncio.mixins
import time:       549 |        667 |                       asyncio.locks
import time:       432 |        432 |                         asyncio.timeouts
import time:       470 |        902 |                       asyncio.tasks
import time:       323 |       1891 |                     asyncio.staggered
import time:       173 |        173 |                     asyncio.trsock
import time:      1143 |      12117 |                   asyncio.base_events
import time:       355 |        355 |                   asyncio.runners
import time:       279 |        279 |                   asyncio.queues
import time:       396 |        396 |                   asyncio.streams
import time:       259 |        259 |                   asyncio.subprocess
import time:       177 |        177 |                   asyncio.taskgroups
import time:       103 |        103 |                   asyncio.threads
import time:       279 |        279 |                     asyncio.base_subprocess
import time:       579 |        579 |                     asyncio.selector_events
import time:       906 |       1763 |                   asyncio.unix_events
import time:       278 |      15722 |                 asyncio
import time:       175 |      15897 |               IPython.core.async_helpers
import time:      2879 |      35492 |             IPython.core.interactiveshell
import time:       213 |        213 |                         prompt_toolkit.application.current
import time:       130 |        130 |                               prompt_toolkit.eventloop.utils
import time:       265 |        394 |                             prompt_toolkit.eventloop.async_generator
import time:       224 |        224 |                             prompt_toolkit.eventloop.inputhook
import time:       144 |        761 |                           prompt_toolkit.eventloop
import time:       150 |        910 |                         prompt_toolkit.application.run_in_terminal
import time:       420 |        420 |                                 prompt_toolkit.selection
import time:       289 |        709 |                               prompt_toolkit.clipboard.base
import time:       169 |        169 |                               prompt_toolkit.clipboard.in_memory
import time:       150 |       1027 |                             prompt_toolkit.clipboard
import time:       293 |        293 |                                 prompt_toolkit.cache
import time:       213 |        213 |                                 prompt_toolkit.enums
import time:       326 |        326 |                                 prompt_toolkit.filters.base
import time:       343 |       1173 |                               prompt_toolkit.filters.app
import time:       152 |        152 |                               prompt_toolkit.filters.cli
import time:       110 |        110 |                               prompt_toolkit.filters.utils
import time:       211 |       1645 |                             prompt_toolkit.filters
import time:      1813 |       4484 |                           prompt_toolkit.document
import time:       290 |       4774 |                         prompt_toolkit.auto_suggest
import time:      2385 |       2385 |                                               prompt_toolkit.keys
import time:       753 |       3138 |                                             prompt_toolkit.key_binding.key_bindings
import time:       101 |        101 |                                                     wcwidth.table_vs16
import time:       164 |        164 |                                                     wcwidth.table_wide
import time:       343 |        343 |                                                     wcwidth.table_zero
import time:       104 |        104 |                                                     wcwidth.unicode_versions
import time:       244 |        953 |                                                   wcwidth.wcwidth
import time:       245 |       1197 |                                                 wcwidth
import time:       466 |       1663 |                                               prompt_toolkit.utils
import time:       348 |       2011 |                                             prompt_toolkit.key_binding.key_processor
import time:       130 |       5277 |                                           prompt_toolkit.key_binding
import time:       428 |       5704 |                                         prompt_toolkit.key_binding.vi_state
import time:       641 |       6345 |                                       prompt_toolkit.cursor_shapes
import time:       621 |        621 |                                       prompt_toolkit.data_structures
import time:       675 |        675 |                                         prompt_toolkit.styles.base
import time:       164 |        164 |                                           prompt_toolkit.styles.named_colors
import time:       577 |        577 |                                           prompt_toolkit.styles.style
import time:       339 |       1079 |                                         prompt_toolkit.styles.defaults
import time:       199 |        199 |                                         prompt_toolkit.styles.pygments
import time:       141 |        141 |                                           colorsys
import time:       457 |        598 |                                         prompt_toolkit.styles.style_transformation
import time:       331 |       2881 |                                       prompt_toolkit.styles
import time:       586 |        586 |                                       prompt_toolkit.output.color_depth
import time:       347 |      10779 |                                     prompt_toolkit.output.base
import time:       176 |        176 |                                         prompt_toolkit.output.flush_stdout
import time:       414 |        589 |                                       prompt_toolkit.output.plain_text
import time:       170 |        758 |                                     prompt_toolkit.output.defaults
import time:       118 |      11655 |                                   prompt_toolkit.output
import time:       581 |      12235 |                                 prompt_toolkit.output.vt100
import time:       411 |        411 |                                   prompt_toolkit.mouse_events
import time:       415 |        825 |                                 prompt_toolkit.formatted_text.base
import time:       543 |      13603 |                               prompt_toolkit.formatted_text.ansi
import time:       207 |        207 |                                     xml
import time:       167 |        167 |                                     xml.dom.domreg
import time:       463 |        836 |                                   xml.dom
import time:       184 |        184 |                                   xml.dom.minicompat
import time:       259 |        259 |                                     xml.dom.NodeFilter
import time:       383 |        642 |                                   xml.dom.xmlbuilder
import time:      1077 |       2737 |                                 xml.dom.minidom
import time:       214 |       2950 |                               prompt_toolkit.formatted_text.html
import time:       186 |        186 |                               prompt_toolkit.formatted_text.pygments
import time:       138 |        138 |                               prompt_toolkit.formatted_text.utils
import time:       160 |      17036 |                             prompt_toolkit.formatted_text
import time:       380 |      17415 |                           prompt_toolkit.completion.base
import time:       155 |        155 |                           prompt_toolkit.completion.deduplicate
import time:       325 |        325 |                           prompt_toolkit.completion.filesystem
import time:       178 |        178 |                             prompt_toolkit.completion.word_completer
import time:       511 |        689 |                           prompt_toolkit.completion.fuzzy_completer
import time:       288 |        288 |                           prompt_toolkit.completion.nested
import time:       219 |      19087 |                         prompt_toolkit.completion
import time:       397 |        397 |                         prompt_toolkit.history
import time:       311 |        311 |                         prompt_toolkit.search
import time:       306 |        306 |                         prompt_toolkit.validation
import time:      1342 |      27336 |                       prompt_toolkit.buffer
import time:       285 |        285 |                           prompt_toolkit.input.base
import time:       117 |        117 |                           prompt_toolkit.input.defaults
import time:       150 |        551 |                         prompt_toolkit.input
import time:        33 |        584 |                       prompt_toolkit.input.base
import time:       109 |        109 |                       prompt_toolkit.input.typeahead
import time:        95 |         95 |                         prompt_toolkit.key_binding.bindings
import time:       125 |        125 |                         prompt_toolkit.key_binding.bindings.scroll
import time:       200 |        419 |                       prompt_toolkit.key_binding.bindings.page_navigation
import time:       411 |        411 |                                       prompt_toolkit.lexers.base
import time:       615 |        615 |                                       prompt_toolkit.lexers.pygments
import time:       180 |       1205 |                                     prompt_toolkit.lexers
import time:       617 |        617 |                                       prompt_toolkit.layout.utils
import time:       705 |       1321 |                                     prompt_toolkit.layout.processors
import time:       729 |       3254 |                                   prompt_toolkit.layout.controls
import time:       264 |        264 |                                   prompt_toolkit.layout.dimension
import time:       289 |        289 |                                   prompt_toolkit.layout.margins
import time:       144 |        144 |                                   prompt_toolkit.layout.mouse_handlers
import time:       250 |        250 |                                   prompt_toolkit.layout.screen
import time:      2263 |       6461 |                                 prompt_toolkit.layout.containers
import time:       319 |        319 |                                 prompt_toolkit.layout.layout
import time:       430 |        430 |                                 prompt_toolkit.layout.menus
import time:       266 |        266 |                                 prompt_toolkit.layout.scrollable_pane
import time:       203 |       7677 |                               prompt_toolkit.layout
import time:        36 |       7713 |                             prompt_toolkit.layout.controls
import time:       176 |        176 |                             prompt_toolkit.key_binding.bindings.completion
import time:       616 |       8504 |                           prompt_toolkit.key_binding.bindings.named_commands
import time:       182 |       8686 |                         prompt_toolkit.key_binding.bindings.basic
import time:       146 |        146 |                         prompt_toolkit.key_binding.bindings.cpr
import time:       286 |        286 |                         prompt_toolkit.key_binding.bindings.emacs
import time:       218 |        218 |                         prompt_toolkit.key_binding.bindings.mouse
import time:       257 |        257 |                             prompt_toolkit.input.ansi_escape_sequences
import time:       630 |        886 |                           prompt_toolkit.input.vt100_parser
import time:       606 |        606 |                           prompt_toolkit.key_binding.digraphs
import time:      1011 |       2503 |                         prompt_toolkit.key_binding.bindings.vi
import time:       165 |      12001 |                       prompt_toolkit.key_binding.defaults
import time:       158 |        158 |                       prompt_toolkit.key_binding.emacs_state
import time:       120 |        120 |                       prompt_toolkit.layout.dummy
import time:       534 |        534 |                       prompt_toolkit.renderer
import time:       834 |      42091 |                     prompt_toolkit.application.application
import time:       230 |        230 |                     prompt_toolkit.application.dummy
import time:       233 |      42554 |                   prompt_toolkit.application
import time:       468 |        468 |                           prompt_toolkit.widgets.toolbars
import time:       730 |       1197 |                         prompt_toolkit.widgets.base
import time:       103 |        103 |                           prompt_toolkit.key_binding.bindings.focus
import time:       191 |        294 |                         prompt_toolkit.widgets.dialogs
import time:       258 |        258 |                         prompt_toolkit.widgets.menus
import time:       181 |       1929 |                       prompt_toolkit.widgets
import time:       288 |       2216 |                     prompt_toolkit.shortcuts.choice_input
import time:       235 |        235 |                     prompt_toolkit.shortcuts.dialogs
import time:       117 |        117 |                             xml.parsers
import time:       163 |        163 |                               pyexpat
import time:       140 |        302 |                             xml.parsers.expat
import time:       653 |       1071 |                           xml.dom.expatbuilder
import time:      1062 |       2132 |                         prompt_toolkit.shortcuts.progress_bar.formatters
import time:       394 |       2526 |                       prompt_toolkit.shortcuts.progress_bar.base
import time:       144 |       2670 |                     prompt_toolkit.shortcuts.progress_bar
import time:       146 |        146 |                       prompt_toolkit.key_binding.bindings.auto_suggest
import time:       118 |        118 |                       prompt_toolkit.key_binding.bindings.open_in_editor
import time:       911 |       1174 |                     prompt_toolkit.shortcuts.prompt
import time:       190 |        190 |                     prompt_toolkit.shortcuts.utils
import time:       210 |       6692 |                   prompt_toolkit.shortcuts
import time:       560 |        560 |                     email.feedparser
import time:       228 |        787 |                   email.parser
import time:      2493 |      52523 |                 prompt_toolkit
import time:        38 |      52561 |               prompt_toolkit.auto_suggest
import time:       236 |        236 |               prompt_toolkit.patch_stdout
import time:        81 |         81 |                   unicodedata
import time:        91 |         91 |                     _uuid
import time:       462 |        552 |                   uuid
import time:      4328 |       4328 |                   IPython.core.guarded_eval
import time:       756 |        756 |                   IPython.core.latex_symbols
import time:       155 |        155 |                   IPython.utils.generics
import time:       493 |        493 |                             parso.utils
import time:       442 |        934 |                           parso.tree
import time:        97 |         97 |                                     parso.python
import time:       862 |        862 |                                     parso.python.token
import time:      2442 |       3401 |                                   parso.python.tokenize
import time:       223 |       3623 |                                 parso.pgen2.grammar_parser
import time:       436 |       4058 |                               parso.pgen2.generator
import time:       130 |       4188 |                             parso.pgen2
import time:        29 |       4217 |                           parso.pgen2.generator
import time:       502 |       5652 |                         parso.parser
import time:       111 |        111 |                           parso._compatibility
import time:      1543 |       1543 |                             difflib
import time:       558 |        558 |                                 parso.python.prefix
import time:      1488 |       2045 |                               parso.python.tree
import time:       296 |       2341 |                             parso.python.parser
import time:       512 |       4395 |                           parso.python.diff
import time:        59 |         59 |                             gc
import time:       326 |        384 |                           parso.cache
import time:       436 |        436 |                             parso.normalizer
import time:      1095 |       1530 |                           parso.python.errors
import time:       455 |        455 |                           parso.python.pep8
import time:       196 |        196 |                           parso.file_io
import time:       477 |       7546 |                         parso.grammar
import time:       175 |      13372 |                       parso
import time:       353 |        353 |                       jedi.parser_utils
import time:        71 |         71 |                         colorama
import time:       245 |        316 |                       jedi.debug
import time:       170 |        170 |                       jedi.settings
import time:       204 |        204 |                       jedi.cache
import time:       266 |        266 |                       jedi.file_io
import time:       184 |        184 |                                 jedi.inference.cache
import time:       226 |        226 |                                   jedi.inference.helpers
import time:       410 |        410 |                                   jedi.inference.utils
import time:       537 |       1172 |                                 jedi.inference.base_value
import time:       304 |       1659 |                               jedi.inference.sys_path
import time:       174 |        174 |                                       jedi.inference.recursion
import time:       313 |        486 |                                     jedi.inference.flow_analysis
import time:       179 |        179 |                                           jedi.common
import time:       215 |        393 |                                         jedi.inference.lazy_value
import time:       462 |        855 |                                       jedi.inference.docstrings
import time:       162 |        162 |                                       jedi.plugins
import time:       876 |       1892 |                                     jedi.inference.names
import time:       914 |       3292 |                                   jedi.inference.filters
