import time: self [us] | cumulative | imported package
import time:      2740 |       4696 |                 IPython.core.history
import time:       495 |       5191 |               IPython.core.displayhook
import time:       444 |        444 |               IPython.core.displaypub
import time:       166 |        166 |               IPython.core.events
import time:       304 |        304 |               IPython.core.extensions
import time:       146 |        146 |                 IPython.utils.sentinel
import time:      2783 |       2928 |               IPython.core.formatters
import time:       231 |        231 |               IPython.core.logger
import time:       248 |        248 |               IPython.core.payload
import time:       140 |        140 |               IPython.core.tips
import time:       112 |        112 |               IPython.core.usage
import time:      1193 |       1193 |                 IPython.utils.capture
import time:       155 |       1348 |               IPython.utils.io
import time:       147 |        147 |               IPython.utils.strdispatch
import time:       126 |        126 |               IPython.utils.syspathcontext
import time:        66 |         66 |                 docrepr
import time:        24 |         90 |               docrepr.sphinxify
import time:       140 |        140 |                       concurrent
import time:       672 |        672 |                       concurrent.futures._base
import time:       189 |       1001 |                     concurrent.futures
import time:      1446 |       1446 |                       _ssl
import time:      2489 |       3934 |                     ssl
import time:       246 |        246 |                     asyncio.constants
import time:       158 |        158 |                     asyncio.coroutines
import time:       157 |        157 |                         _contextvars
import time:       152 |        308 |                       contextvars
import time:       158 |        158 |                       asyncio.format_helpers
import time:       160 |        160 |                         asyncio.base_futures
import time:       238 |        238 |                         asyncio.exceptions
import time:       192 |        192 |                         asyncio.base_tasks
import time:       497 |       1086 |                       _asyncio
import time:       601 |       2151 |                     asyncio.events
import time:       263 |        263 |                     asyncio.futures
import time:       202 |        202 |                     asyncio.protocols
import time:       301 |        301 |                       asyncio.transports
import time:       114 |        114 |                       asyncio.log
import time:       812 |       1225 |                     asyncio.sslproto
import time:       117 |        117 |                         asyncio.mixins
import time:       483 |        600 |                       asyncio.locks
import time:       415 |        415 |                         asyncio.timeouts
import time:       520 |        934 |                       asyncio.tasks
import time:       352 |       1885 |                     asyncio.staggered
import time:       186 |        186 |                     asyncio.trsock
import time:      1182 |      12429 |                   asyncio.base_events
import time:       327 |        327 |                   asyncio.runners
import time:       274 |        274 |                   asyncio.queues
import time:       391 |        391 |                   asyncio.streams
import time:       243 |        243 |                   asyncio.subprocess
import time:       167 |        167 |                   asyncio.taskgroups
import time:       109 |        109 |                   asyncio.threads
import time:       265 |        265 |                     asyncio.base_subprocess
import time:       611 |        611 |                     asyncio.selector_events
import time:       898 |       1772 |                   asyncio.unix_events
import time:       307 |      16015 |                 asyncio
import time:       175 |      16189 |               IPython.core.async_helpers
import time:      2996 |      35959 |             IPython.core.interactiveshell
import time:       222 |        222 |                         prompt_toolkit.application.current
import time:       111 |        111 |                               prompt_toolkit.eventloop.utils
import time:       228 |        339 |                             prompt_toolkit.eventloop.async_generator
import time:       220 |        220 |                             prompt_toolkit.eventloop.inputhook
import time:       133 |        690 |                           prompt_toolkit.eventloop
import time:       148 |        838 |                         prompt_toolkit.application.run_in_terminal
import time:       426 |        426 |                                 prompt_toolkit.selection
import time:       243 |        668 |                               prompt_toolkit.clipboard.base
import time:       150 |        150 |                               prompt_toolkit.clipboard.in_memory
import time:       134 |        951 |                             prompt_toolkit.clipboard
import time:       289 |        289 |                                 prompt_toolkit.cache
import time:       227 |        227 |                                 prompt_toolkit.enums
import time:       308 |        308 |                                 prompt_toolkit.filters.base
import time:       330 |       1153 |                               prompt_toolkit.filters.app
import time:       151 |        151 |                               prompt_toolkit.filters.cli
import time:       109 |        109 |                               prompt_toolkit.filters.utils
import time:       180 |       1591 |                             prompt_toolkit.filters
import time:      1884 |       4425 |                           prompt_toolkit.document
import time:       294 |       4718 |                         prompt_toolkit.auto_suggest
import time:      2396 |       2396 |                                               prompt_toolkit.keys
import time:       789 |       3185 |                                             prompt_toolkit.key_binding.key_bindings
import time:       108 |        108 |                                                     wcwidth.table_vs16
import time:       144 |        144 |                                                     wcwidth.table_wide
import time:       346 |        346 |                                                     wcwidth.table_zero
import time:       101 |        101 |                                                     wcwidth.unicode_versions
import time:       260 |        958 |                                                   wcwidth.wcwidth
import time:       226 |       1183 |                                                 wcwidth
import time:       415 |       1598 |                                               prompt_toolkit.utils
import time:       327 |       1924 |                                             prompt_toolkit.key_binding.key_processor
import time:       157 |       5265 |                                           prompt_toolkit.key_binding
import time:       386 |       5651 |                                         prompt_toolkit.key_binding.vi_state
import time:       629 |       6280 |                                       prompt_toolkit.cursor_shapes
import time:       619 |        619 |                                       prompt_toolkit.data_structures
import time:       668 |        668 |                                         prompt_toolkit.styles.base
import time:       182 |        182 |                                           prompt_toolkit.styles.named_colors
import time:       623 |        623 |                                           prompt_toolkit.styles.style
import time:       343 |       1148 |                                         prompt_toolkit.styles.defaults
import time:       194 |        194 |                                         prompt_toolkit.styles.pygments
import time:       146 |        146 |                                           colorsys
import time:       481 |        627 |                                         prompt_toolkit.styles.style_transformation
import time:       311 |       2944 |                                       prompt_toolkit.styles
import time:       642 |        642 |                                       prompt_toolkit.output.color_depth
import time:       373 |      10856 |                                     prompt_toolkit.output.base
import time:       172 |        172 |                                         prompt_toolkit.output.flush_stdout
import time:       429 |        601 |                                       prompt_toolkit.output.plain_text
import time:       164 |        765 |                                     prompt_toolkit.output.defaults
import time:       143 |      11763 |                                   prompt_toolkit.output
import time:       568 |      12331 |                                 prompt_toolkit.output.vt100
import time:       430 |        430 |                                   prompt_toolkit.mouse_events
import time:       400 |        830 |                                 prompt_toolkit.formatted_text.base
import time:       516 |      13676 |                               prompt_toolkit.formatted_text.ansi
import time:       209 |        209 |                                     xml
import time:       162 |        162 |                                     xml.dom.domreg
import time:       432 |        802 |                                   xml.dom
import time:       173 |        173 |                                   xml.dom.minicompat
import time:       281 |        281 |                                     xml.dom.NodeFilter
import time:       337 |        617 |                                   xml.dom.xmlbuilder
import time:      1098 |       2689 |                                 xml.dom.minidom
import time:       210 |       2899 |                               prompt_toolkit.formatted_text.html
import time:       157 |        157 |                               prompt_toolkit.formatted_text.pygments
import time:       213 |        213 |                               prompt_toolkit.formatted_text.utils
import time:       168 |      17111 |                             prompt_toolkit.formatted_text
import time:       405 |      17515 |                           prompt_toolkit.completion.base
import time:       144 |        144 |                           prompt_toolkit.completion.deduplicate
import time:       319 |        319 |                           prompt_toolkit.completion.filesystem
import time:       178 |        178 |                             prompt_toolkit.completion.word_completer
import time:       423 |        601 |                           prompt_toolkit.completion.fuzzy_completer
import time:       247 |        247 |                           prompt_toolkit.completion.nested
import time:       206 |      19029 |                         prompt_toolkit.completion
import time:       376 |        376 |                         prompt_toolkit.history
import time:       308 |        308 |                         prompt_toolkit.search
import time:       275 |        275 |                         prompt_toolkit.validation
import time:      1355 |      27118 |                       prompt_toolkit.buffer
import time:       288 |        288 |                           prompt_toolkit.input.base
import time:       152 |        152 |                           prompt_toolkit.input.defaults
import time:       154 |        593 |                         prompt_toolkit.input
import time:        34 |        627 |                       prompt_toolkit.input.base
import time:       142 |        142 |                       prompt_toolkit.input.typeahead
import time:        99 |         99 |                         prompt_toolkit.key_binding.bindings
import time:       125 |        125 |                         prompt_toolkit.key_binding.bindings.scroll
import time:       187 |        411 |                       prompt_toolkit.key_binding.bindings.page_navigation
import time:       398 |        398 |                                       prompt_toolkit.lexers.base
import time:       623 |        623 |                                       prompt_toolkit.lexers.pygments
import time:       167 |       1187 |                                     prompt_toolkit.lexers
import time:       642 |        642 |                                       prompt_toolkit.layout.utils
import time:       662 |       1304 |                                     prompt_toolkit.layout.processors
import time:       797 |       3287 |                                   prompt_toolkit.layout.controls
import time:       249 |        249 |                                   prompt_toolkit.layout.dimension
import time:       272 |        272 |                                   prompt_toolkit.layout.margins
import time:       149 |        149 |                                   prompt_toolkit.layout.mouse_handlers
import time:       294 |        294 |                                   prompt_toolkit.layout.screen
import time:      2475 |       6724 |                                 prompt_toolkit.layout.containers
import time:       336 |        336 |                                 prompt_toolkit.layout.layout
import time:       442 |        442 |                                 prompt_toolkit.layout.menus
import time:       332 |        332 |                                 prompt_toolkit.layout.scrollable_pane
import time:       215 |       8046 |                               prompt_toolkit.layout
import time:        46 |       8091 |                             prompt_toolkit.layout.controls
import time:       206 |        206 |                             prompt_toolkit.key_binding.bindings.completion
import time:       689 |       8986 |                           prompt_toolkit.key_binding.bindings.named_commands
import time:       185 |       9171 |                         prompt_toolkit.key_binding.bindings.basic
import time:       153 |        153 |                         prompt_toolkit.key_binding.bindings.cpr
import time:       380 |        380 |                         prompt_toolkit.key_binding.bindings.emacs
import time:       243 |        243 |                         prompt_toolkit.key_binding.bindings.mouse
import time:       301 |        301 |                             prompt_toolkit.input.ansi_escape_sequences
import time:       673 |        974 |                           prompt_toolkit.input.vt100_parser
import time:       577 |        577 |                           prompt_toolkit.key_binding.digraphs
import time:      1190 |       2740 |                         prompt_toolkit.key_binding.bindings.vi
import time:       165 |      12849 |                       prompt_toolkit.key_binding.defaults
import time:       149 |        149 |                       prompt_toolkit.key_binding.emacs_state
import time:       127 |        127 |                       prompt_toolkit.layout.dummy
import time:       540 |        540 |                       prompt_toolkit.renderer
import time:       855 |      42814 |                     prompt_toolkit.application.application
import time:       212 |        212 |                     prompt_toolkit.application.dummy
import time:       218 |      43244 |                   prompt_toolkit.application
import time:       503 |        503 |                           prompt_toolkit.widgets.toolbars
import time:       711 |       1213 |                         prompt_toolkit.widgets.base
import time:       102 |        102 |                           prompt_toolkit.key_binding.bindings.focus
import time:       189 |        291 |                         prompt_toolkit.widgets.dialogs
import time:       286 |        286 |                         prompt_toolkit.widgets.menus
import time:       173 |       1962 |                       prompt_toolkit.widgets
import time:       335 |       2296 |                     prompt_toolkit.shortcuts.choice_input
import time:       233 |        233 |                     prompt_toolkit.shortcuts.dialogs
import time:       116 |        116 |                             xml.parsers
import time:       191 |        191 |                               pyexpat
import time:       143 |        333 |                             xml.parsers.expat
import time:       651 |       1099 |                           xml.dom.expatbuilder
import time:      1171 |       2269 |                         prompt_toolkit.shortcuts.progress_bar.formatters
import time:       416 |       2685 |                       prompt_toolkit.shortcuts.progress_bar.base
import time:       130 |       2814 |                     prompt_toolkit.shortcuts.progress_bar
import time:       146 |        146 |                       prompt_toolkit.key_binding.bindings.auto_suggest
import time:       111 |        111 |                       prompt_toolkit.key_binding.bindings.open_in_editor
import time:       968 |       1224 |                     prompt_toolkit.shortcuts.prompt
import time:       197 |        197 |                     prompt_toolkit.shortcuts.utils
import time:       211 |       6972 |                   prompt_toolkit.shortcuts
import time:       583 |        583 |                     email.feedparser
import time:       223 |        805 |                   email.parser
import time:      2553 |      53572 |                 prompt_toolkit
import time:        32 |      53604 |               prompt_toolkit.auto_suggest
import time:       270 |        270 |               prompt_toolkit.patch_stdout
import time:       129 |        129 |                   unicodedata
import time:        80 |         80 |                     _uuid
import time:       490 |        570 |                   uuid
import time:      4464 |       4464 |                   IPython.core.guarded_eval
import time:       689 |        689 |                   IPython.core.latex_symbols
import time:       171 |        171 |                   IPython.utils.generics
import time:       488 |        488 |                             parso.utils
import time:       451 |        939 |                           parso.tree
import time:        94 |         94 |                                     parso.python
import time:       850 |        850 |                                     parso.python.token
import time:      2579 |       3521 |                                   parso.python.tokenize
import time:       240 |       3761 |                                 parso.pgen2.grammar_parser
import time:       447 |       4208 |                               parso.pgen2.generator
import time:       131 |       4338 |                             parso.pgen2
import time:        29 |       4367 |                           parso.pgen2.generator
import time:       549 |       5853 |                         parso.parser
import time:       130 |        130 |                           parso._compatibility
import time:      1773 |       1773 |                             difflib
import time:       589 |        589 |                                 parso.python.prefix
import time:      1480 |       2069 |                               parso.python.tree
import time:       255 |       2323 |                             parso.python.parser
import time:       552 |       4648 |                           parso.python.diff
import time:        60 |         60 |                             gc
import time:       343 |        403 |                           parso.cache
import time:       443 |        443 |                             parso.normalizer
import time:       950 |       1393 |                           parso.python.errors
import time:       478 |        478 |                           parso.python.pep8
import time:       185 |        185 |                           parso.file_io
import time:       484 |       7718 |                         parso.grammar
import time:       167 |      13737 |                       parso
import time:       333 |        333 |                       jedi.parser_utils
import time:       108 |        108 |                         colorama
import time:       263 |        371 |                       jedi.debug
import time:       134 |        134 |                       jedi.settings
import time:       184 |        184 |                       jedi.cache
import time:       220 |        220 |                       jedi.file_io
import time:       215 |        215 |                                 jedi.inference.cache
import time:       221 |        221 |                                   jedi.inference.helpers
import time:       403 |        403 |                                   jedi.inference.utils
import time:       532 |       1155 |                                 jedi.inference.base_value
import time:       452 |       1820 |                               jedi.inference.sys_path
import time:       167 |        167 |                                       jedi.inference.recursion
import time:       297 |        463 |                                     jedi.inference.flow_analysis
import time:       182 |        182 |                                           jedi.common
import time:       224 |        405 |                                         jedi.inference.lazy_value
import time:       436 |        841 |                                       jedi.inference.docstrings
import time:       164 |        164 |                                       jedi.plugins
import time:       858 |       1862 |                                     jedi.inference.names
import time:       930 |       3254 |                                   jedi.inference.filters
import time:       250 |        250 |                                     jedi.inference.compiled.getattr_static
import time:       824 |       1073 |                                   jedi.inference.compiled.access
import time:       395 |        395 |                                   jedi.inference.signature
import time:       594 |        594 |                                   jedi.inference.context
import time:       739 |       6052 |                                 jedi.inference.compiled.value
import time:       187 |       6239 |                               jedi.inference.compiled
import time:       275 |        275 |                               jedi.inference.analysis
import time:       110 |        110 |                                 jedi.inference.gradual
import time:       445 |        445 |                                       jedi.inference.value.module
import time:       371 |        371 |                                             jedi.inference.value.dynamic_arrays
import time:      1064 |       1435 |                                           jedi.inference.value.iterable
import time:       352 |       1786 |                                         jedi.inference.arguments
import time:       140 |        140 |                                           jedi.inference.parser_cache
import time:       211 |        211 |                                           jedi.inference.gradual.generics
import time:       566 |        916 |                                         jedi.inference.value.function
import time:       542 |       3244 |                                       jedi.inference.value.klass
import time:       849 |        849 |                                       jedi.inference.value.instance
import time:       303 |       4839 |                                     jedi.inference.value
import time:        32 |       4871 |                                   jedi.inference.value.module
import time:       744 |        744 |                                     jedi.inference.gradual.base
import time:       424 |        424 |                                     jedi.inference.gradual.type_var
import time:       662 |       1829 |                                   jedi.inference.gradual.typing
import time:       354 |       7052 |                                 jedi.inference.gradual.stub_value
import time:       479 |       7640 |                               jedi.inference.gradual.typeshed
import time:       147 |        147 |                                   jedi._compatibility
import time:       253 |        253 |                                   jedi.inference.compiled.subprocess.functions
import time:       174 |        174 |                                   jedi.api.exceptions
import time:      1215 |       1787 |                                 jedi.inference.compiled.subprocess
import time:        51 |       1837 |                               jedi.inference.compiled.subprocess.functions
import time:       449 |      18258 |                             jedi.inference.imports
import time:       213 |        213 |                                 jedi.inference.param
import time:       257 |        470 |                               jedi.inference.gradual.annotation
import time:       150 |        150 |                               jedi.inference.value.decorator
import time:       533 |       1152 |                             jedi.inference.syntax_tree
import time:       289 |      19698 |                           jedi.inference
import time:        26 |      19724 |                         jedi.inference.utils
