import time: self [us] | cumulative | imported package
import time:       139 |        139 |                               jedi.inference.value.decorator
import time:       489 |       1120 |                             jedi.inference.syntax_tree
import time:       268 |      19842 |                           jedi.inference
import time:        26 |      19867 |                         jedi.inference.utils
import time:       160 |        160 |                           jedi.inference.gradual.conversion
import time:       339 |        499 |                         jedi.inference.compiled.mixed
import time:       118 |        118 |                           pydoc_data
import time:      1149 |       1149 |                           pydoc_data.topics
import time:       243 |       1509 |                         jedi.api.keywords
import time:       317 |        317 |                         jedi.api.completion_cache
import time:       456 |        456 |                         jedi.api.helpers
import time:       637 |      23283 |                       jedi.api.classes
import time:       224 |        224 |                       jedi.api.interpreter
import time:       164 |        164 |                         jedi.api.strings
import time:       175 |        175 |                         jedi.api.file_name
import time:       154 |        154 |                         jedi.inference.docstring_utils
import time:       672 |       1164 |                       jedi.api.completion
import time:       257 |        257 |                         filecmp
import time:       502 |        759 |                       jedi.api.environment
import time:       223 |        223 |                         jedi.inference.references
import time:       317 |        539 |                       jedi.api.project
import time:       136 |        136 |                       jedi.api.errors
import time:       268 |        268 |                         jedi.inference.value.namespace
import time:       294 |        562 |                       jedi.api.refactoring
import time:       307 |        307 |                       jedi.api.refactoring.extract
import time:       111 |        111 |                       jedi.inference.gradual.utils
import time:       751 |      43040 |                     jedi.api
import time:       914 |        914 |                       jedi.plugins.stdlib
import time:       114 |        114 |                       jedi.plugins.flask
import time:       223 |        223 |                       jedi.plugins.pytest
import time:       461 |        461 |                       jedi.plugins.django
import time:       279 |       1989 |                     jedi.plugins.registry
import time:       209 |      45237 |                   jedi
import time:      4210 |      55192 |                 IPython.core.completer
import time:       275 |        275 |                 IPython.terminal.ptutils
import time:       165 |        165 |                   IPython.terminal.shortcuts.auto_match
import time:      1022 |       1022 |                     IPython.terminal.shortcuts.filters
import time:       441 |       1462 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3042 |       4669 |                 IPython.terminal.shortcuts
import time:       286 |        286 |                 concurrent.futures.thread
import time:       394 |      60815 |               IPython.terminal.debugger
import time:       165 |        165 |                 IPython.lib.clipboard
import time:       378 |        542 |               IPython.terminal.magics
import time:       207 |        207 |               IPython.terminal.pt_inputhooks
import time:       452 |        452 |               IPython.terminal.prompts
import time:      1984 |     117902 |             IPython.terminal.interactiveshell
import time:       331 |        331 |                 IPython.core.magics.auto
import time:      2391 |       2391 |                 IPython.core.magics.basic
import time:       825 |        825 |                       http
import time:      1025 |       1850 |                     http.client
import time:       332 |        332 |                       urllib.response
import time:       225 |        557 |                     urllib.error
import time:      1409 |       3814 |                   urllib.request
import time:       143 |        143 |                   IPython.utils.contexts
import time:       781 |       4737 |                 IPython.core.magics.code
import time:       400 |        400 |                 IPython.core.magics.config
import time:       693 |        693 |                 IPython.core.magics.display
import time:       216 |        216 |                     _lsprof
import time:      1171 |       1171 |                     profile
import time:       261 |       1647 |                   cProfile
import time:      1665 |       1665 |                   pstats
import time:       240 |        240 |                   timeit
import time:       131 |        131 |                   IPython.utils.module_paths
import time:       196 |        196 |                     resource
import time:       132 |        328 |                   IPython.utils.timing
import time:       264 |        264 |                   IPython.core.magics.ast_mod
import time:     18005 |      22276 |                 IPython.core.magics.execution
import time:       326 |        326 |                 IPython.core.magics.extension
import time:      1696 |       1696 |                 IPython.core.magics.history
import time:       335 |        335 |                 IPython.core.magics.logging
import time:       442 |        442 |                 IPython.core.magics.namespace
import time:      1136 |       1136 |                 IPython.core.magics.osm
import time:       351 |        351 |                 IPython.core.magics.packaging
import time:      1414 |       1414 |                 IPython.core.magics.pylab
import time:      1453 |       1453 |                 IPython.core.magics.script
import time:       548 |      38523 |               IPython.core.magics
import time:       896 |        896 |               IPython.core.shellapp
import time:       122 |        122 |                 IPython.extensions
import time:       420 |        541 |               IPython.extensions.storemagic
import time:      1332 |      41290 |             IPython.terminal.ipapp
import time:      2120 |     217706 |           IPython.terminal.embed
import time:       169 |        169 |           IPython.utils.frame
import time:       422 |     316878 |         IPython
import time:        20 |     316897 |       IPython.core
import time:        20 |     316916 |     IPython.core.interactiveshell
import time:       109 |        109 |       elastic_notebook.algorithm
import time:       198 |        198 |         numpy.version
import time:       127 |        127 |         numpy._expired_attrs_2_0
import time:       160 |        160 |             numpy._utils._convertions
import time:       154 |        313 |           numpy._utils
import time:       310 |        623 |         numpy._globals
import time:        53 |         53 |           numpy._distributor_init_local
import time:       181 |        234 |         numpy._distributor_init
import time:       274 |        274 |                   numpy.exceptions
import time:       298 |        298 |                   numpy._core._exceptions
import time:       134 |        134 |                   numpy._core.printoptions
import time:       301 |        301 |                   numpy.dtypes
import time:      7916 |       8922 |                 numpy._core._multiarray_umath
import time:       175 |        175 |                   numpy._utils._inspect
import time:       331 |        505 |                 numpy._core.overrides
import time:      1836 |      11262 |               numpy._core.multiarray
import time:       239 |        239 |               numpy._core.umath
import time:       183 |        183 |                 numpy._core._dtype
import time:       126 |        126 |                 numpy._core._string_helpers
import time:       325 |        325 |                 numpy._core._type_aliases
import time:       453 |       1086 |               numpy._core.numerictypes
import time:       254 |        254 |                       numpy._core._methods
import time:       965 |       1218 |                     numpy._core.fromnumeric
import time:       367 |       1585 |                   numpy._core.shape_base
import time:       203 |        203 |                   numpy._core._ufunc_config
import time:       146 |        146 |                   numpy._core._asarray
import time:       728 |        728 |                   numpy._core.arrayprint
import time:      1044 |       3704 |                 numpy._core.numeric
import time:       439 |       4143 |               numpy._core.einsumfunc
import time:       254 |        254 |               numpy._core.function_base
import time:       264 |        264 |               numpy._core.getlimits
import time:       224 |        224 |               numpy._core.memmap
import time:       361 |        361 |               numpy._core.records
import time:      6548 |       6548 |               numpy._core._add_newdocs
import time:      1518 |       1518 |               numpy._core._add_newdocs_scalars
import time:       148 |        148 |               numpy._core._dtype_ctypes
import time:       545 |        545 |                   _ctypes
import time:       327 |        327 |                   ctypes._endian
import time:       995 |       1866 |                 ctypes
import time:       763 |       2629 |               numpy._core._internal
import time:       159 |        159 |               numpy._pytesttester
import time:       619 |      29447 |             numpy._core
import time:        29 |      29475 |           numpy._core._multiarray_umath
import time:       346 |      29821 |         numpy.__config__
import time:       225 |        225 |                           numpy._typing._nbit_base
import time:       225 |        225 |                           numpy._typing._nested_sequence
import time:       109 |        109 |                           numpy._typing._shape
import time:      2278 |       2836 |                         numpy._typing._array_like
import time:      1853 |       1853 |                         numpy._typing._char_codes
import time:      2265 |       2265 |                         numpy._typing._dtype_like
import time:       169 |        169 |                         numpy._typing._nbit
import time:       130 |        130 |                         numpy._typing._scalars
import time:       110 |        110 |                         numpy._typing._ufunc
import time:       349 |       7710 |                       numpy._typing
import time:       379 |        379 |                         numpy.lib._stride_tricks_impl
import time:       367 |        745 |                       numpy.lib._twodim_base_impl
import time:       121 |        121 |                         numpy.lib._array_utils_impl
import time:       128 |        248 |                       numpy.lib.array_utils
import time:       334 |        334 |                       numpy.linalg._umath_linalg
import time:      1680 |      10716 |                     numpy.linalg._linalg
import time:       174 |      10889 |                   numpy.linalg
import time:       334 |      11222 |                 numpy.matrixlib.defmatrix
import time:       135 |      11357 |               numpy.matrixlib
import time:       336 |        336 |                 numpy.lib._histograms_impl
import time:      1298 |       1633 |               numpy.lib._function_base_impl
import time:       432 |      13421 |             numpy.lib._index_tricks_impl
import time:       312 |      13732 |           numpy.lib._arraypad_impl
import time:       916 |        916 |           numpy.lib._arraysetops_impl
import time:       193 |        193 |           numpy.lib._arrayterator_impl
import time:       468 |        468 |           numpy.lib._nanfunctions_impl
import time:       264 |        264 |                 numpy.lib._utils_impl
import time:       274 |        538 |               numpy.lib._format_impl
import time:       133 |        670 |             numpy.lib.format
import time:       437 |        437 |             numpy.lib._datasource
import time:       416 |        416 |             numpy.lib._iotools
import time:       715 |       2237 |           numpy.lib._npyio_impl
import time:       217 |        217 |               numpy.lib._ufunclike_impl
import time:       321 |        538 |             numpy.lib._type_check_impl
import time:       615 |       1152 |           numpy.lib._polynomial_impl
import time:       518 |        518 |           numpy.lib._shape_base_impl
import time:       161 |        161 |           numpy.lib._version
import time:       111 |        111 |           numpy.lib.introspect
import time:       206 |        206 |           numpy.lib.mixins
import time:        96 |         96 |           numpy.lib.npyio
import time:       270 |        270 |             numpy.lib._scimath_impl
import time:        94 |        364 |           numpy.lib.scimath
import time:       112 |        112 |           numpy.lib.stride_tricks
import time:       505 |      20764 |         numpy.lib
import time:       203 |        203 |         numpy._array_api_info
import time:      1392 |      53359 |       numpy
import time:       355 |        355 |       elastic_notebook.algorithm.selector
import time:       291 |      54113 |     elastic_notebook.algorithm.baseline
import time:       189 |        189 |         networkx.lazy_imports
import time:       346 |        346 |         networkx.exception
import time:       454 |        454 |           networkx.utils.misc
import time:       515 |        515 |             gzip
import time:       592 |       1106 |           networkx.utils.decorators
import time:       231 |        231 |           networkx.utils.random_sequence
import time:       164 |        164 |           networkx.utils.union_find
import time:       145 |        145 |           networkx.utils.rcm
import time:       250 |        250 |           networkx.utils.heaps
import time:       635 |        635 |           networkx.utils.configs
import time:     12931 |      12931 |           networkx.utils.backends
import time:       255 |      16167 |         networkx.utils
import time:       284 |        284 |             networkx.convert
import time:       524 |        524 |             networkx.classes.coreviews
import time:      1033 |       1033 |             networkx.classes.reportviews
import time:       496 |       2336 |           networkx.classes.graph
import time:       369 |        369 |           networkx.classes.digraph
import time:       311 |        311 |           networkx.classes.multigraph
import time:       278 |        278 |           networkx.classes.multidigraph
import time:       622 |        622 |           networkx.classes.function
import time:       150 |        150 |             networkx.classes.filters
import time:       193 |        343 |           networkx.classes.graphviews
import time:       281 |       4537 |         networkx.classes
import time:       385 |        385 |         networkx.convert_matrix
import time:       224 |        224 |         networkx.relabel
import time:        86 |         86 |                 importlib.resources._itertools
import time:       289 |        374 |               importlib.resources.readers
import time:       102 |        475 |             importlib.readers
import time:       328 |        803 |           networkx.generators.atlas
import time:       657 |        657 |           networkx.generators.classic
import time:       165 |        165 |           networkx.generators.cographs
import time:       429 |        429 |           networkx.generators.community
import time:       461 |        461 |           networkx.generators.degree_seq
import time:       338 |        338 |           networkx.generators.directed
import time:       209 |        209 |           networkx.generators.duplication
import time:       144 |        144 |           networkx.generators.ego
import time:       282 |        282 |           networkx.generators.expanders
import time:       490 |        490 |           networkx.generators.geometric
import time:       255 |        255 |           networkx.generators.harary_graph
import time:       253 |        253 |           networkx.generators.internet_as_graphs
import time:       228 |        228 |           networkx.generators.intersection
import time:       144 |        144 |           networkx.generators.interval_graph
import time:       249 |        249 |           networkx.generators.joint_degree_seq
import time:       280 |        280 |           networkx.generators.lattice
import time:       264 |        264 |           networkx.generators.line
import time:       178 |        178 |           networkx.generators.mycielski
import time:       192 |        192 |           networkx.generators.nonisomorphic_trees
import time:       140 |        140 |           networkx.generators.random_clustered
import time:       700 |        700 |           networkx.generators.random_graphs
import time:       625 |        625 |           networkx.generators.small
import time:       302 |        302 |           networkx.generators.social
import time:       177 |        177 |           networkx.generators.spectral_graph_forge
import time:       154 |        154 |           networkx.generators.stochastic
import time:       136 |        136 |           networkx.generators.sudoku
import time:       162 |        162 |           networkx.generators.time_series
import time:       387 |        387 |           networkx.generators.trees
import time:       152 |        152 |           networkx.generators.triads
import time:       536 |       9478 |         networkx.generators
import time:       255 |        255 |           networkx.readwrite.adjlist
import time:       305 |        305 |           networkx.readwrite.multiline_adjlist
import time:       221 |        221 |           networkx.readwrite.edgelist
import time:       218 |        218 |           networkx.readwrite.pajek
import time:       185 |        185 |           networkx.readwrite.leda
import time:       223 |        223 |             networkx.readwrite.graph6
import time:       211 |        434 |           networkx.readwrite.sparse6
import time:       716 |        716 |           networkx.readwrite.gml
import time:       601 |        601 |           networkx.readwrite.graphml
import time:       120 |        120 |               xml.etree
import time:       531 |        531 |               xml.etree.ElementPath
import time:       115 |        115 |               _elementtree
import time:       982 |       1747 |             xml.etree.ElementTree
import time:       480 |       2227 |           networkx.readwrite.gexf
import time:       197 |        197 |             networkx.readwrite.json_graph.node_link
import time:       139 |        139 |             networkx.readwrite.json_graph.adjacency
import time:       140 |        140 |             networkx.readwrite.json_graph.tree
import time:       132 |        132 |             networkx.readwrite.json_graph.cytoscape
import time:       157 |        763 |           networkx.readwrite.json_graph
import time:       360 |        360 |           networkx.readwrite.text
import time:       278 |       6558 |         networkx.readwrite
import time:       199 |        199 |             networkx.algorithms.assortativity.connectivity
import time:       148 |        148 |                 networkx.algorithms.assortativity.pairs
import time:      1016 |       1163 |               networkx.algorithms.assortativity.mixing
import time:       233 |       1396 |             networkx.algorithms.assortativity.correlation
import time:       192 |        192 |             networkx.algorithms.assortativity.neighbor_degree
import time:       219 |       2004 |           networkx.algorithms.assortativity
import time:       205 |        205 |           networkx.algorithms.asteroidal
import time:       172 |        172 |           networkx.algorithms.boundary
import time:       231 |        231 |           networkx.algorithms.broadcasting
import time:       213 |        213 |           networkx.algorithms.bridges
import time:       169 |        169 |           networkx.algorithms.chains
import time:       322 |        322 |                   networkx.algorithms.shortest_paths.generic
import time:       347 |        347 |                   networkx.algorithms.shortest_paths.unweighted
import time:       652 |        652 |                   networkx.algorithms.shortest_paths.weighted
import time:       187 |        187 |                   networkx.algorithms.shortest_paths.astar
import time:       196 |        196 |                   networkx.algorithms.shortest_paths.dense
import time:       204 |       1904 |                 networkx.algorithms.shortest_paths
import time:        25 |       1929 |               networkx.algorithms.shortest_paths.weighted
import time:       294 |       2223 |             networkx.algorithms.centrality.betweenness
import time:       278 |        278 |             networkx.algorithms.centrality.betweenness_subset
import time:       190 |        190 |             networkx.algorithms.centrality.closeness
import time:       243 |        243 |               networkx.algorithms.centrality.flow_matrix
import time:       233 |        475 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       237 |        237 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       166 |        166 |             networkx.algorithms.centrality.current_flow_closeness
import time:       176 |        176 |             networkx.algorithms.centrality.degree_alg
import time:       134 |        134 |             networkx.algorithms.centrality.dispersion
import time:       202 |        202 |             networkx.algorithms.centrality.eigenvector
import time:       336 |        336 |             networkx.algorithms.centrality.group
import time:       154 |        154 |             networkx.algorithms.centrality.harmonic
import time:       298 |        298 |             networkx.algorithms.centrality.katz
import time:       178 |        178 |             networkx.algorithms.centrality.load
import time:       160 |        160 |             networkx.algorithms.centrality.percolation
import time:       197 |        197 |             networkx.algorithms.centrality.reaching
import time:       164 |        164 |             networkx.algorithms.centrality.second_order
import time:       222 |        222 |             networkx.algorithms.centrality.subgraph_alg
import time:       219 |        219 |             networkx.algorithms.centrality.trophic
import time:       144 |        144 |             networkx.algorithms.centrality.voterank_alg
import time:       175 |        175 |             networkx.algorithms.centrality.laplacian
import time:       371 |       6686 |           networkx.algorithms.centrality
import time:       263 |        263 |               networkx.algorithms.components.connected
import time:       406 |        406 |               networkx.algorithms.components.strongly_connected
import time:       211 |        211 |               networkx.algorithms.components.weakly_connected
import time:       184 |        184 |               networkx.algorithms.components.attracting
import time:       228 |        228 |               networkx.algorithms.components.biconnected
import time:       167 |        167 |               networkx.algorithms.components.semiconnected
import time:       207 |       1663 |             networkx.algorithms.components
import time:       300 |       1963 |           networkx.algorithms.chordal
import time:       471 |        471 |           networkx.algorithms.cluster
import time:       415 |        415 |           networkx.algorithms.clique
import time:       196 |        196 |           networkx.algorithms.communicability_alg
import time:       351 |        351 |             networkx.algorithms.coloring.greedy_coloring
import time:       292 |        292 |             networkx.algorithms.coloring.equitable_coloring
import time:       156 |        798 |           networkx.algorithms.coloring
import time:       412 |        412 |           networkx.algorithms.core
import time:       207 |        207 |           networkx.algorithms.covering
import time:       652 |        652 |           networkx.algorithms.cycles
import time:       390 |        390 |           networkx.algorithms.cuts
import time:       291 |        291 |           networkx.algorithms.d_separation
import time:       656 |        656 |           networkx.algorithms.dag
import time:       440 |        440 |           networkx.algorithms.distance_measures
import time:       219 |        219 |           networkx.algorithms.distance_regular
import time:       239 |        239 |           networkx.algorithms.dominance
import time:       244 |        244 |           networkx.algorithms.dominating
import time:       189 |        189 |           networkx.algorithms.efficiency_measures
import time:       265 |        265 |           networkx.algorithms.euler
import time:       245 |        245 |           networkx.algorithms.graphical
import time:       151 |        151 |           networkx.algorithms.hierarchy
import time:       212 |        212 |           networkx.algorithms.hybrid
import time:       248 |        248 |             networkx.algorithms.link_analysis.hits_alg
import time:       213 |        213 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       139 |        599 |           networkx.algorithms.link_analysis
import time:       456 |        456 |           networkx.algorithms.link_prediction
import time:       223 |        223 |           networkx.algorithms.lowest_common_ancestors
import time:       156 |        156 |           networkx.algorithms.isolate
import time:       381 |        381 |           networkx.algorithms.matching
import time:       349 |        349 |             networkx.algorithms.minors.contraction
import time:       150 |        499 |           networkx.algorithms.minors
import time:       152 |        152 |           networkx.algorithms.mis
import time:       138 |        138 |           networkx.algorithms.moral
import time:       195 |        195 |           networkx.algorithms.non_randomness
import time:       250 |        250 |             networkx.algorithms.operators.all
import time:       237 |        237 |             networkx.algorithms.operators.binary
import time:       349 |        349 |             networkx.algorithms.operators.product
import time:       159 |        159 |             networkx.algorithms.operators.unary
import time:       167 |       1161 |           networkx.algorithms.operators
import time:       597 |        597 |           networkx.algorithms.planarity
import time:       217 |        217 |           networkx.algorithms.planar_drawing
import time:       180 |        180 |           networkx.algorithms.polynomials
import time:       145 |        145 |           networkx.algorithms.perfect_graph
import time:       166 |        166 |           networkx.algorithms.reciprocity
import time:       228 |        228 |           networkx.algorithms.regular
import time:       201 |        201 |           networkx.algorithms.richclub
import time:      1262 |       1262 |           networkx.algorithms.similarity
import time:       257 |        257 |           networkx.algorithms.graph_hashing
import time:       326 |        326 |           networkx.algorithms.simple_paths
import time:       271 |        271 |           networkx.algorithms.smallworld
import time:       128 |        128 |           networkx.algorithms.smetric
import time:       235 |        235 |           networkx.algorithms.structuralholes
import time:       188 |        188 |           networkx.algorithms.sparsifiers
import time:       362 |        362 |           networkx.algorithms.summarization
import time:       245 |        245 |           networkx.algorithms.swap
import time:       165 |        165 |           networkx.algorithms.time_dependent
import time:       192 |        192 |             networkx.algorithms.traversal.beamsearch
import time:       258 |        258 |             networkx.algorithms.traversal.breadth_first_search
import time:       237 |        237 |             networkx.algorithms.traversal.depth_first_search
import time:       152 |        152 |             networkx.algorithms.traversal.edgedfs
import time:       147 |        147 |             networkx.algorithms.traversal.edgebfs
import time:       187 |       1170 |           networkx.algorithms.traversal
import time:       312 |        312 |           networkx.algorithms.triads
import time:       217 |        217 |           networkx.algorithms.vitality
import time:       133 |        133 |           networkx.algorithms.voronoi
import time:       124 |        124 |           networkx.algorithms.walks
import time:       232 |        232 |           networkx.algorithms.wiener
import time:       193 |        193 |             networkx.algorithms.approximation.clustering_coefficient
import time:       139 |        139 |               networkx.algorithms.approximation.ramsey
import time:       255 |        394 |             networkx.algorithms.approximation.clique
import time:       217 |        217 |             networkx.algorithms.approximation.connectivity
import time:       158 |        158 |             networkx.algorithms.approximation.distance_measures
import time:       159 |        159 |             networkx.algorithms.approximation.dominating_set
import time:       449 |        449 |             networkx.algorithms.approximation.kcomponents
import time:       152 |        152 |             networkx.algorithms.approximation.matching
import time:       265 |        265 |             networkx.algorithms.approximation.steinertree
import time:       215 |        215 |                     networkx.algorithms.tree.recognition
import time:      1218 |       1432 |                   networkx.algorithms.tree.branchings
import time:       301 |        301 |                   networkx.algorithms.tree.coding
import time:       178 |        178 |                   networkx.algorithms.tree.distance_measures
import time:      1260 |       1260 |                   networkx.algorithms.tree.mst
import time:       195 |        195 |                   networkx.algorithms.tree.operations
import time:       202 |        202 |                   networkx.algorithms.tree.decomposition
import time:       238 |       3804 |                 networkx.algorithms.tree
import time:        23 |       3827 |               networkx.algorithms.tree.mst
import time:       453 |       4279 |             networkx.algorithms.approximation.traveling_salesman
import time:       342 |        342 |             networkx.algorithms.approximation.treewidth
import time:       192 |        192 |             networkx.algorithms.approximation.vertex_cover
import time:       205 |        205 |             networkx.algorithms.approximation.maxcut
import time:       219 |        219 |             networkx.algorithms.approximation.density
import time:       342 |       7561 |           networkx.algorithms.approximation
import time:       295 |        295 |             networkx.algorithms.bipartite.basic
import time:       192 |        192 |             networkx.algorithms.bipartite.centrality
import time:       195 |        195 |             networkx.algorithms.bipartite.cluster
import time:       175 |        175 |                 networkx.algorithms.bipartite.matrix
import time:       259 |        433 |               networkx.algorithms.bipartite.matching
import time:       158 |        590 |             networkx.algorithms.bipartite.covering
import time:       298 |        298 |             networkx.algorithms.bipartite.edgelist
import time:       270 |        270 |             networkx.algorithms.bipartite.projection
import time:       147 |        147 |             networkx.algorithms.bipartite.redundancy
import time:       127 |        127 |             networkx.algorithms.bipartite.spectral
import time:       368 |        368 |             networkx.algorithms.bipartite.generators
import time:       156 |        156 |             networkx.algorithms.bipartite.extendability
import time:       183 |        183 |             networkx.algorithms.bipartite.link_analysis
import time:       266 |       3082 |           networkx.algorithms.bipartite
import time:       187 |        187 |           networkx.algorithms.node_classification
import time:       207 |        207 |             networkx.algorithms.community.asyn_fluid
import time:       324 |        324 |             networkx.algorithms.community.bipartitions
import time:       162 |        162 |             networkx.algorithms.community.centrality
import time:       185 |        185 |             networkx.algorithms.community.divisive
import time:       144 |        144 |             networkx.algorithms.community.kclique
import time:       231 |        231 |             networkx.algorithms.community.label_propagation
import time:       201 |        201 |             networkx.algorithms.community.lukes
import time:       140 |        140 |                 networkx.algorithms.community.community_utils
import time:       295 |        435 |               networkx.algorithms.community.quality
import time:       205 |        205 |               networkx.utils.mapped_queue
import time:       247 |        886 |             networkx.algorithms.community.modularity_max
import time:       275 |        275 |             networkx.algorithms.community.louvain
import time:       344 |        344 |             networkx.algorithms.community.leiden
import time:       155 |        155 |             networkx.algorithms.community.local
import time:       297 |       3407 |           networkx.algorithms.community
import time:       277 |        277 |                 networkx.algorithms.flow.utils
import time:       187 |        464 |               networkx.algorithms.flow.boykovkolmogorov
import time:       184 |        184 |               networkx.algorithms.flow.dinitz_alg
import time:       146 |        146 |               networkx.algorithms.flow.edmondskarp
import time:       199 |        199 |               networkx.algorithms.flow.preflowpush
import time:       159 |        159 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       309 |       1459 |             networkx.algorithms.flow.maxflow
import time:       208 |        208 |             networkx.algorithms.flow.mincost
import time:       157 |        157 |             networkx.algorithms.flow.gomory_hu
import time:       214 |        214 |             networkx.algorithms.flow.capacityscaling
import time:       414 |        414 |             networkx.algorithms.flow.networksimplex
import time:       188 |       2639 |           networkx.algorithms.flow
import time:       269 |        269 |             networkx.algorithms.isomorphism.isomorph
import time:       281 |        281 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       240 |        521 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       226 |        226 |             networkx.algorithms.isomorphism.matchhelpers
import time:       213 |        213 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       401 |        401 |             networkx.algorithms.isomorphism.ismags
import time:       369 |        369 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       588 |        588 |             networkx.algorithms.isomorphism.vf2pp
import time:       235 |       2818 |           networkx.algorithms.isomorphism
import time:       380 |        380 |           networkx.algorithms.tournament
import time:       141 |        141 |               networkx.algorithms.connectivity.utils
import time:       308 |        449 |             networkx.algorithms.connectivity.connectivity
import time:       409 |        409 |             networkx.algorithms.connectivity.cuts
import time:       614 |        614 |             networkx.algorithms.connectivity.edge_augmentation
import time:       309 |        309 |             networkx.algorithms.connectivity.edge_kcomponents
import time:       936 |        936 |             networkx.algorithms.connectivity.disjoint_paths
import time:       227 |        227 |             networkx.algorithms.connectivity.kcomponents
import time:       183 |        183 |             networkx.algorithms.connectivity.kcutsets
import time:       169 |        169 |             networkx.algorithms.connectivity.stoerwagner
import time:       268 |       3559 |           networkx.algorithms.connectivity
import time:      1434 |      54692 |         networkx.algorithms
import time:       300 |        300 |           networkx.linalg.attrmatrix
import time:       209 |        209 |           networkx.linalg.spectrum
import time:       155 |        155 |           networkx.linalg.graphmatrix
import time:       287 |        287 |           networkx.linalg.laplacianmatrix
import time:       377 |        377 |           networkx.linalg.algebraicconnectivity
import time:       285 |        285 |           networkx.linalg.modularitymatrix
import time:       166 |        166 |           networkx.linalg.bethehessianmatrix
import time:       327 |       2103 |         networkx.linalg
import time:       499 |        499 |           networkx.drawing.layout
import time:       222 |        222 |           networkx.drawing.nx_latex
import time:       585 |        585 |           networkx.drawing.nx_pylab
import time:       292 |        292 |           networkx.drawing.nx_agraph
import time:       357 |        357 |           networkx.drawing.nx_pydot
import time:       252 |       2204 |         networkx.drawing
import time:     11265 |     108141 |       networkx
import time:       125 |        125 |           elastic_notebook.core
import time:       157 |        281 |         elastic_notebook.core.graph
import time:       182 |        462 |       elastic_notebook.core.graph.cell_execution
import time:       132 |        132 |       elastic_notebook.core.graph.variable_snapshot
import time:       235 |     108969 |     elastic_notebook.algorithm.optimizer_exact
import time:        99 |         99 |       elastic_notebook.core.common
import time:       171 |        269 |     elastic_notebook.core.common.profile_migration_speed
import time:       132 |        132 |     elastic_notebook.core.graph.graph
import time:        98 |         98 |       elastic_notebook.core.io
import time:       155 |        155 |         dill.__info__
import time:       500 |        500 |           dill.logger
import time:      1149 |       1149 |           _pyio
import time:       331 |        331 |                 multiprocessing.process
import time:       404 |        404 |                 multiprocessing.reduction
import time:       511 |       1245 |               multiprocessing.context
import time:       244 |       1488 |             multiprocessing
import time:        28 |       1516 |           multiprocessing.reduction
import time:       192 |        192 |           dill._shims
import time:       103 |        103 |           dill.settings
import time:        93 |         93 |           winreg
import time:      1751 |       5301 |         dill._dill
import time:       876 |        876 |         dill.session
import time:       140 |        140 |           dill.pointers
import time:       330 |        470 |         dill.detect
import time:       339 |        339 |         dill.source
import time:       155 |        155 |         dill.temp
import time:       106 |        106 |         dill.objtypes
import time:       385 |       7783 |       dill
import time:       117 |        117 |       elastic_notebook.core.io.adapter
import time:       192 |       8189 |     elastic_notebook.core.io.filesystem_adapter
import time:       114 |        114 |     elastic_notebook.core.io.recover
import time:       122 |        122 |       elastic_notebook.core.mutation
import time:       143 |        143 |       elastic_notebook.core.mutation.id_graph
import time:       243 |        243 |           xxhash._xxhash
import time:       121 |        121 |           xxhash.version
import time:       172 |        535 |         xxhash
import time:       262 |        796 |       elastic_notebook.core.mutation.object_hash
import time:       222 |       1282 |     elastic_notebook.core.mutation.fingerprint
import time:       104 |        104 |       elastic_notebook.core.notebook
import time:       152 |        152 |           ipykernel._version
import time:       148 |        148 |               jupyter_client._version
import time:       160 |        160 |                         zmq.backend.select
import time:      3665 |       3665 |                           zmq.constants
import time:       392 |        392 |                           zmq.error
import time:      1036 |       5093 |                         zmq.backend.cython._zmq
import time:       316 |       5568 |                       zmq.backend
import time:        95 |         95 |                           zmq._typing
import time:       115 |        115 |                             zmq.utils
import time:       158 |        273 |                           zmq.utils.interop
import time:       283 |        283 |                           zmq.sugar.attrsettr
import time:       119 |        119 |                             zmq.utils.jsonapi
import time:       172 |        172 |                             zmq.sugar.poll
import time:       622 |        912 |                           zmq.sugar.socket
import time:       440 |       2000 |                         zmq.sugar.context
import time:       196 |        196 |                         zmq.sugar.frame
import time:       164 |        164 |                         zmq.sugar.tracker
import time:       296 |        296 |                         zmq.sugar.version
import time:       136 |        136 |                         zmq.sugar.stopwatch
import time:       287 |       3077 |                       zmq.sugar
import time:       338 |       8982 |                     zmq
import time:       847 |        847 |                     zmq._future
import time:       381 |      10209 |                   zmq.asyncio
import time:       148 |        148 |                         jupyter_core.version
import time:       157 |        304 |                       jupyter_core
import time:       218 |        522 |                     jupyter_core.utils
import time:       165 |        165 |                     jupyter_client.channelsabc
import time:       228 |        228 |                       hmac
import time:       272 |        272 |                         tornado
import time:       161 |        161 |                                 tornado.speedups
import time:       695 |        855 |                               tornado.util
import time:      1767 |       2622 |                             tornado.escape
import time:        98 |         98 |                             colorama
