import time: self [us] | cumulative | imported package
import time:       200 |       4296 |                     pure_eval
import time:       427 |        427 |                     stack_data.utils
import time:      1362 |      12075 |                   stack_data.core
import time:       297 |        297 |                   stack_data.formatting
import time:       275 |        275 |                   stack_data.serializing
import time:       101 |        101 |                   stack_data.version
import time:       228 |      12973 |                 stack_data
import time:       150 |        150 |                     pygments
import time:       272 |        272 |                     pygments.formatters._mapping
import time:        76 |         76 |                           _csv
import time:       343 |        418 |                         csv
import time:       173 |        173 |                         email
import time:        90 |         90 |                           binascii
import time:       143 |        143 |                             importlib._abc
import time:       155 |        298 |                           importlib.util
import time:       133 |        133 |                             zipfile._path.glob
import time:       423 |        556 |                           zipfile._path
import time:       976 |       1918 |                         zipfile
import time:       194 |        194 |                             quopri
import time:        53 |         53 |                                 _random
import time:        60 |         60 |                                 _sha2
import time:       382 |        494 |                               random
import time:       108 |        108 |                                     _locale
import time:      1481 |       1589 |                                   locale
import time:      1001 |       2590 |                                 calendar
import time:       294 |       2883 |                               email._parseaddr
import time:       403 |        403 |                                   base64
import time:       128 |        530 |                                 email.base64mime
import time:       255 |        255 |                                 email.quoprimime
import time:       657 |        657 |                                 email.errors
import time:       137 |        137 |                                 email.encoders
import time:       253 |       1830 |                               email.charset
import time:       518 |       5724 |                             email.utils
import time:       699 |        699 |                               email.header
import time:       337 |       1035 |                             email._policybase
import time:       296 |        296 |                             email._encoded_words
import time:       132 |        132 |                             email.iterators
import time:       692 |       8071 |                           email.message
import time:        96 |         96 |                             importlib.metadata._functools
import time:       163 |        259 |                           importlib.metadata._text
import time:       341 |       8669 |                         importlib.metadata._adapters
import time:       414 |        414 |                         importlib.metadata._meta
import time:       282 |        282 |                         importlib.metadata._collections
import time:       125 |        125 |                         importlib.metadata._itertools
import time:       566 |        566 |                               tempfile
import time:       398 |        398 |                               importlib.resources.abc
import time:       314 |        314 |                               importlib.resources._adapters
import time:       432 |       1709 |                             importlib.resources._common
import time:       203 |        203 |                             importlib.resources._legacy
import time:       127 |       2038 |                           importlib.resources
import time:       407 |       2445 |                         importlib.abc
import time:      1346 |      15787 |                       importlib.metadata
import time:       145 |      15931 |                     pygments.plugin
import time:       789 |        789 |                     pygments.util
import time:       304 |      17444 |                   pygments.formatters
import time:       181 |        181 |                       pygments.styles._mapping
import time:       163 |        343 |                     pygments.styles
import time:       166 |        508 |                   pygments.formatter
import time:       129 |        129 |                   pygments.console
import time:       406 |        406 |                     pygments.token
import time:       325 |        730 |                   pygments.style
import time:       253 |      19063 |                 pygments.formatters.terminal256
import time:       132 |        132 |                 IPython.utils
import time:       364 |        364 |                   glob
import time:      1461 |       1461 |                         signal
import time:        73 |         73 |                         fcntl
import time:        75 |         75 |                         msvcrt
import time:        31 |         31 |                         _posixsubprocess
import time:       654 |       2291 |                       subprocess
import time:       286 |        286 |                         shlex
import time:        70 |         70 |                             _wmi
import time:       593 |        663 |                           platform
import time:       166 |        166 |                           IPython.utils.encoding
import time:       454 |       1282 |                         IPython.utils.py3compat
import time:       236 |       1803 |                       IPython.utils._process_common
import time:       170 |       4263 |                     IPython.utils._process_posix
import time:       151 |       4414 |                   IPython.utils.process
import time:       273 |       5050 |                 IPython.utils.path
import time:       446 |        446 |                   pygments.styles.monokai
import time:       350 |        350 |                   pygments.styles.default
import time:       345 |        345 |                   pygments.styles.pastie
import time:       476 |        476 |                   pygments.styles.gruvbox
import time:     14260 |      15876 |                 IPython.utils.PyColorize
import time:       162 |        162 |                 IPython.utils.terminal
import time:       315 |        315 |                 IPython.core.display_trap
import time:       359 |        359 |                       pkgutil
import time:       441 |        441 |                       sysconfig
import time:       577 |        577 |                       _sysconfigdata__x86_64-linux-gnu
import time:      1830 |       3206 |                     pydoc
import time:       178 |        178 |                         codeop
import time:       260 |        437 |                       IPython.core.debugger_backport
import time:       225 |        225 |                         cmd
import time:       433 |        433 |                         bdb
import time:       216 |        216 |                         code
import time:       780 |       1652 |                       pdb
import time:       607 |       2696 |                     IPython.core.debugger
import time:       451 |       6352 |                   IPython.core.tbtools
import time:       294 |       6646 |                 IPython.core.doctb
import time:       598 |      60809 |               IPython.core.ultratb
import time:        91 |         91 |                 IPython.utils._sysinfo
import time:       189 |        279 |               IPython.utils.sysinfo
import time:       289 |      61376 |             IPython.core.crashhandler
import time:        90 |         90 |                 IPython.utils.importstring
import time:       162 |        252 |               IPython.paths
import time:       582 |        833 |             IPython.core.profiledir
import time:       816 |      90573 |           IPython.core.application
import time:       123 |        123 |             IPython.terminal
import time:      2088 |       2088 |                 _hashlib
import time:       703 |        703 |                 _blake2
import time:       277 |       3067 |               hashlib
import time:       190 |       3256 |             IPython.core.compilerop
import time:       197 |        197 |               IPython.core.error
import time:        87 |         87 |                 IPython.utils.docs
import time:       124 |        210 |               IPython.utils.decorators
import time:       673 |        673 |               IPython.utils.text
import time:       456 |       1535 |             IPython.core.magic_arguments
import time:       186 |        186 |               getopt
import time:       153 |        153 |                     IPython.core.display_functions
import time:        68 |         68 |                         _winapi
import time:        76 |         76 |                         winreg
import time:       337 |        480 |                       mimetypes
import time:       124 |        124 |                         IPython.testing
import time:       158 |        281 |                       IPython.testing.skipdoctest
import time:       582 |       1343 |                     IPython.core.display
import time:       112 |        112 |                       IPython.lib
import time:       612 |        724 |                     IPython.lib.display
import time:       170 |       2388 |                   IPython.display
import time:       142 |        142 |                   IPython.utils.data
import time:       457 |       2986 |                 IPython.core.page
import time:       562 |        562 |                 IPython.lib.pretty
import time:       338 |        338 |                 IPython.utils.openpy
import time:       111 |        111 |                 IPython.utils.dir2
import time:       176 |        176 |                 IPython.utils.wildcard
import time:      1404 |       1404 |                   pygments.lexers._mapping
import time:       376 |        376 |                   pygments.modeline
import time:       281 |       2060 |                 pygments.lexers
import time:       182 |        182 |                     pygments.filter
import time:       493 |        493 |                     pygments.filters
import time:       200 |        200 |                     pygments.regexopt
import time:       625 |       1498 |                   pygments.lexer
import time:       417 |        417 |                   pygments.unistring
import time:       959 |       2873 |                 pygments.lexers.python
import time:        75 |         75 |                   ctags
import time:       351 |        426 |                 pygments.formatters.html
import time:      2433 |      11960 |               IPython.core.oinspect
import time:       422 |        422 |                 IPython.utils.tokenutil
import time:      1342 |       1764 |               IPython.core.inputtransformer2
import time:       185 |        185 |               IPython.utils.ipstruct
import time:       899 |      14992 |             IPython.core.magic
import time:       141 |        141 |               runpy
import time:       126 |        126 |                 IPython.external
import time:        72 |         72 |                 cPickle
import time:       311 |        508 |               IPython.external.pickleshare
import time:       156 |        156 |               IPython.core.hooks
import time:       176 |        176 |                 IPython.core.autocall
import time:       239 |        239 |                 IPython.core.macro
import time:       416 |        416 |                 IPython.core.splitinput
import time:      2567 |       3397 |               IPython.core.prefilter
import time:       559 |        559 |               IPython.core.alias
import time:       331 |        331 |               IPython.core.builtin_trap
import time:       600 |        600 |                   decorator
import time:       719 |        719 |                       _sqlite3
import time:       268 |        987 |                     sqlite3.dbapi2
import time:       179 |       1166 |                   sqlite3
import time:      2652 |       4416 |                 IPython.core.history
import time:       447 |       4863 |               IPython.core.displayhook
import time:       452 |        452 |               IPython.core.displaypub
import time:       169 |        169 |               IPython.core.events
import time:       276 |        276 |               IPython.core.extensions
import time:       124 |        124 |                 IPython.utils.sentinel
import time:      2745 |       2868 |               IPython.core.formatters
import time:       255 |        255 |               IPython.core.logger
import time:       262 |        262 |               IPython.core.payload
import time:       146 |        146 |               IPython.core.tips
import time:       116 |        116 |               IPython.core.usage
import time:      1085 |       1085 |                 IPython.utils.capture
import time:       162 |       1246 |               IPython.utils.io
import time:       166 |        166 |               IPython.utils.strdispatch
import time:       134 |        134 |               IPython.utils.syspathcontext
import time:        66 |         66 |                 docrepr
import time:        24 |         89 |               docrepr.sphinxify
import time:       128 |        128 |                       concurrent
import time:       681 |        681 |                       concurrent.futures._base
import time:       193 |       1000 |                     concurrent.futures
import time:      1456 |       1456 |                       _ssl
import time:      2443 |       3898 |                     ssl
import time:       242 |        242 |                     asyncio.constants
import time:       145 |        145 |                     asyncio.coroutines
import time:       145 |        145 |                         _contextvars
import time:       136 |        281 |                       contextvars
import time:       131 |        131 |                       asyncio.format_helpers
import time:       167 |        167 |                         asyncio.base_futures
import time:       212 |        212 |                         asyncio.exceptions
import time:       136 |        136 |                         asyncio.base_tasks
import time:       448 |        962 |                       _asyncio
import time:       493 |       1865 |                     asyncio.events
import time:       234 |        234 |                     asyncio.futures
import time:       223 |        223 |                     asyncio.protocols
import time:       270 |        270 |                       asyncio.transports
import time:       105 |        105 |                       asyncio.log
import time:       762 |       1136 |                     asyncio.sslproto
import time:       113 |        113 |                         asyncio.mixins
import time:       479 |        592 |                       asyncio.locks
import time:       401 |        401 |                         asyncio.timeouts
import time:       449 |        850 |                       asyncio.tasks
import time:       335 |       1776 |                     asyncio.staggered
import time:       163 |        163 |                     asyncio.trsock
import time:      1098 |      11774 |                   asyncio.base_events
import time:       318 |        318 |                   asyncio.runners
import time:       290 |        290 |                   asyncio.queues
import time:       371 |        371 |                   asyncio.streams
import time:       275 |        275 |                   asyncio.subprocess
import time:       210 |        210 |                   asyncio.taskgroups
import time:       116 |        116 |                   asyncio.threads
import time:       302 |        302 |                     asyncio.base_subprocess
import time:       558 |        558 |                     asyncio.selector_events
import time:       873 |       1732 |                   asyncio.unix_events
import time:       276 |      15358 |                 asyncio
import time:       166 |      15524 |               IPython.core.async_helpers
import time:      2838 |      34487 |             IPython.core.interactiveshell
import time:       197 |        197 |                         prompt_toolkit.application.current
import time:       115 |        115 |                               prompt_toolkit.eventloop.utils
import time:       243 |        358 |                             prompt_toolkit.eventloop.async_generator
import time:       242 |        242 |                             prompt_toolkit.eventloop.inputhook
import time:       149 |        748 |                           prompt_toolkit.eventloop
import time:       167 |        914 |                         prompt_toolkit.application.run_in_terminal
import time:       399 |        399 |                                 prompt_toolkit.selection
import time:       284 |        683 |                               prompt_toolkit.clipboard.base
import time:       151 |        151 |                               prompt_toolkit.clipboard.in_memory
import time:       132 |        965 |                             prompt_toolkit.clipboard
import time:       297 |        297 |                                 prompt_toolkit.cache
import time:       238 |        238 |                                 prompt_toolkit.enums
import time:       310 |        310 |                                 prompt_toolkit.filters.base
import time:       298 |       1143 |                               prompt_toolkit.filters.app
import time:       152 |        152 |                               prompt_toolkit.filters.cli
import time:       110 |        110 |                               prompt_toolkit.filters.utils
import time:       172 |       1575 |                             prompt_toolkit.filters
import time:      1744 |       4284 |                           prompt_toolkit.document
import time:       309 |       4593 |                         prompt_toolkit.auto_suggest
import time:      2319 |       2319 |                                               prompt_toolkit.keys
import time:       747 |       3066 |                                             prompt_toolkit.key_binding.key_bindings
import time:        96 |         96 |                                                     wcwidth.table_vs16
import time:       145 |        145 |                                                     wcwidth.table_wide
import time:       357 |        357 |                                                     wcwidth.table_zero
import time:        99 |         99 |                                                     wcwidth.unicode_versions
import time:       252 |        948 |                                                   wcwidth.wcwidth
import time:       220 |       1167 |                                                 wcwidth
import time:       398 |       1564 |                                               prompt_toolkit.utils
import time:       357 |       1920 |                                             prompt_toolkit.key_binding.key_processor
import time:       130 |       5114 |                                           prompt_toolkit.key_binding
import time:       407 |       5521 |                                         prompt_toolkit.key_binding.vi_state
import time:       619 |       6139 |                                       prompt_toolkit.cursor_shapes
import time:       669 |        669 |                                       prompt_toolkit.data_structures
import time:       661 |        661 |                                         prompt_toolkit.styles.base
import time:       169 |        169 |                                           prompt_toolkit.styles.named_colors
import time:       586 |        586 |                                           prompt_toolkit.styles.style
import time:       332 |       1086 |                                         prompt_toolkit.styles.defaults
import time:       194 |        194 |                                         prompt_toolkit.styles.pygments
import time:       142 |        142 |                                           colorsys
import time:       450 |        591 |                                         prompt_toolkit.styles.style_transformation
import time:       321 |       2851 |                                       prompt_toolkit.styles
import time:       578 |        578 |                                       prompt_toolkit.output.color_depth
import time:       326 |      10562 |                                     prompt_toolkit.output.base
import time:       182 |        182 |                                         prompt_toolkit.output.flush_stdout
import time:       437 |        619 |                                       prompt_toolkit.output.plain_text
import time:       153 |        772 |                                     prompt_toolkit.output.defaults
import time:       110 |      11442 |                                   prompt_toolkit.output
import time:       589 |      12031 |                                 prompt_toolkit.output.vt100
import time:       409 |        409 |                                   prompt_toolkit.mouse_events
import time:       427 |        836 |                                 prompt_toolkit.formatted_text.base
import time:       567 |      13433 |                               prompt_toolkit.formatted_text.ansi
import time:       206 |        206 |                                     xml
import time:       179 |        179 |                                     xml.dom.domreg
import time:       462 |        847 |                                   xml.dom
import time:       200 |        200 |                                   xml.dom.minicompat
import time:       222 |        222 |                                     xml.dom.NodeFilter
import time:       302 |        523 |                                   xml.dom.xmlbuilder
import time:      1036 |       2605 |                                 xml.dom.minidom
import time:       221 |       2826 |                               prompt_toolkit.formatted_text.html
import time:       145 |        145 |                               prompt_toolkit.formatted_text.pygments
import time:       119 |        119 |                               prompt_toolkit.formatted_text.utils
import time:       157 |      16679 |                             prompt_toolkit.formatted_text
import time:       368 |      17047 |                           prompt_toolkit.completion.base
import time:       133 |        133 |                           prompt_toolkit.completion.deduplicate
import time:       350 |        350 |                           prompt_toolkit.completion.filesystem
import time:       169 |        169 |                             prompt_toolkit.completion.word_completer
import time:       441 |        610 |                           prompt_toolkit.completion.fuzzy_completer
import time:       274 |        274 |                           prompt_toolkit.completion.nested
import time:       211 |      18623 |                         prompt_toolkit.completion
import time:       372 |        372 |                         prompt_toolkit.history
import time:       266 |        266 |                         prompt_toolkit.search
import time:       358 |        358 |                         prompt_toolkit.validation
import time:      1257 |      26577 |                       prompt_toolkit.buffer
import time:       278 |        278 |                           prompt_toolkit.input.base
import time:       117 |        117 |                           prompt_toolkit.input.defaults
import time:       149 |        544 |                         prompt_toolkit.input
import time:        31 |        575 |                       prompt_toolkit.input.base
import time:       108 |        108 |                       prompt_toolkit.input.typeahead
import time:        96 |         96 |                         prompt_toolkit.key_binding.bindings
import time:       119 |        119 |                         prompt_toolkit.key_binding.bindings.scroll
import time:       175 |        389 |                       prompt_toolkit.key_binding.bindings.page_navigation
import time:       408 |        408 |                                       prompt_toolkit.lexers.base
import time:       646 |        646 |                                       prompt_toolkit.lexers.pygments
import time:       159 |       1212 |                                     prompt_toolkit.lexers
import time:       639 |        639 |                                       prompt_toolkit.layout.utils
import time:       643 |       1281 |                                     prompt_toolkit.layout.processors
import time:       699 |       3191 |                                   prompt_toolkit.layout.controls
import time:       224 |        224 |                                   prompt_toolkit.layout.dimension
import time:       249 |        249 |                                   prompt_toolkit.layout.margins
import time:       134 |        134 |                                   prompt_toolkit.layout.mouse_handlers
import time:       278 |        278 |                                   prompt_toolkit.layout.screen
import time:      2191 |       6264 |                                 prompt_toolkit.layout.containers
import time:       326 |        326 |                                 prompt_toolkit.layout.layout
import time:       426 |        426 |                                 prompt_toolkit.layout.menus
import time:       251 |        251 |                                 prompt_toolkit.layout.scrollable_pane
import time:       197 |       7463 |                               prompt_toolkit.layout
import time:        37 |       7499 |                             prompt_toolkit.layout.controls
import time:       170 |        170 |                             prompt_toolkit.key_binding.bindings.completion
import time:       618 |       8286 |                           prompt_toolkit.key_binding.bindings.named_commands
import time:       193 |       8479 |                         prompt_toolkit.key_binding.bindings.basic
import time:       139 |        139 |                         prompt_toolkit.key_binding.bindings.cpr
import time:       268 |        268 |                         prompt_toolkit.key_binding.bindings.emacs
import time:       233 |        233 |                         prompt_toolkit.key_binding.bindings.mouse
import time:       323 |        323 |                             prompt_toolkit.input.ansi_escape_sequences
import time:       586 |        908 |                           prompt_toolkit.input.vt100_parser
import time:       603 |        603 |                           prompt_toolkit.key_binding.digraphs
import time:       954 |       2464 |                         prompt_toolkit.key_binding.bindings.vi
import time:       152 |      11733 |                       prompt_toolkit.key_binding.defaults
import time:       156 |        156 |                       prompt_toolkit.key_binding.emacs_state
import time:       135 |        135 |                       prompt_toolkit.layout.dummy
import time:       509 |        509 |                       prompt_toolkit.renderer
import time:       789 |      40965 |                     prompt_toolkit.application.application
import time:       205 |        205 |                     prompt_toolkit.application.dummy
import time:       226 |      41395 |                   prompt_toolkit.application
import time:       492 |        492 |                           prompt_toolkit.widgets.toolbars
import time:       652 |       1144 |                         prompt_toolkit.widgets.base
import time:        97 |         97 |                           prompt_toolkit.key_binding.bindings.focus
import time:       184 |        280 |                         prompt_toolkit.widgets.dialogs
import time:       259 |        259 |                         prompt_toolkit.widgets.menus
import time:       164 |       1846 |                       prompt_toolkit.widgets
import time:       312 |       2158 |                     prompt_toolkit.shortcuts.choice_input
import time:       235 |        235 |                     prompt_toolkit.shortcuts.dialogs
import time:       114 |        114 |                             xml.parsers
import time:       171 |        171 |                               pyexpat
import time:       163 |        333 |                             xml.parsers.expat
import time:       624 |       1070 |                           xml.dom.expatbuilder
import time:      1071 |       2140 |                         prompt_toolkit.shortcuts.progress_bar.formatters
import time:       410 |       2549 |                       prompt_toolkit.shortcuts.progress_bar.base
import time:       140 |       2689 |                     prompt_toolkit.shortcuts.progress_bar
import time:       155 |        155 |                       prompt_toolkit.key_binding.bindings.auto_suggest
import time:       110 |        110 |                       prompt_toolkit.key_binding.bindings.open_in_editor
import time:       891 |       1155 |                     prompt_toolkit.shortcuts.prompt
import time:       191 |        191 |                     prompt_toolkit.shortcuts.utils
import time:       200 |       6625 |                   prompt_toolkit.shortcuts
import time:       561 |        561 |                     email.feedparser
import time:       228 |        788 |                   email.parser
import time:      2602 |      51410 |                 prompt_toolkit
import time:        37 |      51447 |               prompt_toolkit.auto_suggest
import time:       249 |        249 |               prompt_toolkit.patch_stdout
import time:        82 |         82 |                   unicodedata
import time:        81 |         81 |                     _uuid
import time:       488 |        569 |                   uuid
import time:      4148 |       4148 |                   IPython.core.guarded_eval
import time:       708 |        708 |                   IPython.core.latex_symbols
import time:       145 |        145 |                   IPython.utils.generics
import time:       506 |        506 |                             parso.utils
import time:       412 |        918 |                           parso.tree
import time:        97 |         97 |                                     parso.python
import time:       857 |        857 |                                     parso.python.token
import time:      2490 |       3442 |                                   parso.python.tokenize
import time:       228 |       3669 |                                 parso.pgen2.grammar_parser
import time:       423 |       4092 |                               parso.pgen2.generator
import time:       129 |       4220 |                             parso.pgen2
import time:        30 |       4250 |                           parso.pgen2.generator
import time:       474 |       5640 |                         parso.parser
import time:       149 |        149 |                           parso._compatibility
import time:      1519 |       1519 |                             difflib
import time:       563 |        563 |                                 parso.python.prefix
import time:      1447 |       2009 |                               parso.python.tree
import time:       242 |       2250 |                             parso.python.parser
import time:       581 |       4349 |                           parso.python.diff
import time:        57 |         57 |                             gc
import time:       308 |        364 |                           parso.cache
import time:       456 |        456 |                             parso.normalizer
import time:      1129 |       1584 |                           parso.python.errors
import time:       478 |        478 |                           parso.python.pep8
import time:       205 |        205 |                           parso.file_io
import time:       463 |       7588 |                         parso.grammar
import time:       197 |      13424 |                       parso
import time:       320 |        320 |                       jedi.parser_utils
import time:        70 |         70 |                         colorama
import time:       263 |        332 |                       jedi.debug
import time:       137 |        137 |                       jedi.settings
import time:       185 |        185 |                       jedi.cache
import time:       218 |        218 |                       jedi.file_io
import time:       167 |        167 |                                 jedi.inference.cache
import time:       233 |        233 |                                   jedi.inference.helpers
import time:       391 |        391 |                                   jedi.inference.utils
import time:       546 |       1169 |                                 jedi.inference.base_value
import time:       328 |       1662 |                               jedi.inference.sys_path
import time:       167 |        167 |                                       jedi.inference.recursion
import time:       303 |        470 |                                     jedi.inference.flow_analysis
import time:       179 |        179 |                                           jedi.common
import time:       208 |        386 |                                         jedi.inference.lazy_value
import time:       438 |        824 |                                       jedi.inference.docstrings
import time:       187 |        187 |                                       jedi.plugins
import time:       875 |       1885 |                                     jedi.inference.names
import time:       930 |       3283 |                                   jedi.inference.filters
import time:       223 |        223 |                                     jedi.inference.compiled.getattr_static
import time:       880 |       1103 |                                   jedi.inference.compiled.access
import time:       379 |        379 |                                   jedi.inference.signature
import time:       575 |        575 |                                   jedi.inference.context
import time:       699 |       6036 |                                 jedi.inference.compiled.value
import time:       187 |       6223 |                               jedi.inference.compiled
import time:       228 |        228 |                               jedi.inference.analysis
import time:       102 |        102 |                                 jedi.inference.gradual
import time:       378 |        378 |                                       jedi.inference.value.module
import time:       380 |        380 |                                             jedi.inference.value.dynamic_arrays
import time:       988 |       1368 |                                           jedi.inference.value.iterable
import time:       353 |       1720 |                                         jedi.inference.arguments
import time:       102 |        102 |                                           jedi.inference.parser_cache
import time:       203 |        203 |                                           jedi.inference.gradual.generics
import time:       574 |        879 |                                         jedi.inference.value.function
import time:       596 |       3194 |                                       jedi.inference.value.klass
import time:       847 |        847 |                                       jedi.inference.value.instance
import time:       316 |       4733 |                                     jedi.inference.value
import time:        32 |       4764 |                                   jedi.inference.value.module
import time:       694 |        694 |                                     jedi.inference.gradual.base
import time:       398 |        398 |                                     jedi.inference.gradual.type_var
import time:       649 |       1741 |                                   jedi.inference.gradual.typing
import time:       390 |       6894 |                                 jedi.inference.gradual.stub_value
import time:       512 |       7507 |                               jedi.inference.gradual.typeshed
import time:       133 |        133 |                                   jedi._compatibility
import time:       240 |        240 |                                   jedi.inference.compiled.subprocess.functions
import time:       193 |        193 |                                   jedi.api.exceptions
import time:      1103 |       1669 |                                 jedi.inference.compiled.subprocess
import time:        49 |       1717 |                               jedi.inference.compiled.subprocess.functions
import time:       449 |      17783 |                             jedi.inference.imports
import time:       214 |        214 |                                 jedi.inference.param
import time:       308 |        521 |                               jedi.inference.gradual.annotation
import time:       162 |        162 |                               jedi.inference.value.decorator
import time:       539 |       1221 |                             jedi.inference.syntax_tree
import time:       274 |      19277 |                           jedi.inference
import time:        28 |      19304 |                         jedi.inference.utils
