import time: self [us] | cumulative | imported package
import time:      1209 |       1830 |                                 jedi.inference.compiled.subprocess
import time:        50 |       1880 |                               jedi.inference.compiled.subprocess.functions
import time:       441 |      18247 |                             jedi.inference.imports
import time:       236 |        236 |                                 jedi.inference.param
import time:       313 |        549 |                               jedi.inference.gradual.annotation
import time:       134 |        134 |                               jedi.inference.value.decorator
import time:       525 |       1206 |                             jedi.inference.syntax_tree
import time:       282 |      19734 |                           jedi.inference
import time:        42 |      19776 |                         jedi.inference.utils
import time:       178 |        178 |                           jedi.inference.gradual.conversion
import time:       342 |        520 |                         jedi.inference.compiled.mixed
import time:       124 |        124 |                           pydoc_data
import time:      1222 |       1222 |                           pydoc_data.topics
import time:       239 |       1584 |                         jedi.api.keywords
import time:       345 |        345 |                         jedi.api.completion_cache
import time:       447 |        447 |                         jedi.api.helpers
import time:       643 |      23312 |                       jedi.api.classes
import time:       238 |        238 |                       jedi.api.interpreter
import time:       162 |        162 |                         jedi.api.strings
import time:       171 |        171 |                         jedi.api.file_name
import time:       214 |        214 |                         jedi.inference.docstring_utils
import time:       688 |       1233 |                       jedi.api.completion
import time:       226 |        226 |                         filecmp
import time:       492 |        717 |                       jedi.api.environment
import time:       196 |        196 |                         jedi.inference.references
import time:       333 |        528 |                       jedi.api.project
import time:       129 |        129 |                       jedi.api.errors
import time:       302 |        302 |                         jedi.inference.value.namespace
import time:       308 |        610 |                       jedi.api.refactoring
import time:       272 |        272 |                       jedi.api.refactoring.extract
import time:       108 |        108 |                       jedi.inference.gradual.utils
import time:       717 |      42596 |                     jedi.api
import time:       902 |        902 |                       jedi.plugins.stdlib
import time:       115 |        115 |                       jedi.plugins.flask
import time:       239 |        239 |                       jedi.plugins.pytest
import time:       439 |        439 |                       jedi.plugins.django
import time:       302 |       1995 |                     jedi.plugins.registry
import time:       204 |      44794 |                   jedi
import time:      4351 |      54791 |                 IPython.core.completer
import time:       274 |        274 |                 IPython.terminal.ptutils
import time:       186 |        186 |                   IPython.terminal.shortcuts.auto_match
import time:      1050 |       1050 |                     IPython.terminal.shortcuts.filters
import time:       464 |       1514 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3069 |       4768 |                 IPython.terminal.shortcuts
import time:       271 |        271 |                 concurrent.futures.thread
import time:       417 |      60519 |               IPython.terminal.debugger
import time:       175 |        175 |                 IPython.lib.clipboard
import time:       389 |        564 |               IPython.terminal.magics
import time:       205 |        205 |               IPython.terminal.pt_inputhooks
import time:       366 |        366 |               IPython.terminal.prompts
import time:      1958 |     116880 |             IPython.terminal.interactiveshell
import time:       379 |        379 |                 IPython.core.magics.auto
import time:      2495 |       2495 |                 IPython.core.magics.basic
import time:       803 |        803 |                       http
import time:      1008 |       1810 |                     http.client
import time:       313 |        313 |                       urllib.response
import time:       254 |        567 |                     urllib.error
import time:      1480 |       3856 |                   urllib.request
import time:       150 |        150 |                   IPython.utils.contexts
import time:       803 |       4808 |                 IPython.core.magics.code
import time:       379 |        379 |                 IPython.core.magics.config
import time:       745 |        745 |                 IPython.core.magics.display
import time:       221 |        221 |                     _lsprof
import time:      1270 |       1270 |                     profile
import time:       265 |       1755 |                   cProfile
import time:      1653 |       1653 |                   pstats
import time:       221 |        221 |                   timeit
import time:       118 |        118 |                   IPython.utils.module_paths
import time:       193 |        193 |                     resource
import time:       138 |        330 |                   IPython.utils.timing
import time:       269 |        269 |                   IPython.core.magics.ast_mod
import time:     18147 |      22491 |                 IPython.core.magics.execution
import time:       329 |        329 |                 IPython.core.magics.extension
import time:      1606 |       1606 |                 IPython.core.magics.history
import time:       324 |        324 |                 IPython.core.magics.logging
import time:       460 |        460 |                 IPython.core.magics.namespace
import time:      1082 |       1082 |                 IPython.core.magics.osm
import time:       350 |        350 |                 IPython.core.magics.packaging
import time:      1474 |       1474 |                 IPython.core.magics.pylab
import time:      1295 |       1295 |                 IPython.core.magics.script
import time:       536 |      38746 |               IPython.core.magics
import time:       851 |        851 |               IPython.core.shellapp
import time:       131 |        131 |                 IPython.extensions
import time:       414 |        545 |               IPython.extensions.storemagic
import time:      1371 |      41513 |             IPython.terminal.ipapp
import time:      2077 |     216893 |           IPython.terminal.embed
import time:       155 |        155 |           IPython.utils.frame
import time:       406 |     310303 |         IPython
import time:        15 |     310317 |       IPython.core
import time:        20 |     310337 |     IPython.core.interactiveshell
import time:       103 |        103 |       elastic_notebook.algorithm
import time:       185 |        185 |         numpy.version
import time:       131 |        131 |         numpy._expired_attrs_2_0
import time:       120 |        120 |             numpy._utils._convertions
import time:       144 |        264 |           numpy._utils
import time:       293 |        557 |         numpy._globals
import time:        37 |         37 |           numpy._distributor_init_local
import time:       132 |        168 |         numpy._distributor_init
import time:       308 |        308 |                   numpy.exceptions
import time:       334 |        334 |                   numpy._core._exceptions
import time:       119 |        119 |                   numpy._core.printoptions
import time:       327 |        327 |                   numpy.dtypes
import time:      8089 |       9176 |                 numpy._core._multiarray_umath
import time:       161 |        161 |                   numpy._utils._inspect
import time:       358 |        519 |                 numpy._core.overrides
import time:      1958 |      11652 |               numpy._core.multiarray
import time:       232 |        232 |               numpy._core.umath
import time:       177 |        177 |                 numpy._core._dtype
import time:       133 |        133 |                 numpy._core._string_helpers
import time:       314 |        314 |                 numpy._core._type_aliases
import time:       371 |        993 |               numpy._core.numerictypes
import time:       232 |        232 |                       numpy._core._methods
import time:      1082 |       1313 |                     numpy._core.fromnumeric
import time:       362 |       1675 |                   numpy._core.shape_base
import time:       214 |        214 |                   numpy._core._ufunc_config
import time:       163 |        163 |                   numpy._core._asarray
import time:       712 |        712 |                   numpy._core.arrayprint
import time:       980 |       3741 |                 numpy._core.numeric
import time:       412 |       4152 |               numpy._core.einsumfunc
import time:       261 |        261 |               numpy._core.function_base
import time:       269 |        269 |               numpy._core.getlimits
import time:       202 |        202 |               numpy._core.memmap
import time:       419 |        419 |               numpy._core.records
import time:      6445 |       6445 |               numpy._core._add_newdocs
import time:      1653 |       1653 |               numpy._core._add_newdocs_scalars
import time:       157 |        157 |               numpy._core._dtype_ctypes
import time:       532 |        532 |                   _ctypes
import time:       310 |        310 |                   ctypes._endian
import time:      1000 |       1841 |                 ctypes
import time:       768 |       2609 |               numpy._core._internal
import time:       161 |        161 |               numpy._pytesttester
import time:       600 |      29799 |             numpy._core
import time:        30 |      29828 |           numpy._core._multiarray_umath
import time:       327 |      30155 |         numpy.__config__
import time:       236 |        236 |                           numpy._typing._nbit_base
import time:       231 |        231 |                           numpy._typing._nested_sequence
import time:       109 |        109 |                           numpy._typing._shape
import time:      2187 |       2762 |                         numpy._typing._array_like
import time:      1844 |       1844 |                         numpy._typing._char_codes
import time:      2316 |       2316 |                         numpy._typing._dtype_like
import time:       154 |        154 |                         numpy._typing._nbit
import time:       129 |        129 |                         numpy._typing._scalars
import time:       119 |        119 |                         numpy._typing._ufunc
import time:       319 |       7642 |                       numpy._typing
import time:       334 |        334 |                         numpy.lib._stride_tricks_impl
import time:       363 |        696 |                       numpy.lib._twodim_base_impl
import time:       118 |        118 |                         numpy.lib._array_utils_impl
import time:       123 |        241 |                       numpy.lib.array_utils
import time:       338 |        338 |                       numpy.linalg._umath_linalg
import time:      1785 |      10701 |                     numpy.linalg._linalg
import time:       184 |      10884 |                   numpy.linalg
import time:       311 |      11194 |                 numpy.matrixlib.defmatrix
import time:       137 |      11331 |               numpy.matrixlib
import time:       334 |        334 |                 numpy.lib._histograms_impl
import time:      1281 |       1614 |               numpy.lib._function_base_impl
import time:       424 |      13368 |             numpy.lib._index_tricks_impl
import time:       318 |      13685 |           numpy.lib._arraypad_impl
import time:       906 |        906 |           numpy.lib._arraysetops_impl
import time:       196 |        196 |           numpy.lib._arrayterator_impl
import time:       480 |        480 |           numpy.lib._nanfunctions_impl
import time:       271 |        271 |                 numpy.lib._utils_impl
import time:       281 |        552 |               numpy.lib._format_impl
import time:       144 |        695 |             numpy.lib.format
import time:       381 |        381 |             numpy.lib._datasource
import time:       414 |        414 |             numpy.lib._iotools
import time:       705 |       2193 |           numpy.lib._npyio_impl
import time:       215 |        215 |               numpy.lib._ufunclike_impl
import time:       341 |        555 |             numpy.lib._type_check_impl
import time:       549 |       1104 |           numpy.lib._polynomial_impl
import time:       546 |        546 |           numpy.lib._shape_base_impl
import time:       165 |        165 |           numpy.lib._version
import time:       104 |        104 |           numpy.lib.introspect
import time:       181 |        181 |           numpy.lib.mixins
import time:        91 |         91 |           numpy.lib.npyio
import time:       288 |        288 |             numpy.lib._scimath_impl
import time:       115 |        403 |           numpy.lib.scimath
import time:       141 |        141 |           numpy.lib.stride_tricks
import time:       487 |      20677 |         numpy.lib
import time:       167 |        167 |         numpy._array_api_info
import time:      1432 |      53468 |       numpy
import time:       313 |        313 |       elastic_notebook.algorithm.selector
import time:       229 |      54111 |     elastic_notebook.algorithm.baseline
import time:       201 |        201 |         networkx.lazy_imports
import time:       319 |        319 |         networkx.exception
import time:       442 |        442 |           networkx.utils.misc
import time:       458 |        458 |             gzip
import time:       585 |       1042 |           networkx.utils.decorators
import time:       201 |        201 |           networkx.utils.random_sequence
import time:       154 |        154 |           networkx.utils.union_find
import time:       147 |        147 |           networkx.utils.rcm
import time:       269 |        269 |           networkx.utils.heaps
import time:       599 |        599 |           networkx.utils.configs
import time:     12887 |      12887 |           networkx.utils.backends
import time:       239 |      15975 |         networkx.utils
import time:       286 |        286 |             networkx.convert
import time:       456 |        456 |             networkx.classes.coreviews
import time:       986 |        986 |             networkx.classes.reportviews
import time:       495 |       2221 |           networkx.classes.graph
import time:       394 |        394 |           networkx.classes.digraph
import time:       317 |        317 |           networkx.classes.multigraph
import time:       288 |        288 |           networkx.classes.multidigraph
import time:       611 |        611 |           networkx.classes.function
import time:       149 |        149 |             networkx.classes.filters
import time:       194 |        342 |           networkx.classes.graphviews
import time:       280 |       4450 |         networkx.classes
import time:       434 |        434 |         networkx.convert_matrix
import time:       210 |        210 |         networkx.relabel
import time:        96 |         96 |                 importlib.resources._itertools
import time:       319 |        414 |               importlib.resources.readers
import time:       111 |        524 |             importlib.readers
import time:       336 |        860 |           networkx.generators.atlas
import time:       708 |        708 |           networkx.generators.classic
import time:       187 |        187 |           networkx.generators.cographs
import time:       397 |        397 |           networkx.generators.community
import time:       461 |        461 |           networkx.generators.degree_seq
import time:       344 |        344 |           networkx.generators.directed
import time:       202 |        202 |           networkx.generators.duplication
import time:       158 |        158 |           networkx.generators.ego
import time:       287 |        287 |           networkx.generators.expanders
import time:       437 |        437 |           networkx.generators.geometric
import time:       282 |        282 |           networkx.generators.harary_graph
import time:       270 |        270 |           networkx.generators.internet_as_graphs
import time:       202 |        202 |           networkx.generators.intersection
import time:       146 |        146 |           networkx.generators.interval_graph
import time:       278 |        278 |           networkx.generators.joint_degree_seq
import time:       294 |        294 |           networkx.generators.lattice
import time:       248 |        248 |           networkx.generators.line
import time:       193 |        193 |           networkx.generators.mycielski
import time:       200 |        200 |           networkx.generators.nonisomorphic_trees
import time:       179 |        179 |           networkx.generators.random_clustered
import time:       735 |        735 |           networkx.generators.random_graphs
import time:       633 |        633 |           networkx.generators.small
import time:       325 |        325 |           networkx.generators.social
import time:       187 |        187 |           networkx.generators.spectral_graph_forge
import time:       152 |        152 |           networkx.generators.stochastic
import time:       141 |        141 |           networkx.generators.sudoku
import time:       135 |        135 |           networkx.generators.time_series
import time:       404 |        404 |           networkx.generators.trees
import time:       170 |        170 |           networkx.generators.triads
import time:       552 |       9752 |         networkx.generators
import time:       252 |        252 |           networkx.readwrite.adjlist
import time:       329 |        329 |           networkx.readwrite.multiline_adjlist
import time:       235 |        235 |           networkx.readwrite.edgelist
import time:       229 |        229 |           networkx.readwrite.pajek
import time:       170 |        170 |           networkx.readwrite.leda
import time:       247 |        247 |             networkx.readwrite.graph6
import time:       236 |        482 |           networkx.readwrite.sparse6
import time:       731 |        731 |           networkx.readwrite.gml
import time:       628 |        628 |           networkx.readwrite.graphml
import time:       129 |        129 |               xml.etree
import time:       528 |        528 |               xml.etree.ElementPath
import time:       116 |        116 |               _elementtree
import time:       983 |       1755 |             xml.etree.ElementTree
import time:       502 |       2257 |           networkx.readwrite.gexf
import time:       206 |        206 |             networkx.readwrite.json_graph.node_link
import time:       146 |        146 |             networkx.readwrite.json_graph.adjacency
import time:       140 |        140 |             networkx.readwrite.json_graph.tree
import time:       135 |        135 |             networkx.readwrite.json_graph.cytoscape
import time:       173 |        798 |           networkx.readwrite.json_graph
import time:       363 |        363 |           networkx.readwrite.text
import time:       292 |       6760 |         networkx.readwrite
import time:       192 |        192 |             networkx.algorithms.assortativity.connectivity
import time:       158 |        158 |                 networkx.algorithms.assortativity.pairs
import time:       942 |       1100 |               networkx.algorithms.assortativity.mixing
import time:       232 |       1332 |             networkx.algorithms.assortativity.correlation
import time:       188 |        188 |             networkx.algorithms.assortativity.neighbor_degree
import time:       231 |       1941 |           networkx.algorithms.assortativity
import time:       212 |        212 |           networkx.algorithms.asteroidal
import time:       164 |        164 |           networkx.algorithms.boundary
import time:       217 |        217 |           networkx.algorithms.broadcasting
import time:       225 |        225 |           networkx.algorithms.bridges
import time:       172 |        172 |           networkx.algorithms.chains
import time:       348 |        348 |                   networkx.algorithms.shortest_paths.generic
import time:       368 |        368 |                   networkx.algorithms.shortest_paths.unweighted
import time:       674 |        674 |                   networkx.algorithms.shortest_paths.weighted
import time:       185 |        185 |                   networkx.algorithms.shortest_paths.astar
import time:       195 |        195 |                   networkx.algorithms.shortest_paths.dense
import time:       191 |       1957 |                 networkx.algorithms.shortest_paths
import time:        24 |       1981 |               networkx.algorithms.shortest_paths.weighted
import time:       288 |       2268 |             networkx.algorithms.centrality.betweenness
import time:       263 |        263 |             networkx.algorithms.centrality.betweenness_subset
import time:       196 |        196 |             networkx.algorithms.centrality.closeness
import time:       228 |        228 |               networkx.algorithms.centrality.flow_matrix
import time:       241 |        468 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       207 |        207 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       154 |        154 |             networkx.algorithms.centrality.current_flow_closeness
import time:       169 |        169 |             networkx.algorithms.centrality.degree_alg
import time:       131 |        131 |             networkx.algorithms.centrality.dispersion
import time:       194 |        194 |             networkx.algorithms.centrality.eigenvector
import time:       315 |        315 |             networkx.algorithms.centrality.group
import time:       151 |        151 |             networkx.algorithms.centrality.harmonic
import time:       287 |        287 |             networkx.algorithms.centrality.katz
import time:       170 |        170 |             networkx.algorithms.centrality.load
import time:       146 |        146 |             networkx.algorithms.centrality.percolation
import time:       181 |        181 |             networkx.algorithms.centrality.reaching
import time:       167 |        167 |             networkx.algorithms.centrality.second_order
import time:       214 |        214 |             networkx.algorithms.centrality.subgraph_alg
import time:       229 |        229 |             networkx.algorithms.centrality.trophic
import time:       139 |        139 |             networkx.algorithms.centrality.voterank_alg
import time:       157 |        157 |             networkx.algorithms.centrality.laplacian
import time:       384 |       6581 |           networkx.algorithms.centrality
import time:       250 |        250 |               networkx.algorithms.components.connected
import time:       332 |        332 |               networkx.algorithms.components.strongly_connected
import time:       190 |        190 |               networkx.algorithms.components.weakly_connected
import time:       180 |        180 |               networkx.algorithms.components.attracting
import time:       212 |        212 |               networkx.algorithms.components.biconnected
import time:       141 |        141 |               networkx.algorithms.components.semiconnected
import time:       189 |       1491 |             networkx.algorithms.components
import time:       283 |       1774 |           networkx.algorithms.chordal
import time:       464 |        464 |           networkx.algorithms.cluster
import time:       375 |        375 |           networkx.algorithms.clique
import time:       179 |        179 |           networkx.algorithms.communicability_alg
import time:       354 |        354 |             networkx.algorithms.coloring.greedy_coloring
import time:       273 |        273 |             networkx.algorithms.coloring.equitable_coloring
import time:       182 |        807 |           networkx.algorithms.coloring
import time:       420 |        420 |           networkx.algorithms.core
import time:       215 |        215 |           networkx.algorithms.covering
import time:       493 |        493 |           networkx.algorithms.cycles
import time:       401 |        401 |           networkx.algorithms.cuts
import time:       259 |        259 |           networkx.algorithms.d_separation
import time:       710 |        710 |           networkx.algorithms.dag
import time:       402 |        402 |           networkx.algorithms.distance_measures
import time:       230 |        230 |           networkx.algorithms.distance_regular
import time:       248 |        248 |           networkx.algorithms.dominance
import time:       214 |        214 |           networkx.algorithms.dominating
import time:       178 |        178 |           networkx.algorithms.efficiency_measures
import time:       255 |        255 |           networkx.algorithms.euler
import time:       245 |        245 |           networkx.algorithms.graphical
import time:       137 |        137 |           networkx.algorithms.hierarchy
import time:       156 |        156 |           networkx.algorithms.hybrid
import time:       215 |        215 |             networkx.algorithms.link_analysis.hits_alg
import time:       219 |        219 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       138 |        571 |           networkx.algorithms.link_analysis
import time:       430 |        430 |           networkx.algorithms.link_prediction
import time:       241 |        241 |           networkx.algorithms.lowest_common_ancestors
import time:       189 |        189 |           networkx.algorithms.isolate
import time:       378 |        378 |           networkx.algorithms.matching
import time:       359 |        359 |             networkx.algorithms.minors.contraction
import time:       140 |        498 |           networkx.algorithms.minors
import time:       173 |        173 |           networkx.algorithms.mis
import time:       146 |        146 |           networkx.algorithms.moral
import time:       162 |        162 |           networkx.algorithms.non_randomness
import time:       257 |        257 |             networkx.algorithms.operators.all
import time:       252 |        252 |             networkx.algorithms.operators.binary
import time:       347 |        347 |             networkx.algorithms.operators.product
import time:       157 |        157 |             networkx.algorithms.operators.unary
import time:       165 |       1175 |           networkx.algorithms.operators
import time:       624 |        624 |           networkx.algorithms.planarity
import time:       198 |        198 |           networkx.algorithms.planar_drawing
import time:       180 |        180 |           networkx.algorithms.polynomials
import time:       142 |        142 |           networkx.algorithms.perfect_graph
import time:       177 |        177 |           networkx.algorithms.reciprocity
import time:       222 |        222 |           networkx.algorithms.regular
import time:       187 |        187 |           networkx.algorithms.richclub
import time:      1413 |       1413 |           networkx.algorithms.similarity
import time:       273 |        273 |           networkx.algorithms.graph_hashing
import time:       318 |        318 |           networkx.algorithms.simple_paths
import time:       268 |        268 |           networkx.algorithms.smallworld
import time:       148 |        148 |           networkx.algorithms.smetric
import time:       247 |        247 |           networkx.algorithms.structuralholes
import time:       185 |        185 |           networkx.algorithms.sparsifiers
import time:       327 |        327 |           networkx.algorithms.summarization
import time:       253 |        253 |           networkx.algorithms.swap
import time:       176 |        176 |           networkx.algorithms.time_dependent
import time:       166 |        166 |             networkx.algorithms.traversal.beamsearch
import time:       257 |        257 |             networkx.algorithms.traversal.breadth_first_search
import time:       247 |        247 |             networkx.algorithms.traversal.depth_first_search
import time:       189 |        189 |             networkx.algorithms.traversal.edgedfs
import time:       167 |        167 |             networkx.algorithms.traversal.edgebfs
import time:       191 |       1214 |           networkx.algorithms.traversal
import time:       300 |        300 |           networkx.algorithms.triads
import time:       274 |        274 |           networkx.algorithms.vitality
import time:       160 |        160 |           networkx.algorithms.voronoi
import time:       144 |        144 |           networkx.algorithms.walks
import time:       229 |        229 |           networkx.algorithms.wiener
import time:       201 |        201 |             networkx.algorithms.approximation.clustering_coefficient
import time:       162 |        162 |               networkx.algorithms.approximation.ramsey
import time:       255 |        417 |             networkx.algorithms.approximation.clique
import time:       227 |        227 |             networkx.algorithms.approximation.connectivity
import time:       154 |        154 |             networkx.algorithms.approximation.distance_measures
import time:       179 |        179 |             networkx.algorithms.approximation.dominating_set
import time:       441 |        441 |             networkx.algorithms.approximation.kcomponents
import time:       141 |        141 |             networkx.algorithms.approximation.matching
import time:       239 |        239 |             networkx.algorithms.approximation.steinertree
import time:       222 |        222 |                     networkx.algorithms.tree.recognition
import time:      1290 |       1512 |                   networkx.algorithms.tree.branchings
import time:       316 |        316 |                   networkx.algorithms.tree.coding
import time:       184 |        184 |                   networkx.algorithms.tree.distance_measures
import time:      1235 |       1235 |                   networkx.algorithms.tree.mst
import time:       177 |        177 |                   networkx.algorithms.tree.operations
import time:       195 |        195 |                   networkx.algorithms.tree.decomposition
import time:       236 |       3852 |                 networkx.algorithms.tree
import time:        33 |       3884 |               networkx.algorithms.tree.mst
import time:       490 |       4374 |             networkx.algorithms.approximation.traveling_salesman
import time:       346 |        346 |             networkx.algorithms.approximation.treewidth
import time:       152 |        152 |             networkx.algorithms.approximation.vertex_cover
import time:       199 |        199 |             networkx.algorithms.approximation.maxcut
import time:       209 |        209 |             networkx.algorithms.approximation.density
import time:       297 |       7568 |           networkx.algorithms.approximation
import time:       275 |        275 |             networkx.algorithms.bipartite.basic
import time:       177 |        177 |             networkx.algorithms.bipartite.centrality
import time:       213 |        213 |             networkx.algorithms.bipartite.cluster
import time:       179 |        179 |                 networkx.algorithms.bipartite.matrix
import time:       267 |        445 |               networkx.algorithms.bipartite.matching
import time:       144 |        588 |             networkx.algorithms.bipartite.covering
import time:       303 |        303 |             networkx.algorithms.bipartite.edgelist
import time:       318 |        318 |             networkx.algorithms.bipartite.projection
import time:       156 |        156 |             networkx.algorithms.bipartite.redundancy
import time:       136 |        136 |             networkx.algorithms.bipartite.spectral
import time:       337 |        337 |             networkx.algorithms.bipartite.generators
import time:       168 |        168 |             networkx.algorithms.bipartite.extendability
import time:       190 |        190 |             networkx.algorithms.bipartite.link_analysis
import time:       272 |       3128 |           networkx.algorithms.bipartite
import time:       198 |        198 |           networkx.algorithms.node_classification
import time:       215 |        215 |             networkx.algorithms.community.asyn_fluid
import time:       333 |        333 |             networkx.algorithms.community.bipartitions
import time:       178 |        178 |             networkx.algorithms.community.centrality
import time:       163 |        163 |             networkx.algorithms.community.divisive
import time:       138 |        138 |             networkx.algorithms.community.kclique
import time:       248 |        248 |             networkx.algorithms.community.label_propagation
import time:       238 |        238 |             networkx.algorithms.community.lukes
import time:       127 |        127 |                 networkx.algorithms.community.community_utils
import time:       312 |        438 |               networkx.algorithms.community.quality
import time:       209 |        209 |               networkx.utils.mapped_queue
import time:       275 |        922 |             networkx.algorithms.community.modularity_max
import time:       302 |        302 |             networkx.algorithms.community.louvain
import time:       311 |        311 |             networkx.algorithms.community.leiden
import time:       171 |        171 |             networkx.algorithms.community.local
import time:       278 |       3489 |           networkx.algorithms.community
import time:       252 |        252 |                 networkx.algorithms.flow.utils
import time:       174 |        426 |               networkx.algorithms.flow.boykovkolmogorov
import time:       179 |        179 |               networkx.algorithms.flow.dinitz_alg
import time:       163 |        163 |               networkx.algorithms.flow.edmondskarp
import time:       205 |        205 |               networkx.algorithms.flow.preflowpush
import time:       161 |        161 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       296 |       1428 |             networkx.algorithms.flow.maxflow
import time:       191 |        191 |             networkx.algorithms.flow.mincost
import time:       172 |        172 |             networkx.algorithms.flow.gomory_hu
import time:       226 |        226 |             networkx.algorithms.flow.capacityscaling
import time:       372 |        372 |             networkx.algorithms.flow.networksimplex
import time:       194 |       2580 |           networkx.algorithms.flow
import time:       282 |        282 |             networkx.algorithms.isomorphism.isomorph
import time:       277 |        277 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       237 |        514 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       195 |        195 |             networkx.algorithms.isomorphism.matchhelpers
import time:       215 |        215 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       409 |        409 |             networkx.algorithms.isomorphism.ismags
import time:       333 |        333 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       638 |        638 |             networkx.algorithms.isomorphism.vf2pp
import time:       232 |       2815 |           networkx.algorithms.isomorphism
import time:       339 |        339 |           networkx.algorithms.tournament
import time:       160 |        160 |               networkx.algorithms.connectivity.utils
import time:       325 |        485 |             networkx.algorithms.connectivity.connectivity
import time:       361 |        361 |             networkx.algorithms.connectivity.cuts
import time:       611 |        611 |             networkx.algorithms.connectivity.edge_augmentation
import time:       299 |        299 |             networkx.algorithms.connectivity.edge_kcomponents
import time:       979 |        979 |             networkx.algorithms.connectivity.disjoint_paths
import time:       232 |        232 |             networkx.algorithms.connectivity.kcomponents
import time:       206 |        206 |             networkx.algorithms.connectivity.kcutsets
import time:       178 |        178 |             networkx.algorithms.connectivity.stoerwagner
import time:       285 |       3631 |           networkx.algorithms.connectivity
import time:      1385 |      54390 |         networkx.algorithms
import time:       254 |        254 |           networkx.linalg.attrmatrix
import time:       204 |        204 |           networkx.linalg.spectrum
import time:       151 |        151 |           networkx.linalg.graphmatrix
import time:       252 |        252 |           networkx.linalg.laplacianmatrix
import time:       359 |        359 |           networkx.linalg.algebraicconnectivity
import time:       272 |        272 |           networkx.linalg.modularitymatrix
import time:       149 |        149 |           networkx.linalg.bethehessianmatrix
import time:       321 |       1959 |         networkx.linalg
import time:       520 |        520 |           networkx.drawing.layout
import time:       192 |        192 |           networkx.drawing.nx_latex
import time:       583 |        583 |           networkx.drawing.nx_pylab
import time:       256 |        256 |           networkx.drawing.nx_agraph
import time:       330 |        330 |           networkx.drawing.nx_pydot
import time:       249 |       2128 |         networkx.drawing
import time:     11483 |     108056 |       networkx
import time:       122 |        122 |           elastic_notebook.core
import time:       159 |        281 |         elastic_notebook.core.graph
import time:       183 |        464 |       elastic_notebook.core.graph.cell_execution
import time:       127 |        127 |       elastic_notebook.core.graph.variable_snapshot
import time:       221 |     108865 |     elastic_notebook.algorithm.optimizer_exact
import time:        99 |         99 |       elastic_notebook.core.common
import time:       170 |        269 |     elastic_notebook.core.common.profile_migration_speed
import time:       146 |        146 |     elastic_notebook.core.graph.graph
import time:       108 |        108 |       elastic_notebook.core.io
import time:       127 |        127 |         dill.__info__
import time:       482 |        482 |           dill.logger
import time:      1151 |       1151 |           _pyio
import time:       363 |        363 |                 multiprocessing.process
import time:       413 |        413 |                 multiprocessing.reduction
import time:       539 |       1313 |               multiprocessing.context
import time:       232 |       1545 |             multiprocessing
import time:        28 |       1573 |           multiprocessing.reduction
import time:       196 |        196 |           dill._shims
import time:       108 |        108 |           dill.settings
import time:        75 |         75 |           winreg
import time:      1798 |       5379 |         dill._dill
import time:       849 |        849 |         dill.session
import time:       143 |        143 |           dill.pointers
import time:       364 |        506 |         dill.detect
import time:       320 |        320 |         dill.source
import time:       168 |        168 |         dill.temp
import time:       108 |        108 |         dill.objtypes
import time:       379 |       7834 |       dill
import time:       127 |        127 |       elastic_notebook.core.io.adapter
import time:       205 |       8273 |     elastic_notebook.core.io.filesystem_adapter
import time:       116 |        116 |     elastic_notebook.core.io.recover
import time:        95 |         95 |       elastic_notebook.core.mutation
import time:       245 |        245 |           pytz.exceptions
import time:       287 |        287 |           pytz.lazy
import time:       270 |        270 |           pytz.tzinfo
import time:       164 |        164 |           pytz.tzfile
import time:       828 |       1793 |         pytz
import time:       138 |        138 |           dateutil._version
import time:       201 |        338 |         dateutil
import time:       155 |        155 |           pandas.compat._constants
import time:       185 |        185 |           pandas.compat.compressors
import time:       117 |        117 |               pandas.util
import time:      2152 |       2268 |             pandas.util.version
import time:       384 |       2652 |           pandas.compat.numpy
import time:        74 |         74 |             pyarrow
import time:       153 |        226 |           pandas.compat.pyarrow
import time:       300 |       3515 |         pandas.compat
import time:       530 |        530 |                     numpy.random._common
import time:       229 |        229 |                       hmac
import time:       174 |        403 |                     secrets
import time:       606 |       1538 |                   numpy.random.bit_generator
import time:       337 |       1874 |                 numpy.random._bounded_integers
import time:       301 |        301 |                     numpy.random._pcg64
import time:      1519 |       1820 |                   numpy.random._generator
import time:       263 |        263 |                   numpy.random._mt19937
import time:       241 |        241 |                   numpy.random._philox
import time:       242 |        242 |                   numpy.random._sfc64
import time:      1504 |       1504 |                   numpy.random.mtrand
import time:       228 |       4294 |                 numpy.random._pickle
import time:       258 |       6425 |               numpy.random
import time:      3305 |       9729 |             pandas._typing
import time:       190 |        190 |             pandas.util._exceptions
import time:       956 |      10874 |           pandas._config.config
import time:       267 |        267 |           pandas._config.dates
import time:       153 |        153 |           pandas._config.display
import time:       227 |      11520 |         pandas._config
import time:       111 |        111 |           pandas.core
import time:       915 |       1025 |         pandas.core.config_init
