import time: self [us] | cumulative | imported package
import time:        91 |         91 |                           binascii
import time:       148 |        148 |                             importlib._abc
import time:       166 |        314 |                           importlib.util
import time:       134 |        134 |                             zipfile._path.glob
import time:       442 |        575 |                           zipfile._path
import time:      1554 |       2532 |                         zipfile
import time:       193 |        193 |                             quopri
import time:        55 |         55 |                                 _random
import time:        61 |         61 |                                 _sha2
import time:       409 |        524 |                               random
import time:       132 |        132 |                                     _locale
import time:      1509 |       1640 |                                   locale
import time:      1015 |       2654 |                                 calendar
import time:       284 |       2938 |                               email._parseaddr
import time:       482 |        482 |                                   base64
import time:       135 |        617 |                                 email.base64mime
import time:       270 |        270 |                                 email.quoprimime
import time:       701 |        701 |                                 email.errors
import time:       152 |        152 |                                 email.encoders
import time:       261 |       2000 |                               email.charset
import time:       547 |       6007 |                             email.utils
import time:       734 |        734 |                               email.header
import time:       388 |       1121 |                             email._policybase
import time:       297 |        297 |                             email._encoded_words
import time:       131 |        131 |                             email.iterators
import time:       721 |       8468 |                           email.message
import time:        98 |         98 |                             importlib.metadata._functools
import time:       160 |        258 |                           importlib.metadata._text
import time:       419 |       9144 |                         importlib.metadata._adapters
import time:       415 |        415 |                         importlib.metadata._meta
import time:       279 |        279 |                         importlib.metadata._collections
import time:       117 |        117 |                         importlib.metadata._itertools
import time:       589 |        589 |                               tempfile
import time:       394 |        394 |                               importlib.resources.abc
import time:       315 |        315 |                               importlib.resources._adapters
import time:       436 |       1732 |                             importlib.resources._common
import time:       210 |        210 |                             importlib.resources._legacy
import time:       138 |       2079 |                           importlib.resources
import time:       424 |       2503 |                         importlib.abc
import time:      1436 |      17189 |                       importlib.metadata
import time:       195 |      17383 |                     pygments.plugin
import time:       749 |        749 |                     pygments.util
import time:       259 |      18836 |                   pygments.formatters
import time:       181 |        181 |                       pygments.styles._mapping
import time:       166 |        346 |                     pygments.styles
import time:       144 |        490 |                   pygments.formatter
import time:       133 |        133 |                   pygments.console
import time:       409 |        409 |                     pygments.token
import time:       329 |        737 |                   pygments.style
import time:       288 |      20482 |                 pygments.formatters.terminal256
import time:       129 |        129 |                 IPython.utils
import time:       341 |        341 |                   glob
import time:      1416 |       1416 |                         signal
import time:        69 |         69 |                         fcntl
import time:        77 |         77 |                         msvcrt
import time:        43 |         43 |                         _posixsubprocess
import time:       741 |       2343 |                       subprocess
import time:       264 |        264 |                         shlex
import time:        79 |         79 |                             _wmi
import time:       653 |        732 |                           platform
import time:       136 |        136 |                           IPython.utils.encoding
import time:       430 |       1297 |                         IPython.utils.py3compat
import time:       236 |       1796 |                       IPython.utils._process_common
import time:       178 |       4316 |                     IPython.utils._process_posix
import time:       158 |       4474 |                   IPython.utils.process
import time:       289 |       5103 |                 IPython.utils.path
import time:       445 |        445 |                   pygments.styles.monokai
import time:       328 |        328 |                   pygments.styles.default
import time:       355 |        355 |                   pygments.styles.pastie
import time:       482 |        482 |                   pygments.styles.gruvbox
import time:     14183 |      15792 |                 IPython.utils.PyColorize
import time:       195 |        195 |                 IPython.utils.terminal
import time:       329 |        329 |                 IPython.core.display_trap
import time:       505 |        505 |                       pkgutil
import time:       677 |        677 |                       sysconfig
import time:       881 |        881 |                       _sysconfigdata__x86_64-linux-gnu
import time:      2248 |       4309 |                     pydoc
import time:       256 |        256 |                         codeop
import time:       283 |        538 |                       IPython.core.debugger_backport
import time:       280 |        280 |                         cmd
import time:       484 |        484 |                         bdb
import time:       276 |        276 |                         code
import time:       948 |       1986 |                       pdb
import time:       692 |       3215 |                     IPython.core.debugger
import time:       534 |       8057 |                   IPython.core.tbtools
import time:       303 |       8360 |                 IPython.core.doctb
import time:       649 |      64318 |               IPython.core.ultratb
import time:       108 |        108 |                 IPython.utils._sysinfo
import time:       197 |        305 |               IPython.utils.sysinfo
import time:       299 |      64921 |             IPython.core.crashhandler
import time:        98 |         98 |                 IPython.utils.importstring
import time:       178 |        276 |               IPython.paths
import time:       612 |        887 |             IPython.core.profiledir
import time:       833 |      95708 |           IPython.core.application
import time:       145 |        145 |             IPython.terminal
import time:      2124 |       2124 |                 _hashlib
import time:       807 |        807 |                 _blake2
import time:       302 |       3232 |               hashlib
import time:       189 |       3420 |             IPython.core.compilerop
import time:       214 |        214 |               IPython.core.error
import time:        94 |         94 |                 IPython.utils.docs
import time:       136 |        230 |               IPython.utils.decorators
import time:       648 |        648 |               IPython.utils.text
import time:       458 |       1547 |             IPython.core.magic_arguments
import time:       171 |        171 |               getopt
import time:       147 |        147 |                     IPython.core.display_functions
import time:        73 |         73 |                         _winapi
import time:        57 |         57 |                         winreg
import time:       306 |        435 |                       mimetypes
import time:       120 |        120 |                         IPython.testing
import time:       159 |        278 |                       IPython.testing.skipdoctest
import time:       574 |       1286 |                     IPython.core.display
import time:       109 |        109 |                       IPython.lib
import time:       608 |        716 |                     IPython.lib.display
import time:       160 |       2307 |                   IPython.display
import time:       134 |        134 |                   IPython.utils.data
import time:       455 |       2894 |                 IPython.core.page
import time:       620 |        620 |                 IPython.lib.pretty
import time:       383 |        383 |                 IPython.utils.openpy
import time:       126 |        126 |                 IPython.utils.dir2
import time:       190 |        190 |                 IPython.utils.wildcard
import time:      1466 |       1466 |                   pygments.lexers._mapping
import time:       360 |        360 |                   pygments.modeline
import time:       336 |       2161 |                 pygments.lexers
import time:       157 |        157 |                     pygments.filter
import time:       552 |        552 |                     pygments.filters
import time:       228 |        228 |                     pygments.regexopt
import time:       653 |       1589 |                   pygments.lexer
import time:       426 |        426 |                   pygments.unistring
import time:       979 |       2993 |                 pygments.lexers.python
import time:        78 |         78 |                   ctags
import time:       376 |        453 |                 pygments.formatters.html
import time:      2270 |      12086 |               IPython.core.oinspect
import time:       391 |        391 |                 IPython.utils.tokenutil
import time:      1372 |       1762 |               IPython.core.inputtransformer2
import time:       179 |        179 |               IPython.utils.ipstruct
import time:       917 |      15113 |             IPython.core.magic
import time:       129 |        129 |               runpy
import time:       124 |        124 |                 IPython.external
import time:        79 |         79 |                 cPickle
import time:       318 |        520 |               IPython.external.pickleshare
import time:       165 |        165 |               IPython.core.hooks
import time:       153 |        153 |                 IPython.core.autocall
import time:       256 |        256 |                 IPython.core.macro
import time:       419 |        419 |                 IPython.core.splitinput
import time:      2577 |       3403 |               IPython.core.prefilter
import time:       585 |        585 |               IPython.core.alias
import time:       306 |        306 |               IPython.core.builtin_trap
import time:       540 |        540 |                   decorator
import time:       808 |        808 |                       _sqlite3
import time:       340 |       1147 |                     sqlite3.dbapi2
import time:       207 |       1353 |                   sqlite3
import time:      2860 |       4752 |                 IPython.core.history
import time:       442 |       5194 |               IPython.core.displayhook
import time:       490 |        490 |               IPython.core.displaypub
import time:       173 |        173 |               IPython.core.events
import time:       296 |        296 |               IPython.core.extensions
import time:       127 |        127 |                 IPython.utils.sentinel
import time:      2748 |       2874 |               IPython.core.formatters
import time:       247 |        247 |               IPython.core.logger
import time:       272 |        272 |               IPython.core.payload
import time:       147 |        147 |               IPython.core.tips
import time:       116 |        116 |               IPython.core.usage
import time:      1103 |       1103 |                 IPython.utils.capture
import time:       169 |       1271 |               IPython.utils.io
import time:       143 |        143 |               IPython.utils.strdispatch
import time:       131 |        131 |               IPython.utils.syspathcontext
import time:        67 |         67 |                 docrepr
import time:        24 |         91 |               docrepr.sphinxify
import time:       132 |        132 |                       concurrent
import time:       669 |        669 |                       concurrent.futures._base
import time:       195 |        995 |                     concurrent.futures
import time:      1557 |       1557 |                       _ssl
import time:      2418 |       3975 |                     ssl
import time:       241 |        241 |                     asyncio.constants
import time:       136 |        136 |                     asyncio.coroutines
import time:       170 |        170 |                         _contextvars
import time:       143 |        312 |                       contextvars
import time:       130 |        130 |                       asyncio.format_helpers
import time:       162 |        162 |                         asyncio.base_futures
import time:       208 |        208 |                         asyncio.exceptions
import time:       136 |        136 |                         asyncio.base_tasks
import time:       474 |        979 |                       _asyncio
import time:       484 |       1903 |                     asyncio.events
import time:       252 |        252 |                     asyncio.futures
import time:       205 |        205 |                     asyncio.protocols
import time:       286 |        286 |                       asyncio.transports
import time:       123 |        123 |                       asyncio.log
import time:       763 |       1171 |                     asyncio.sslproto
import time:       149 |        149 |                         asyncio.mixins
import time:       484 |        633 |                       asyncio.locks
import time:       407 |        407 |                         asyncio.timeouts
import time:       434 |        841 |                       asyncio.tasks
import time:       308 |       1780 |                     asyncio.staggered
import time:       162 |        162 |                     asyncio.trsock
import time:      1169 |      11984 |                   asyncio.base_events
import time:       383 |        383 |                   asyncio.runners
import time:       305 |        305 |                   asyncio.queues
import time:       383 |        383 |                   asyncio.streams
import time:       257 |        257 |                   asyncio.subprocess
import time:       184 |        184 |                   asyncio.taskgroups
import time:       105 |        105 |                   asyncio.threads
import time:       292 |        292 |                     asyncio.base_subprocess
import time:       545 |        545 |                     asyncio.selector_events
import time:       874 |       1710 |                   asyncio.unix_events
import time:       288 |      15595 |                 asyncio
import time:       172 |      15766 |               IPython.core.async_helpers
import time:      2903 |      35211 |             IPython.core.interactiveshell
import time:       201 |        201 |                         prompt_toolkit.application.current
import time:       109 |        109 |                               prompt_toolkit.eventloop.utils
import time:       220 |        329 |                             prompt_toolkit.eventloop.async_generator
import time:       231 |        231 |                             prompt_toolkit.eventloop.inputhook
import time:       141 |        700 |                           prompt_toolkit.eventloop
import time:       153 |        853 |                         prompt_toolkit.application.run_in_terminal
import time:       387 |        387 |                                 prompt_toolkit.selection
import time:       245 |        632 |                               prompt_toolkit.clipboard.base
import time:       155 |        155 |                               prompt_toolkit.clipboard.in_memory
import time:       130 |        917 |                             prompt_toolkit.clipboard
import time:       296 |        296 |                                 prompt_toolkit.cache
import time:       209 |        209 |                                 prompt_toolkit.enums
import time:       322 |        322 |                                 prompt_toolkit.filters.base
import time:       288 |       1113 |                               prompt_toolkit.filters.app
import time:       151 |        151 |                               prompt_toolkit.filters.cli
import time:       122 |        122 |                               prompt_toolkit.filters.utils
import time:       177 |       1562 |                             prompt_toolkit.filters
import time:      1753 |       4231 |                           prompt_toolkit.document
import time:       301 |       4531 |                         prompt_toolkit.auto_suggest
import time:      2453 |       2453 |                                               prompt_toolkit.keys
import time:       783 |       3236 |                                             prompt_toolkit.key_binding.key_bindings
import time:       111 |        111 |                                                     wcwidth.table_vs16
import time:       151 |        151 |                                                     wcwidth.table_wide
import time:       332 |        332 |                                                     wcwidth.table_zero
import time:        99 |         99 |                                                     wcwidth.unicode_versions
import time:       251 |        942 |                                                   wcwidth.wcwidth
import time:       277 |       1219 |                                                 wcwidth
import time:       470 |       1688 |                                               prompt_toolkit.utils
import time:       356 |       2044 |                                             prompt_toolkit.key_binding.key_processor
import time:       165 |       5444 |                                           prompt_toolkit.key_binding
import time:       396 |       5839 |                                         prompt_toolkit.key_binding.vi_state
import time:       655 |       6494 |                                       prompt_toolkit.cursor_shapes
import time:       708 |        708 |                                       prompt_toolkit.data_structures
import time:       690 |        690 |                                         prompt_toolkit.styles.base
import time:       175 |        175 |                                           prompt_toolkit.styles.named_colors
import time:       572 |        572 |                                           prompt_toolkit.styles.style
import time:       371 |       1117 |                                         prompt_toolkit.styles.defaults
import time:       197 |        197 |                                         prompt_toolkit.styles.pygments
import time:       145 |        145 |                                           colorsys
import time:       445 |        590 |                                         prompt_toolkit.styles.style_transformation
import time:       366 |       2959 |                                       prompt_toolkit.styles
import time:       797 |        797 |                                       prompt_toolkit.output.color_depth
import time:       345 |      11300 |                                     prompt_toolkit.output.base
import time:       194 |        194 |                                         prompt_toolkit.output.flush_stdout
import time:       439 |        632 |                                       prompt_toolkit.output.plain_text
import time:       159 |        791 |                                     prompt_toolkit.output.defaults
import time:       116 |      12207 |                                   prompt_toolkit.output
import time:       661 |      12867 |                                 prompt_toolkit.output.vt100
import time:       461 |        461 |                                   prompt_toolkit.mouse_events
import time:       477 |        938 |                                 prompt_toolkit.formatted_text.base
import time:       561 |      14365 |                               prompt_toolkit.formatted_text.ansi
import time:       230 |        230 |                                     xml
import time:       169 |        169 |                                     xml.dom.domreg
import time:       461 |        858 |                                   xml.dom
import time:       187 |        187 |                                   xml.dom.minicompat
import time:       248 |        248 |                                     xml.dom.NodeFilter
import time:       332 |        579 |                                   xml.dom.xmlbuilder
import time:      1116 |       2739 |                                 xml.dom.minidom
import time:       224 |       2963 |                               prompt_toolkit.formatted_text.html
import time:       149 |        149 |                               prompt_toolkit.formatted_text.pygments
import time:       127 |        127 |                               prompt_toolkit.formatted_text.utils
import time:       158 |      17760 |                             prompt_toolkit.formatted_text
import time:       380 |      18139 |                           prompt_toolkit.completion.base
import time:       163 |        163 |                           prompt_toolkit.completion.deduplicate
import time:       321 |        321 |                           prompt_toolkit.completion.filesystem
import time:       154 |        154 |                             prompt_toolkit.completion.word_completer
import time:       510 |        664 |                           prompt_toolkit.completion.fuzzy_completer
import time:       257 |        257 |                           prompt_toolkit.completion.nested
import time:       217 |      19760 |                         prompt_toolkit.completion
import time:       385 |        385 |                         prompt_toolkit.history
import time:       296 |        296 |                         prompt_toolkit.search
import time:       318 |        318 |                         prompt_toolkit.validation
import time:      1314 |      27654 |                       prompt_toolkit.buffer
import time:       282 |        282 |                           prompt_toolkit.input.base
import time:       115 |        115 |                           prompt_toolkit.input.defaults
import time:       150 |        546 |                         prompt_toolkit.input
import time:        32 |        577 |                       prompt_toolkit.input.base
import time:       107 |        107 |                       prompt_toolkit.input.typeahead
import time:        93 |         93 |                         prompt_toolkit.key_binding.bindings
import time:       125 |        125 |                         prompt_toolkit.key_binding.bindings.scroll
import time:       199 |        416 |                       prompt_toolkit.key_binding.bindings.page_navigation
import time:       439 |        439 |                                       prompt_toolkit.lexers.base
import time:       651 |        651 |                                       prompt_toolkit.lexers.pygments
import time:       184 |       1273 |                                     prompt_toolkit.lexers
import time:       605 |        605 |                                       prompt_toolkit.layout.utils
import time:       674 |       1279 |                                     prompt_toolkit.layout.processors
import time:       719 |       3271 |                                   prompt_toolkit.layout.controls
import time:       247 |        247 |                                   prompt_toolkit.layout.dimension
import time:       263 |        263 |                                   prompt_toolkit.layout.margins
import time:       147 |        147 |                                   prompt_toolkit.layout.mouse_handlers
import time:       248 |        248 |                                   prompt_toolkit.layout.screen
import time:      2243 |       6415 |                                 prompt_toolkit.layout.containers
import time:       297 |        297 |                                 prompt_toolkit.layout.layout
import time:       429 |        429 |                                 prompt_toolkit.layout.menus
import time:       258 |        258 |                                 prompt_toolkit.layout.scrollable_pane
import time:       213 |       7611 |                               prompt_toolkit.layout
import time:        37 |       7647 |                             prompt_toolkit.layout.controls
import time:       176 |        176 |                             prompt_toolkit.key_binding.bindings.completion
import time:       613 |       8435 |                           prompt_toolkit.key_binding.bindings.named_commands
import time:       177 |       8611 |                         prompt_toolkit.key_binding.bindings.basic
import time:       172 |        172 |                         prompt_toolkit.key_binding.bindings.cpr
import time:       286 |        286 |                         prompt_toolkit.key_binding.bindings.emacs
import time:       216 |        216 |                         prompt_toolkit.key_binding.bindings.mouse
import time:       269 |        269 |                             prompt_toolkit.input.ansi_escape_sequences
import time:       606 |        875 |                           prompt_toolkit.input.vt100_parser
import time:       589 |        589 |                           prompt_toolkit.key_binding.digraphs
import time:      1000 |       2463 |                         prompt_toolkit.key_binding.bindings.vi
import time:       172 |      11917 |                       prompt_toolkit.key_binding.defaults
import time:       162 |        162 |                       prompt_toolkit.key_binding.emacs_state
import time:       126 |        126 |                       prompt_toolkit.layout.dummy
import time:       527 |        527 |                       prompt_toolkit.renderer
import time:       828 |      42311 |                     prompt_toolkit.application.application
import time:       228 |        228 |                     prompt_toolkit.application.dummy
import time:       230 |      42768 |                   prompt_toolkit.application
import time:       460 |        460 |                           prompt_toolkit.widgets.toolbars
import time:       737 |       1197 |                         prompt_toolkit.widgets.base
import time:       101 |        101 |                           prompt_toolkit.key_binding.bindings.focus
import time:       195 |        295 |                         prompt_toolkit.widgets.dialogs
import time:       253 |        253 |                         prompt_toolkit.widgets.menus
import time:       173 |       1917 |                       prompt_toolkit.widgets
import time:       273 |       2189 |                     prompt_toolkit.shortcuts.choice_input
import time:       265 |        265 |                     prompt_toolkit.shortcuts.dialogs
import time:       137 |        137 |                             xml.parsers
import time:       176 |        176 |                               pyexpat
import time:       136 |        311 |                             xml.parsers.expat
import time:       597 |       1045 |                           xml.dom.expatbuilder
import time:      1075 |       2119 |                         prompt_toolkit.shortcuts.progress_bar.formatters
import time:       403 |       2521 |                       prompt_toolkit.shortcuts.progress_bar.base
import time:       146 |       2667 |                     prompt_toolkit.shortcuts.progress_bar
import time:       153 |        153 |                       prompt_toolkit.key_binding.bindings.auto_suggest
import time:       124 |        124 |                       prompt_toolkit.key_binding.bindings.open_in_editor
import time:       895 |       1171 |                     prompt_toolkit.shortcuts.prompt
import time:       213 |        213 |                     prompt_toolkit.shortcuts.utils
import time:       197 |       6699 |                   prompt_toolkit.shortcuts
import time:       603 |        603 |                     email.feedparser
import time:       248 |        850 |                   email.parser
import time:      2577 |      52893 |                 prompt_toolkit
import time:        36 |      52928 |               prompt_toolkit.auto_suggest
import time:       260 |        260 |               prompt_toolkit.patch_stdout
import time:        80 |         80 |                   unicodedata
import time:        84 |         84 |                     _uuid
import time:       488 |        571 |                   uuid
import time:      4177 |       4177 |                   IPython.core.guarded_eval
import time:       736 |        736 |                   IPython.core.latex_symbols
import time:       162 |        162 |                   IPython.utils.generics
import time:       575 |        575 |                             parso.utils
import time:       500 |       1074 |                           parso.tree
import time:       113 |        113 |                                     parso.python
import time:       842 |        842 |                                     parso.python.token
import time:      2476 |       3429 |                                   parso.python.tokenize
import time:       218 |       3647 |                                 parso.pgen2.grammar_parser
import time:       424 |       4070 |                               parso.pgen2.generator
import time:       153 |       4223 |                             parso.pgen2
import time:        30 |       4252 |                           parso.pgen2.generator
import time:       518 |       5843 |                         parso.parser
import time:       104 |        104 |                           parso._compatibility
import time:      1568 |       1568 |                             difflib
import time:       669 |        669 |                                 parso.python.prefix
import time:      1602 |       2270 |                               parso.python.tree
import time:       283 |       2553 |                             parso.python.parser
import time:       516 |       4635 |                           parso.python.diff
import time:        62 |         62 |                             gc
import time:       329 |        390 |                           parso.cache
import time:       527 |        527 |                             parso.normalizer
import time:       963 |       1490 |                           parso.python.errors
import time:       454 |        454 |                           parso.python.pep8
import time:       189 |        189 |                           parso.file_io
import time:       461 |       7720 |                         parso.grammar
import time:       178 |      13740 |                       parso
import time:       326 |        326 |                       jedi.parser_utils
import time:        70 |         70 |                         colorama
import time:       258 |        327 |                       jedi.debug
import time:       132 |        132 |                       jedi.settings
import time:       179 |        179 |                       jedi.cache
import time:       231 |        231 |                       jedi.file_io
import time:       191 |        191 |                                 jedi.inference.cache
import time:       217 |        217 |                                   jedi.inference.helpers
import time:       444 |        444 |                                   jedi.inference.utils
import time:       525 |       1185 |                                 jedi.inference.base_value
import time:       339 |       1714 |                               jedi.inference.sys_path
import time:       169 |        169 |                                       jedi.inference.recursion
import time:       319 |        488 |                                     jedi.inference.flow_analysis
import time:       208 |        208 |                                           jedi.common
import time:       207 |        415 |                                         jedi.inference.lazy_value
import time:       453 |        868 |                                       jedi.inference.docstrings
import time:       167 |        167 |                                       jedi.plugins
import time:       923 |       1957 |                                     jedi.inference.names
import time:       942 |       3386 |                                   jedi.inference.filters
