import time: self [us] | cumulative | imported package
import time:       132 |        132 |                   stack_data.version
import time:       224 |      13744 |                 stack_data
import time:       149 |        149 |                     pygments
import time:       273 |        273 |                     pygments.formatters._mapping
import time:        78 |         78 |                           _csv
import time:       353 |        430 |                         csv
import time:       144 |        144 |                         email
import time:        89 |         89 |                           binascii
import time:       143 |        143 |                             importlib._abc
import time:       145 |        288 |                           importlib.util
import time:       201 |        201 |                             zipfile._path.glob
import time:       522 |        723 |                           zipfile._path
import time:      1059 |       2156 |                         zipfile
import time:       194 |        194 |                             quopri
import time:        48 |         48 |                                 _random
import time:        67 |         67 |                                 _sha2
import time:       387 |        501 |                               random
import time:       113 |        113 |                                     _locale
import time:      1486 |       1598 |                                   locale
import time:      1007 |       2605 |                                 calendar
import time:       273 |       2878 |                               email._parseaddr
import time:       381 |        381 |                                   base64
import time:       129 |        510 |                                 email.base64mime
import time:       242 |        242 |                                 email.quoprimime
import time:       675 |        675 |                                 email.errors
import time:       139 |        139 |                                 email.encoders
import time:       254 |       1818 |                               email.charset
import time:       533 |       5727 |                             email.utils
import time:       736 |        736 |                               email.header
import time:       317 |       1053 |                             email._policybase
import time:       353 |        353 |                             email._encoded_words
import time:       139 |        139 |                             email.iterators
import time:       738 |       8201 |                           email.message
import time:       100 |        100 |                             importlib.metadata._functools
import time:       162 |        261 |                           importlib.metadata._text
import time:       380 |       8841 |                         importlib.metadata._adapters
import time:       442 |        442 |                         importlib.metadata._meta
import time:       286 |        286 |                         importlib.metadata._collections
import time:       116 |        116 |                         importlib.metadata._itertools
import time:       561 |        561 |                               tempfile
import time:       426 |        426 |                               importlib.resources.abc
import time:       371 |        371 |                               importlib.resources._adapters
import time:       532 |       1888 |                             importlib.resources._common
import time:       269 |        269 |                             importlib.resources._legacy
import time:       174 |       2329 |                           importlib.resources
import time:       389 |       2717 |                         importlib.abc
import time:      1426 |      16555 |                       importlib.metadata
import time:       144 |      16698 |                     pygments.plugin
import time:      1054 |       1054 |                     pygments.util
import time:       267 |      18439 |                   pygments.formatters
import time:       253 |        253 |                       pygments.styles._mapping
import time:       168 |        420 |                     pygments.styles
import time:       148 |        567 |                   pygments.formatter
import time:       162 |        162 |                   pygments.console
import time:       436 |        436 |                     pygments.token
import time:       319 |        755 |                   pygments.style
import time:       278 |      20200 |                 pygments.formatters.terminal256
import time:       129 |        129 |                 IPython.utils
import time:       344 |        344 |                   glob
import time:      1443 |       1443 |                         signal
import time:        76 |         76 |                         fcntl
import time:        75 |         75 |                         msvcrt
import time:        31 |         31 |                         _posixsubprocess
import time:       657 |       2279 |                       subprocess
import time:       305 |        305 |                         shlex
import time:        75 |         75 |                             _wmi
import time:       599 |        673 |                           platform
import time:       194 |        194 |                           IPython.utils.encoding
import time:       452 |       1318 |                         IPython.utils.py3compat
import time:       248 |       1870 |                       IPython.utils._process_common
import time:       170 |       4318 |                     IPython.utils._process_posix
import time:       151 |       4468 |                   IPython.utils.process
import time:       287 |       5098 |                 IPython.utils.path
import time:       424 |        424 |                   pygments.styles.monokai
import time:       332 |        332 |                   pygments.styles.default
import time:       342 |        342 |                   pygments.styles.pastie
import time:       475 |        475 |                   pygments.styles.gruvbox
import time:     14468 |      16040 |                 IPython.utils.PyColorize
import time:       177 |        177 |                 IPython.utils.terminal
import time:       313 |        313 |                 IPython.core.display_trap
import time:       360 |        360 |                       pkgutil
import time:       489 |        489 |                       sysconfig
import time:       593 |        593 |                       _sysconfigdata__x86_64-linux-gnu
import time:      1854 |       3295 |                     pydoc
import time:       169 |        169 |                         codeop
import time:       254 |        422 |                       IPython.core.debugger_backport
import time:       227 |        227 |                         cmd
import time:       434 |        434 |                         bdb
import time:       233 |        233 |                         code
import time:       786 |       1678 |                       pdb
import time:       597 |       2696 |                     IPython.core.debugger
import time:       457 |       6447 |                   IPython.core.tbtools
import time:       297 |       6744 |                 IPython.core.doctb
import time:       634 |      63075 |               IPython.core.ultratb
import time:        89 |         89 |                 IPython.utils._sysinfo
import time:       174 |        262 |               IPython.utils.sysinfo
import time:       297 |      63632 |             IPython.core.crashhandler
import time:        91 |         91 |                 IPython.utils.importstring
import time:       165 |        256 |               IPython.paths
import time:       600 |        856 |             IPython.core.profiledir
import time:       780 |      93327 |           IPython.core.application
import time:       158 |        158 |             IPython.terminal
import time:      2139 |       2139 |                 _hashlib
import time:       699 |        699 |                 _blake2
import time:       289 |       3126 |               hashlib
import time:       198 |       3324 |             IPython.core.compilerop
import time:       218 |        218 |               IPython.core.error
import time:        94 |         94 |                 IPython.utils.docs
import time:       139 |        232 |               IPython.utils.decorators
import time:       669 |        669 |               IPython.utils.text
import time:       458 |       1575 |             IPython.core.magic_arguments
import time:       175 |        175 |               getopt
import time:       143 |        143 |                     IPython.core.display_functions
import time:        75 |         75 |                         _winapi
import time:        58 |         58 |                         winreg
import time:       353 |        485 |                       mimetypes
import time:       118 |        118 |                         IPython.testing
import time:       151 |        268 |                       IPython.testing.skipdoctest
import time:       535 |       1287 |                     IPython.core.display
import time:       133 |        133 |                       IPython.lib
import time:       572 |        704 |                     IPython.lib.display
import time:       156 |       2289 |                   IPython.display
import time:       131 |        131 |                   IPython.utils.data
import time:       427 |       2846 |                 IPython.core.page
import time:       571 |        571 |                 IPython.lib.pretty
import time:       340 |        340 |                 IPython.utils.openpy
import time:       142 |        142 |                 IPython.utils.dir2
import time:       166 |        166 |                 IPython.utils.wildcard
import time:      1365 |       1365 |                   pygments.lexers._mapping
import time:       384 |        384 |                   pygments.modeline
import time:       266 |       2014 |                 pygments.lexers
import time:       179 |        179 |                     pygments.filter
import time:       511 |        511 |                     pygments.filters
import time:       219 |        219 |                     pygments.regexopt
import time:       673 |       1580 |                   pygments.lexer
import time:       409 |        409 |                   pygments.unistring
import time:       977 |       2966 |                 pygments.lexers.python
import time:        79 |         79 |                   ctags
import time:       352 |        431 |                 pygments.formatters.html
import time:      2298 |      11770 |               IPython.core.oinspect
import time:       514 |        514 |                 IPython.utils.tokenutil
import time:      1513 |       2026 |               IPython.core.inputtransformer2
import time:       192 |        192 |               IPython.utils.ipstruct
import time:       928 |      15089 |             IPython.core.magic
import time:       114 |        114 |               runpy
import time:       125 |        125 |                 IPython.external
import time:        93 |         93 |                 cPickle
import time:       312 |        530 |               IPython.external.pickleshare
import time:       165 |        165 |               IPython.core.hooks
import time:       162 |        162 |                 IPython.core.autocall
import time:       254 |        254 |                 IPython.core.macro
import time:       430 |        430 |                 IPython.core.splitinput
import time:      2592 |       3435 |               IPython.core.prefilter
import time:       611 |        611 |               IPython.core.alias
import time:       318 |        318 |               IPython.core.builtin_trap
import time:       536 |        536 |                   decorator
import time:       794 |        794 |                       _sqlite3
import time:       289 |       1082 |                     sqlite3.dbapi2
import time:       208 |       1290 |                   sqlite3
import time:      2748 |       4572 |                 IPython.core.history
import time:       423 |       4995 |               IPython.core.displayhook
import time:       504 |        504 |               IPython.core.displaypub
import time:       189 |        189 |               IPython.core.events
import time:       296 |        296 |               IPython.core.extensions
import time:       151 |        151 |                 IPython.utils.sentinel
import time:      2773 |       2923 |               IPython.core.formatters
import time:       253 |        253 |               IPython.core.logger
import time:       279 |        279 |               IPython.core.payload
import time:       145 |        145 |               IPython.core.tips
import time:       116 |        116 |               IPython.core.usage
import time:      1162 |       1162 |                 IPython.utils.capture
import time:       158 |       1320 |               IPython.utils.io
import time:       175 |        175 |               IPython.utils.strdispatch
import time:       130 |        130 |               IPython.utils.syspathcontext
import time:        68 |         68 |                 docrepr
import time:        25 |         92 |               docrepr.sphinxify
import time:       131 |        131 |                       concurrent
import time:       671 |        671 |                       concurrent.futures._base
import time:       196 |        997 |                     concurrent.futures
import time:      1484 |       1484 |                       _ssl
import time:      2538 |       4021 |                     ssl
import time:       249 |        249 |                     asyncio.constants
import time:       166 |        166 |                     asyncio.coroutines
import time:       144 |        144 |                         _contextvars
import time:       153 |        297 |                       contextvars
import time:       139 |        139 |                       asyncio.format_helpers
import time:       208 |        208 |                         asyncio.base_futures
import time:       222 |        222 |                         asyncio.exceptions
import time:       139 |        139 |                         asyncio.base_tasks
import time:       542 |       1110 |                       _asyncio
import time:       537 |       2081 |                     asyncio.events
import time:       272 |        272 |                     asyncio.futures
import time:       214 |        214 |                     asyncio.protocols
import time:       339 |        339 |                       asyncio.transports
import time:       126 |        126 |                       asyncio.log
import time:       779 |       1243 |                     asyncio.sslproto
import time:       132 |        132 |                         asyncio.mixins
import time:       532 |        663 |                       asyncio.locks
import time:       422 |        422 |                         asyncio.timeouts
import time:       518 |        940 |                       asyncio.tasks
import time:       317 |       1918 |                     asyncio.staggered
import time:       157 |        157 |                     asyncio.trsock
import time:      1146 |      12461 |                   asyncio.base_events
import time:       351 |        351 |                   asyncio.runners
import time:       280 |        280 |                   asyncio.queues
import time:       411 |        411 |                   asyncio.streams
import time:       251 |        251 |                   asyncio.subprocess
import time:       171 |        171 |                   asyncio.taskgroups
import time:       102 |        102 |                   asyncio.threads
import time:       280 |        280 |                     asyncio.base_subprocess
import time:       642 |        642 |                     asyncio.selector_events
import time:       897 |       1819 |                   asyncio.unix_events
import time:       281 |      16122 |                 asyncio
import time:       171 |      16293 |               IPython.core.async_helpers
import time:      2922 |      35794 |             IPython.core.interactiveshell
import time:       203 |        203 |                         prompt_toolkit.application.current
import time:       117 |        117 |                               prompt_toolkit.eventloop.utils
import time:       230 |        346 |                             prompt_toolkit.eventloop.async_generator
import time:       219 |        219 |                             prompt_toolkit.eventloop.inputhook
import time:       155 |        720 |                           prompt_toolkit.eventloop
import time:       161 |        880 |                         prompt_toolkit.application.run_in_terminal
import time:       438 |        438 |                                 prompt_toolkit.selection
import time:       277 |        715 |                               prompt_toolkit.clipboard.base
import time:       159 |        159 |                               prompt_toolkit.clipboard.in_memory
import time:       148 |       1021 |                             prompt_toolkit.clipboard
import time:       290 |        290 |                                 prompt_toolkit.cache
import time:       241 |        241 |                                 prompt_toolkit.enums
import time:       315 |        315 |                                 prompt_toolkit.filters.base
import time:       297 |       1141 |                               prompt_toolkit.filters.app
import time:       157 |        157 |                               prompt_toolkit.filters.cli
import time:       113 |        113 |                               prompt_toolkit.filters.utils
import time:       183 |       1592 |                             prompt_toolkit.filters
import time:      1862 |       4474 |                           prompt_toolkit.document
import time:       276 |       4750 |                         prompt_toolkit.auto_suggest
import time:      2522 |       2522 |                                               prompt_toolkit.keys
import time:       854 |       3375 |                                             prompt_toolkit.key_binding.key_bindings
import time:       105 |        105 |                                                     wcwidth.table_vs16
import time:       151 |        151 |                                                     wcwidth.table_wide
import time:       358 |        358 |                                                     wcwidth.table_zero
import time:       100 |        100 |                                                     wcwidth.unicode_versions
import time:       273 |        985 |                                                   wcwidth.wcwidth
import time:       232 |       1216 |                                                 wcwidth
import time:       457 |       1673 |                                               prompt_toolkit.utils
import time:       338 |       2011 |                                             prompt_toolkit.key_binding.key_processor
import time:       144 |       5529 |                                           prompt_toolkit.key_binding
import time:       410 |       5938 |                                         prompt_toolkit.key_binding.vi_state
import time:       671 |       6609 |                                       prompt_toolkit.cursor_shapes
import time:       592 |        592 |                                       prompt_toolkit.data_structures
import time:       658 |        658 |                                         prompt_toolkit.styles.base
import time:       212 |        212 |                                           prompt_toolkit.styles.named_colors
import time:       595 |        595 |                                           prompt_toolkit.styles.style
import time:       334 |       1139 |                                         prompt_toolkit.styles.defaults
import time:       225 |        225 |                                         prompt_toolkit.styles.pygments
import time:       138 |        138 |                                           colorsys
import time:       441 |        579 |                                         prompt_toolkit.styles.style_transformation
import time:       366 |       2965 |                                       prompt_toolkit.styles
import time:       616 |        616 |                                       prompt_toolkit.output.color_depth
import time:       356 |      11136 |                                     prompt_toolkit.output.base
import time:       280 |        280 |                                         prompt_toolkit.output.flush_stdout
import time:       446 |        725 |                                       prompt_toolkit.output.plain_text
import time:       162 |        886 |                                     prompt_toolkit.output.defaults
import time:       110 |      12130 |                                   prompt_toolkit.output
import time:       573 |      12703 |                                 prompt_toolkit.output.vt100
import time:       415 |        415 |                                   prompt_toolkit.mouse_events
import time:       429 |        843 |                                 prompt_toolkit.formatted_text.base
import time:       537 |      14081 |                               prompt_toolkit.formatted_text.ansi
import time:       208 |        208 |                                     xml
import time:       201 |        201 |                                     xml.dom.domreg
import time:       446 |        854 |                                   xml.dom
import time:       225 |        225 |                                   xml.dom.minicompat
import time:       252 |        252 |                                     xml.dom.NodeFilter
import time:       468 |        720 |                                   xml.dom.xmlbuilder
import time:      1083 |       2881 |                                 xml.dom.minidom
import time:       233 |       3114 |                               prompt_toolkit.formatted_text.html
import time:       150 |        150 |                               prompt_toolkit.formatted_text.pygments
import time:       129 |        129 |                               prompt_toolkit.formatted_text.utils
import time:       173 |      17645 |                             prompt_toolkit.formatted_text
import time:       365 |      18009 |                           prompt_toolkit.completion.base
import time:       139 |        139 |                           prompt_toolkit.completion.deduplicate
import time:       351 |        351 |                           prompt_toolkit.completion.filesystem
import time:       156 |        156 |                             prompt_toolkit.completion.word_completer
import time:       438 |        594 |                           prompt_toolkit.completion.fuzzy_completer
import time:       376 |        376 |                           prompt_toolkit.completion.nested
import time:       222 |      19687 |                         prompt_toolkit.completion
import time:       375 |        375 |                         prompt_toolkit.history
import time:       289 |        289 |                         prompt_toolkit.search
import time:       408 |        408 |                         prompt_toolkit.validation
import time:      1394 |      27983 |                       prompt_toolkit.buffer
import time:       270 |        270 |                           prompt_toolkit.input.base
import time:       119 |        119 |                           prompt_toolkit.input.defaults
import time:       169 |        556 |                         prompt_toolkit.input
import time:        44 |        600 |                       prompt_toolkit.input.base
import time:       113 |        113 |                       prompt_toolkit.input.typeahead
import time:        96 |         96 |                         prompt_toolkit.key_binding.bindings
import time:       165 |        165 |                         prompt_toolkit.key_binding.bindings.scroll
import time:       190 |        450 |                       prompt_toolkit.key_binding.bindings.page_navigation
import time:       408 |        408 |                                       prompt_toolkit.lexers.base
import time:       633 |        633 |                                       prompt_toolkit.lexers.pygments
import time:       185 |       1225 |                                     prompt_toolkit.lexers
import time:       633 |        633 |                                       prompt_toolkit.layout.utils
import time:       667 |       1299 |                                     prompt_toolkit.layout.processors
import time:       732 |       3255 |                                   prompt_toolkit.layout.controls
import time:       258 |        258 |                                   prompt_toolkit.layout.dimension
import time:       282 |        282 |                                   prompt_toolkit.layout.margins
import time:       143 |        143 |                                   prompt_toolkit.layout.mouse_handlers
import time:       250 |        250 |                                   prompt_toolkit.layout.screen
import time:      2353 |       6538 |                                 prompt_toolkit.layout.containers
import time:       307 |        307 |                                 prompt_toolkit.layout.layout
import time:       464 |        464 |                                 prompt_toolkit.layout.menus
import time:       251 |        251 |                                 prompt_toolkit.layout.scrollable_pane
import time:       207 |       7765 |                               prompt_toolkit.layout
import time:        37 |       7801 |                             prompt_toolkit.layout.controls
import time:       172 |        172 |                             prompt_toolkit.key_binding.bindings.completion
import time:       608 |       8580 |                           prompt_toolkit.key_binding.bindings.named_commands
import time:       188 |       8767 |                         prompt_toolkit.key_binding.bindings.basic
import time:       160 |        160 |                         prompt_toolkit.key_binding.bindings.cpr
import time:       276 |        276 |                         prompt_toolkit.key_binding.bindings.emacs
import time:       221 |        221 |                         prompt_toolkit.key_binding.bindings.mouse
import time:       276 |        276 |                             prompt_toolkit.input.ansi_escape_sequences
import time:       631 |        906 |                           prompt_toolkit.input.vt100_parser
import time:       680 |        680 |                           prompt_toolkit.key_binding.digraphs
import time:      1084 |       2669 |                         prompt_toolkit.key_binding.bindings.vi
import time:       171 |      12261 |                       prompt_toolkit.key_binding.defaults
import time:       222 |        222 |                       prompt_toolkit.key_binding.emacs_state
import time:       143 |        143 |                       prompt_toolkit.layout.dummy
import time:       571 |        571 |                       prompt_toolkit.renderer
import time:       947 |      43287 |                     prompt_toolkit.application.application
import time:       296 |        296 |                     prompt_toolkit.application.dummy
import time:       247 |      43828 |                   prompt_toolkit.application
import time:       493 |        493 |                           prompt_toolkit.widgets.toolbars
import time:       657 |       1150 |                         prompt_toolkit.widgets.base
import time:        99 |         99 |                           prompt_toolkit.key_binding.bindings.focus
import time:       185 |        284 |                         prompt_toolkit.widgets.dialogs
import time:       307 |        307 |                         prompt_toolkit.widgets.menus
import time:       157 |       1897 |                       prompt_toolkit.widgets
import time:       303 |       2199 |                     prompt_toolkit.shortcuts.choice_input
import time:       242 |        242 |                     prompt_toolkit.shortcuts.dialogs
import time:       171 |        171 |                             xml.parsers
import time:       220 |        220 |                               pyexpat
import time:       200 |        419 |                             xml.parsers.expat
import time:       865 |       1455 |                           xml.dom.expatbuilder
import time:      1555 |       3009 |                         prompt_toolkit.shortcuts.progress_bar.formatters
import time:       526 |       3534 |                       prompt_toolkit.shortcuts.progress_bar.base
import time:       160 |       3694 |                     prompt_toolkit.shortcuts.progress_bar
import time:       226 |        226 |                       prompt_toolkit.key_binding.bindings.auto_suggest
import time:       180 |        180 |                       prompt_toolkit.key_binding.bindings.open_in_editor
import time:      1302 |       1708 |                     prompt_toolkit.shortcuts.prompt
import time:       228 |        228 |                     prompt_toolkit.shortcuts.utils
import time:       210 |       8278 |                   prompt_toolkit.shortcuts
import time:       547 |        547 |                     email.feedparser
import time:       222 |        768 |                   email.parser
import time:      2749 |      55622 |                 prompt_toolkit
import time:        40 |      55661 |               prompt_toolkit.auto_suggest
import time:       244 |        244 |               prompt_toolkit.patch_stdout
import time:       116 |        116 |                   unicodedata
import time:        86 |         86 |                     _uuid
import time:       516 |        601 |                   uuid
import time:      4157 |       4157 |                   IPython.core.guarded_eval
import time:       716 |        716 |                   IPython.core.latex_symbols
import time:       151 |        151 |                   IPython.utils.generics
import time:       513 |        513 |                             parso.utils
import time:       434 |        947 |                           parso.tree
import time:        98 |         98 |                                     parso.python
import time:       866 |        866 |                                     parso.python.token
import time:      2452 |       3416 |                                   parso.python.tokenize
import time:       255 |       3671 |                                 parso.pgen2.grammar_parser
import time:       422 |       4092 |                               parso.pgen2.generator
import time:       134 |       4226 |                             parso.pgen2
import time:        28 |       4254 |                           parso.pgen2.generator
import time:       509 |       5709 |                         parso.parser
import time:       100 |        100 |                           parso._compatibility
import time:      1588 |       1588 |                             difflib
import time:       649 |        649 |                                 parso.python.prefix
import time:      1521 |       2170 |                               parso.python.tree
import time:       255 |       2425 |                             parso.python.parser
import time:       523 |       4534 |                           parso.python.diff
import time:        78 |         78 |                             gc
import time:       349 |        426 |                           parso.cache
import time:       453 |        453 |                             parso.normalizer
import time:      1027 |       1480 |                           parso.python.errors
import time:       602 |        602 |                           parso.python.pep8
import time:       193 |        193 |                           parso.file_io
import time:       506 |       7838 |                         parso.grammar
import time:       172 |      13718 |                       parso
import time:       364 |        364 |                       jedi.parser_utils
import time:        70 |         70 |                         colorama
import time:       258 |        328 |                       jedi.debug
import time:       134 |        134 |                       jedi.settings
import time:       186 |        186 |                       jedi.cache
import time:       268 |        268 |                       jedi.file_io
import time:       167 |        167 |                                 jedi.inference.cache
import time:       381 |        381 |                                   jedi.inference.helpers
import time:       395 |        395 |                                   jedi.inference.utils
import time:       509 |       1285 |                                 jedi.inference.base_value
import time:       320 |       1771 |                               jedi.inference.sys_path
import time:       172 |        172 |                                       jedi.inference.recursion
import time:       316 |        487 |                                     jedi.inference.flow_analysis
import time:       209 |        209 |                                           jedi.common
import time:       268 |        477 |                                         jedi.inference.lazy_value
import time:       595 |       1071 |                                       jedi.inference.docstrings
import time:       221 |        221 |                                       jedi.plugins
import time:      1028 |       2319 |                                     jedi.inference.names
import time:       966 |       3771 |                                   jedi.inference.filters
import time:       262 |        262 |                                     jedi.inference.compiled.getattr_static
import time:       836 |       1098 |                                   jedi.inference.compiled.access
import time:       366 |        366 |                                   jedi.inference.signature
import time:       577 |        577 |                                   jedi.inference.context
import time:       837 |       6646 |                                 jedi.inference.compiled.value
import time:       265 |       6911 |                               jedi.inference.compiled
import time:       282 |        282 |                               jedi.inference.analysis
import time:       115 |        115 |                                 jedi.inference.gradual
import time:       445 |        445 |                                       jedi.inference.value.module
import time:       389 |        389 |                                             jedi.inference.value.dynamic_arrays
import time:      1017 |       1405 |                                           jedi.inference.value.iterable
import time:       407 |       1811 |                                         jedi.inference.arguments
import time:       111 |        111 |                                           jedi.inference.parser_cache
import time:       207 |        207 |                                           jedi.inference.gradual.generics
import time:       615 |        932 |                                         jedi.inference.value.function
import time:       575 |       3317 |                                       jedi.inference.value.klass
import time:       867 |        867 |                                       jedi.inference.value.instance
import time:       358 |       4985 |                                     jedi.inference.value
import time:        29 |       5014 |                                   jedi.inference.value.module
import time:       693 |        693 |                                     jedi.inference.gradual.base
import time:       453 |        453 |                                     jedi.inference.gradual.type_var
import time:       730 |       1875 |                                   jedi.inference.gradual.typing
import time:       376 |       7264 |                                 jedi.inference.gradual.stub_value
import time:       517 |       7895 |                               jedi.inference.gradual.typeshed
import time:       159 |        159 |                                   jedi._compatibility
import time:       259 |        259 |                                   jedi.inference.compiled.subprocess.functions
import time:       192 |        192 |                                   jedi.api.exceptions
import time:      1159 |       1768 |                                 jedi.inference.compiled.subprocess
import time:        49 |       1816 |                               jedi.inference.compiled.subprocess.functions
import time:       479 |      19151 |                             jedi.inference.imports
import time:       210 |        210 |                                 jedi.inference.param
import time:       263 |        472 |                               jedi.inference.gradual.annotation
import time:       159 |        159 |                               jedi.inference.value.decorator
import time:       533 |       1164 |                             jedi.inference.syntax_tree
import time:       253 |      20567 |                           jedi.inference
import time:        26 |      20593 |                         jedi.inference.utils
