import time: self [us] | cumulative | imported package
import time:        57 |         57 |         nt
import time:        51 |         51 |         nt
import time:        50 |         50 |         nt
import time:        46 |         46 |         nt
import time:        45 |         45 |         nt
import time:        45 |         45 |         nt
import time:       112 |        553 |       ntpath
import time:       822 |       4189 |     pathlib
import time:       147 |        147 |             IPython.core
import time:       172 |        318 |           IPython.core.getipython
import time:       111 |        111 |           IPython.core.release
import time:        93 |         93 |               zlib
import time:       208 |        208 |                 _compression
import time:       305 |        305 |                 _bz2
import time:       363 |        876 |               bz2
import time:       302 |        302 |                 _lzma
import time:       310 |        611 |               lzma
import time:       717 |       2296 |             shutil
import time:        53 |         53 |                     _typing
import time:      2676 |       2729 |                   typing
import time:      1286 |       1286 |                         _ast
import time:      1377 |       2662 |                       ast
import time:        43 |         43 |                           _opcode
import time:       488 |        530 |                         opcode
import time:       901 |       1431 |                       dis
import time:       180 |        180 |                         importlib
import time:        80 |        259 |                       importlib.machinery
import time:      2265 |       6616 |                     inspect
import time:       156 |        156 |                       traitlets.utils
import time:       250 |        405 |                     traitlets.utils.bunch
import time:       133 |        133 |                     traitlets.utils.descriptions
import time:       110 |        110 |                     traitlets.utils.getargspec
import time:        92 |         92 |                     traitlets.utils.importstring
import time:       110 |        110 |                     traitlets.utils.sentinel
import time:       106 |        106 |                     traitlets.utils.warnings
import time:      4107 |      11676 |                   traitlets.traitlets
import time:       273 |        273 |                   traitlets._version
import time:       142 |        142 |                   traitlets.utils.decorators
import time:       327 |      15145 |                 traitlets
import time:       186 |        186 |                         _json
import time:       516 |        702 |                       json.scanner
import time:       433 |       1134 |                     json.decoder
import time:       428 |        428 |                     json.encoder
import time:       216 |       1777 |                   json
import time:       622 |        622 |                     dataclasses
import time:       376 |        997 |                   pprint
import time:       613 |        613 |                     socketserver
import time:      1392 |       2005 |                   logging.config
import time:       121 |        121 |                     traitlets.utils.text
import time:       868 |        868 |                         gettext
import time:       988 |       1856 |                       argparse
import time:      1228 |       3083 |                     traitlets.config.loader
import time:      1015 |       4218 |                   traitlets.config.configurable
import time:       137 |        137 |                   traitlets.utils.nested_update
import time:      1134 |      10266 |                 traitlets.config.application
import time:       174 |      25584 |               traitlets.config
import time:        24 |      25607 |             traitlets.config.application
import time:      1204 |       1204 |                       html.entities
import time:       421 |       1624 |                     html
import time:       232 |        232 |                         executing._utils
import time:       145 |        145 |                           executing._exceptions
import time:       507 |        652 |                         executing._position_node_finder
import time:       717 |       1600 |                       executing.executing
import time:       112 |        112 |                       executing._pytest_utils
import time:        88 |         88 |                       executing.version
import time:       308 |       2105 |                     executing
import time:        52 |         52 |                             _bisect
import time:       149 |        200 |                           bisect
import time:       233 |        433 |                         asttokens.line_numbers
import time:        81 |         81 |                               astroid
import time:        51 |        132 |                             astroid.nodes
import time:      1392 |       1524 |                           asttokens.util
import time:       303 |       1826 |                         asttokens.asttokens
import time:       139 |       2397 |                       asttokens
import time:        19 |       2416 |                     asttokens.util
import time:       486 |        486 |                                 numbers
import time:       861 |       1347 |                               _decimal
import time:       142 |       1489 |                             decimal
import time:      1740 |       1740 |                             fractions
import time:       313 |       3541 |                           pure_eval.utils
import time:       163 |       3703 |                         pure_eval.my_getattr_static
import time:       416 |       4119 |                       pure_eval.core
import time:       116 |        116 |                       pure_eval.version
import time:       195 |       4429 |                     pure_eval
import time:       466 |        466 |                     stack_data.utils
import time:      1400 |      12437 |                   stack_data.core
import time:       307 |        307 |                   stack_data.formatting
import time:       258 |        258 |                   stack_data.serializing
import time:        97 |         97 |                   stack_data.version
import time:       215 |      13313 |                 stack_data
import time:       148 |        148 |                     pygments
import time:       274 |        274 |                     pygments.formatters._mapping
import time:        77 |         77 |                           _csv
import time:       375 |        452 |                         csv
import time:       146 |        146 |                         email
import time:       102 |        102 |                           binascii
import time:       149 |        149 |                             importlib._abc
import time:       139 |        287 |                           importlib.util
import time:       144 |        144 |                             zipfile._path.glob
import time:       420 |        564 |                           zipfile._path
import time:      1117 |       2068 |                         zipfile
import time:       198 |        198 |                             quopri
import time:        60 |         60 |                                 _random
import time:       113 |        113 |                                 _sha2
import time:       439 |        611 |                               random
import time:       109 |        109 |                                     _locale
import time:      1461 |       1569 |                                   locale
import time:      1056 |       2625 |                                 calendar
import time:       294 |       2919 |                               email._parseaddr
import time:       388 |        388 |                                   base64
import time:       132 |        520 |                                 email.base64mime
import time:       250 |        250 |                                 email.quoprimime
import time:       748 |        748 |                                 email.errors
import time:       148 |        148 |                                 email.encoders
import time:       261 |       1925 |                               email.charset
import time:       548 |       6001 |                             email.utils
import time:       733 |        733 |                               email.header
import time:       326 |       1059 |                             email._policybase
import time:       309 |        309 |                             email._encoded_words
import time:       134 |        134 |                             email.iterators
import time:       737 |       8436 |                           email.message
import time:        97 |         97 |                             importlib.metadata._functools
import time:       163 |        259 |                           importlib.metadata._text
import time:       342 |       9035 |                         importlib.metadata._adapters
import time:       440 |        440 |                         importlib.metadata._meta
import time:       285 |        285 |                         importlib.metadata._collections
import time:       115 |        115 |                         importlib.metadata._itertools
import time:       577 |        577 |                               tempfile
import time:       409 |        409 |                               importlib.resources.abc
import time:       316 |        316 |                               importlib.resources._adapters
import time:       479 |       1779 |                             importlib.resources._common
import time:       209 |        209 |                             importlib.resources._legacy
import time:       132 |       2120 |                           importlib.resources
import time:       424 |       2543 |                         importlib.abc
import time:      1378 |      16459 |                       importlib.metadata
import time:       139 |      16597 |                     pygments.plugin
import time:       730 |        730 |                     pygments.util
import time:       300 |      18046 |                   pygments.formatters
import time:       181 |        181 |                       pygments.styles._mapping
import time:       162 |        342 |                     pygments.styles
import time:       151 |        493 |                   pygments.formatter
import time:       134 |        134 |                   pygments.console
import time:       416 |        416 |                     pygments.token
import time:       324 |        739 |                   pygments.style
import time:       291 |      19701 |                 pygments.formatters.terminal256
import time:       130 |        130 |                 IPython.utils
import time:       378 |        378 |                   glob
import time:      1456 |       1456 |                         signal
import time:        73 |         73 |                         fcntl
import time:        76 |         76 |                         msvcrt
import time:        32 |         32 |                         _posixsubprocess
import time:       672 |       2307 |                       subprocess
import time:       297 |        297 |                         shlex
import time:        72 |         72 |                             _wmi
import time:       630 |        702 |                           platform
import time:       139 |        139 |                           IPython.utils.encoding
import time:       437 |       1277 |                         IPython.utils.py3compat
import time:       273 |       1846 |                       IPython.utils._process_common
import time:       172 |       4325 |                     IPython.utils._process_posix
import time:       161 |       4485 |                   IPython.utils.process
import time:       290 |       5153 |                 IPython.utils.path
import time:       463 |        463 |                   pygments.styles.monokai
import time:       329 |        329 |                   pygments.styles.default
import time:       341 |        341 |                   pygments.styles.pastie
import time:       471 |        471 |                   pygments.styles.gruvbox
import time:     14317 |      15920 |                 IPython.utils.PyColorize
import time:       167 |        167 |                 IPython.utils.terminal
import time:       319 |        319 |                 IPython.core.display_trap
import time:       399 |        399 |                       pkgutil
import time:       438 |        438 |                       sysconfig
import time:       593 |        593 |                       _sysconfigdata__x86_64-linux-gnu
import time:      1912 |       3341 |                     pydoc
import time:       183 |        183 |                         codeop
import time:       257 |        440 |                       IPython.core.debugger_backport
import time:       226 |        226 |                         cmd
import time:       469 |        469 |                         bdb
import time:       217 |        217 |                         code
import time:       799 |       1710 |                       pdb
import time:       613 |       2761 |                     IPython.core.debugger
import time:       496 |       6597 |                   IPython.core.tbtools
import time:       288 |       6885 |                 IPython.core.doctb
import time:       574 |      62158 |               IPython.core.ultratb
import time:        92 |         92 |                 IPython.utils._sysinfo
import time:       170 |        262 |               IPython.utils.sysinfo
import time:       315 |      62734 |             IPython.core.crashhandler
import time:        98 |         98 |                 IPython.utils.importstring
import time:       186 |        284 |               IPython.paths
import time:       604 |        887 |             IPython.core.profiledir
import time:       861 |      92383 |           IPython.core.application
import time:       128 |        128 |             IPython.terminal
import time:      2068 |       2068 |                 _hashlib
import time:       677 |        677 |                 _blake2
import time:       299 |       3043 |               hashlib
import time:       184 |       3227 |             IPython.core.compilerop
import time:       203 |        203 |               IPython.core.error
import time:        91 |         91 |                 IPython.utils.docs
import time:       131 |        222 |               IPython.utils.decorators
import time:       725 |        725 |               IPython.utils.text
import time:       502 |       1651 |             IPython.core.magic_arguments
import time:       172 |        172 |               getopt
import time:       142 |        142 |                     IPython.core.display_functions
import time:        69 |         69 |                         _winapi
import time:        56 |         56 |                         winreg
import time:       300 |        424 |                       mimetypes
import time:       116 |        116 |                         IPython.testing
import time:       160 |        275 |                       IPython.testing.skipdoctest
import time:       615 |       1313 |                     IPython.core.display
import time:       114 |        114 |                       IPython.lib
import time:       568 |        681 |                     IPython.lib.display
import time:       164 |       2299 |                   IPython.display
import time:       163 |        163 |                   IPython.utils.data
import time:       423 |       2884 |                 IPython.core.page
import time:       541 |        541 |                 IPython.lib.pretty
import time:       378 |        378 |                 IPython.utils.openpy
import time:       120 |        120 |                 IPython.utils.dir2
import time:       164 |        164 |                 IPython.utils.wildcard
import time:      1412 |       1412 |                   pygments.lexers._mapping
import time:       338 |        338 |                   pygments.modeline
import time:       258 |       2008 |                 pygments.lexers
import time:       154 |        154 |                     pygments.filter
import time:       548 |        548 |                     pygments.filters
import time:       218 |        218 |                     pygments.regexopt
import time:       670 |       1588 |                   pygments.lexer
import time:       463 |        463 |                   pygments.unistring
import time:       966 |       3016 |                 pygments.lexers.python
import time:        77 |         77 |                   ctags
import time:       382 |        458 |                 pygments.formatters.html
import time:      2237 |      11802 |               IPython.core.oinspect
import time:       394 |        394 |                 IPython.utils.tokenutil
import time:      1385 |       1779 |               IPython.core.inputtransformer2
import time:       186 |        186 |               IPython.utils.ipstruct
import time:       926 |      14863 |             IPython.core.magic
import time:       109 |        109 |               runpy
import time:       124 |        124 |                 IPython.external
import time:       106 |        106 |                 cPickle
import time:       316 |        545 |               IPython.external.pickleshare
import time:       161 |        161 |               IPython.core.hooks
import time:       176 |        176 |                 IPython.core.autocall
import time:       280 |        280 |                 IPython.core.macro
import time:       416 |        416 |                 IPython.core.splitinput
import time:      2634 |       3504 |               IPython.core.prefilter
import time:       586 |        586 |               IPython.core.alias
import time:       308 |        308 |               IPython.core.builtin_trap
import time:       586 |        586 |                   decorator
import time:       753 |        753 |                       _sqlite3
import time:       279 |       1032 |                     sqlite3.dbapi2
import time:       186 |       1217 |                   sqlite3
import time:      2750 |       4552 |                 IPython.core.history
import time:       447 |       4999 |               IPython.core.displayhook
import time:       471 |        471 |               IPython.core.displaypub
import time:       170 |        170 |               IPython.core.events
import time:       279 |        279 |               IPython.core.extensions
import time:       162 |        162 |                 IPython.utils.sentinel
import time:      3007 |       3168 |               IPython.core.formatters
import time:       244 |        244 |               IPython.core.logger
import time:       261 |        261 |               IPython.core.payload
import time:       145 |        145 |               IPython.core.tips
import time:       117 |        117 |               IPython.core.usage
import time:      1211 |       1211 |                 IPython.utils.capture
import time:       160 |       1371 |               IPython.utils.io
import time:       142 |        142 |               IPython.utils.strdispatch
import time:       125 |        125 |               IPython.utils.syspathcontext
import time:        68 |         68 |                 docrepr
import time:        24 |         92 |               docrepr.sphinxify
import time:       134 |        134 |                       concurrent
import time:       709 |        709 |                       concurrent.futures._base
import time:       193 |       1034 |                     concurrent.futures
import time:      1459 |       1459 |                       _ssl
import time:      2478 |       3937 |                     ssl
import time:       273 |        273 |                     asyncio.constants
import time:       175 |        175 |                     asyncio.coroutines
import time:       154 |        154 |                         _contextvars
import time:       143 |        297 |                       contextvars
import time:       140 |        140 |                       asyncio.format_helpers
import time:       148 |        148 |                         asyncio.base_futures
import time:       209 |        209 |                         asyncio.exceptions
import time:       172 |        172 |                         asyncio.base_tasks
import time:       444 |        972 |                       _asyncio
import time:       575 |       1981 |                     asyncio.events
import time:       245 |        245 |                     asyncio.futures
import time:       193 |        193 |                     asyncio.protocols
import time:       301 |        301 |                       asyncio.transports
import time:       103 |        103 |                       asyncio.log
import time:       770 |       1174 |                     asyncio.sslproto
import time:       114 |        114 |                         asyncio.mixins
import time:       531 |        645 |                       asyncio.locks
import time:       413 |        413 |                         asyncio.timeouts
import time:       495 |        907 |                       asyncio.tasks
import time:       331 |       1882 |                     asyncio.staggered
import time:       163 |        163 |                     asyncio.trsock
import time:      1193 |      12245 |                   asyncio.base_events
import time:       324 |        324 |                   asyncio.runners
import time:       290 |        290 |                   asyncio.queues
import time:       417 |        417 |                   asyncio.streams
import time:       248 |        248 |                   asyncio.subprocess
import time:       175 |        175 |                   asyncio.taskgroups
import time:       105 |        105 |                   asyncio.threads
import time:       293 |        293 |                     asyncio.base_subprocess
import time:       633 |        633 |                     asyncio.selector_events
import time:       932 |       1856 |                   asyncio.unix_events
import time:       282 |      15937 |                 asyncio
import time:       184 |      16120 |               IPython.core.async_helpers
import time:      2959 |      35867 |             IPython.core.interactiveshell
import time:       194 |        194 |                         prompt_toolkit.application.current
import time:       109 |        109 |                               prompt_toolkit.eventloop.utils
import time:       235 |        343 |                             prompt_toolkit.eventloop.async_generator
import time:       228 |        228 |                             prompt_toolkit.eventloop.inputhook
import time:       165 |        735 |                           prompt_toolkit.eventloop
import time:       139 |        874 |                         prompt_toolkit.application.run_in_terminal
import time:       406 |        406 |                                 prompt_toolkit.selection
import time:       247 |        652 |                               prompt_toolkit.clipboard.base
import time:       187 |        187 |                               prompt_toolkit.clipboard.in_memory
import time:       157 |        996 |                             prompt_toolkit.clipboard
import time:       292 |        292 |                                 prompt_toolkit.cache
import time:       253 |        253 |                                 prompt_toolkit.enums
import time:       339 |        339 |                                 prompt_toolkit.filters.base
import time:       310 |       1192 |                               prompt_toolkit.filters.app
import time:       165 |        165 |                               prompt_toolkit.filters.cli
import time:       110 |        110 |                               prompt_toolkit.filters.utils
import time:       181 |       1647 |                             prompt_toolkit.filters
import time:      1836 |       4478 |                           prompt_toolkit.document
import time:       277 |       4754 |                         prompt_toolkit.auto_suggest
import time:      2478 |       2478 |                                               prompt_toolkit.keys
import time:       835 |       3313 |                                             prompt_toolkit.key_binding.key_bindings
import time:       109 |        109 |                                                     wcwidth.table_vs16
import time:       166 |        166 |                                                     wcwidth.table_wide
import time:       356 |        356 |                                                     wcwidth.table_zero
import time:       110 |        110 |                                                     wcwidth.unicode_versions
import time:       296 |       1034 |                                                   wcwidth.wcwidth
import time:       244 |       1278 |                                                 wcwidth
import time:       467 |       1744 |                                               prompt_toolkit.utils
import time:       360 |       2104 |                                             prompt_toolkit.key_binding.key_processor
import time:       132 |       5548 |                                           prompt_toolkit.key_binding
import time:       417 |       5965 |                                         prompt_toolkit.key_binding.vi_state
import time:       693 |       6658 |                                       prompt_toolkit.cursor_shapes
import time:       637 |        637 |                                       prompt_toolkit.data_structures
import time:       653 |        653 |                                         prompt_toolkit.styles.base
import time:       232 |        232 |                                           prompt_toolkit.styles.named_colors
import time:       593 |        593 |                                           prompt_toolkit.styles.style
import time:       338 |       1162 |                                         prompt_toolkit.styles.defaults
import time:       272 |        272 |                                         prompt_toolkit.styles.pygments
import time:       142 |        142 |                                           colorsys
import time:       446 |        587 |                                         prompt_toolkit.styles.style_transformation
import time:       367 |       3040 |                                       prompt_toolkit.styles
import time:       622 |        622 |                                       prompt_toolkit.output.color_depth
import time:       342 |      11297 |                                     prompt_toolkit.output.base
import time:       198 |        198 |                                         prompt_toolkit.output.flush_stdout
import time:       441 |        639 |                                       prompt_toolkit.output.plain_text
import time:       160 |        799 |                                     prompt_toolkit.output.defaults
import time:       111 |      12205 |                                   prompt_toolkit.output
import time:       576 |      12781 |                                 prompt_toolkit.output.vt100
import time:       407 |        407 |                                   prompt_toolkit.mouse_events
import time:       410 |        817 |                                 prompt_toolkit.formatted_text.base
import time:       598 |      14195 |                               prompt_toolkit.formatted_text.ansi
import time:       208 |        208 |                                     xml
import time:       178 |        178 |                                     xml.dom.domreg
import time:       469 |        854 |                                   xml.dom
import time:       214 |        214 |                                   xml.dom.minicompat
import time:       249 |        249 |                                     xml.dom.NodeFilter
import time:       346 |        594 |                                   xml.dom.xmlbuilder
import time:      1110 |       2770 |                                 xml.dom.minidom
import time:       237 |       3006 |                               prompt_toolkit.formatted_text.html
import time:       149 |        149 |                               prompt_toolkit.formatted_text.pygments
import time:       123 |        123 |                               prompt_toolkit.formatted_text.utils
import time:       173 |      17644 |                             prompt_toolkit.formatted_text
import time:       406 |      18049 |                           prompt_toolkit.completion.base
import time:       139 |        139 |                           prompt_toolkit.completion.deduplicate
import time:       359 |        359 |                           prompt_toolkit.completion.filesystem
import time:       155 |        155 |                             prompt_toolkit.completion.word_completer
import time:       428 |        582 |                           prompt_toolkit.completion.fuzzy_completer
import time:       273 |        273 |                           prompt_toolkit.completion.nested
import time:       239 |      19639 |                         prompt_toolkit.completion
import time:       371 |        371 |                         prompt_toolkit.history
import time:       299 |        299 |                         prompt_toolkit.search
import time:       325 |        325 |                         prompt_toolkit.validation
import time:      1376 |      27829 |                       prompt_toolkit.buffer
import time:       371 |        371 |                           prompt_toolkit.input.base
import time:       135 |        135 |                           prompt_toolkit.input.defaults
import time:       162 |        667 |                         prompt_toolkit.input
import time:        33 |        700 |                       prompt_toolkit.input.base
import time:       113 |        113 |                       prompt_toolkit.input.typeahead
import time:        95 |         95 |                         prompt_toolkit.key_binding.bindings
import time:       155 |        155 |                         prompt_toolkit.key_binding.bindings.scroll
import time:       189 |        438 |                       prompt_toolkit.key_binding.bindings.page_navigation
import time:       484 |        484 |                                       prompt_toolkit.lexers.base
import time:       703 |        703 |                                       prompt_toolkit.lexers.pygments
import time:       167 |       1353 |                                     prompt_toolkit.lexers
import time:       663 |        663 |                                       prompt_toolkit.layout.utils
import time:       702 |       1364 |                                     prompt_toolkit.layout.processors
import time:       734 |       3450 |                                   prompt_toolkit.layout.controls
import time:       268 |        268 |                                   prompt_toolkit.layout.dimension
import time:       279 |        279 |                                   prompt_toolkit.layout.margins
import time:       151 |        151 |                                   prompt_toolkit.layout.mouse_handlers
import time:       294 |        294 |                                   prompt_toolkit.layout.screen
import time:      2484 |       6924 |                                 prompt_toolkit.layout.containers
import time:       365 |        365 |                                 prompt_toolkit.layout.layout
import time:       461 |        461 |                                 prompt_toolkit.layout.menus
import time:       266 |        266 |                                 prompt_toolkit.layout.scrollable_pane
import time:       206 |       8220 |                               prompt_toolkit.layout
import time:        38 |       8257 |                             prompt_toolkit.layout.controls
import time:       248 |        248 |                             prompt_toolkit.key_binding.bindings.completion
import time:       627 |       9131 |                           prompt_toolkit.key_binding.bindings.named_commands
import time:       189 |       9320 |                         prompt_toolkit.key_binding.bindings.basic
import time:       152 |        152 |                         prompt_toolkit.key_binding.bindings.cpr
import time:       279 |        279 |                         prompt_toolkit.key_binding.bindings.emacs
import time:       267 |        267 |                         prompt_toolkit.key_binding.bindings.mouse
import time:       273 |        273 |                             prompt_toolkit.input.ansi_escape_sequences
import time:       649 |        921 |                           prompt_toolkit.input.vt100_parser
import time:       609 |        609 |                           prompt_toolkit.key_binding.digraphs
import time:       983 |       2512 |                         prompt_toolkit.key_binding.bindings.vi
import time:       168 |      12695 |                       prompt_toolkit.key_binding.defaults
import time:       147 |        147 |                       prompt_toolkit.key_binding.emacs_state
import time:       198 |        198 |                       prompt_toolkit.layout.dummy
import time:       520 |        520 |                       prompt_toolkit.renderer
import time:       804 |      43440 |                     prompt_toolkit.application.application
import time:       251 |        251 |                     prompt_toolkit.application.dummy
import time:       215 |      43905 |                   prompt_toolkit.application
import time:       483 |        483 |                           prompt_toolkit.widgets.toolbars
import time:       700 |       1182 |                         prompt_toolkit.widgets.base
import time:       161 |        161 |                           prompt_toolkit.key_binding.bindings.focus
import time:       192 |        353 |                         prompt_toolkit.widgets.dialogs
import time:       270 |        270 |                         prompt_toolkit.widgets.menus
import time:       152 |       1957 |                       prompt_toolkit.widgets
import time:       275 |       2232 |                     prompt_toolkit.shortcuts.choice_input
import time:       230 |        230 |                     prompt_toolkit.shortcuts.dialogs
import time:       138 |        138 |                             xml.parsers
import time:       180 |        180 |                               pyexpat
import time:       162 |        342 |                             xml.parsers.expat
import time:       695 |       1174 |                           xml.dom.expatbuilder
import time:      1143 |       2316 |                         prompt_toolkit.shortcuts.progress_bar.formatters
import time:       444 |       2760 |                       prompt_toolkit.shortcuts.progress_bar.base
import time:       135 |       2894 |                     prompt_toolkit.shortcuts.progress_bar
import time:       149 |        149 |                       prompt_toolkit.key_binding.bindings.auto_suggest
import time:       112 |        112 |                       prompt_toolkit.key_binding.bindings.open_in_editor
import time:       930 |       1190 |                     prompt_toolkit.shortcuts.prompt
import time:       240 |        240 |                     prompt_toolkit.shortcuts.utils
import time:       195 |       6979 |                   prompt_toolkit.shortcuts
import time:       549 |        549 |                     email.feedparser
import time:       253 |        802 |                   email.parser
import time:      2676 |      54360 |                 prompt_toolkit
import time:        38 |      54398 |               prompt_toolkit.auto_suggest
import time:       255 |        255 |               prompt_toolkit.patch_stdout
import time:        83 |         83 |                   unicodedata
import time:        82 |         82 |                     _uuid
import time:       515 |        596 |                   uuid
import time:      4178 |       4178 |                   IPython.core.guarded_eval
import time:       737 |        737 |                   IPython.core.latex_symbols
import time:       150 |        150 |                   IPython.utils.generics
import time:       545 |        545 |                             parso.utils
import time:       440 |        985 |                           parso.tree
import time:        93 |         93 |                                     parso.python
import time:       881 |        881 |                                     parso.python.token
import time:      2514 |       3488 |                                   parso.python.tokenize
import time:       280 |       3767 |                                 parso.pgen2.grammar_parser
import time:       418 |       4185 |                               parso.pgen2.generator
import time:       132 |       4317 |                             parso.pgen2
import time:        54 |       4370 |                           parso.pgen2.generator
import time:       533 |       5886 |                         parso.parser
import time:       102 |        102 |                           parso._compatibility
import time:      1749 |       1749 |                             difflib
import time:       560 |        560 |                                 parso.python.prefix
import time:      1494 |       2053 |                               parso.python.tree
import time:       256 |       2309 |                             parso.python.parser
import time:       537 |       4594 |                           parso.python.diff
import time:        64 |         64 |                             gc
import time:       361 |        425 |                           parso.cache
import time:       454 |        454 |                             parso.normalizer
import time:      1121 |       1575 |                           parso.python.errors
import time:       459 |        459 |                           parso.python.pep8
import time:       191 |        191 |                           parso.file_io
import time:       522 |       7865 |                         parso.grammar
import time:       200 |      13950 |                       parso
import time:       343 |        343 |                       jedi.parser_utils
import time:        73 |         73 |                         colorama
import time:       261 |        333 |                       jedi.debug
import time:       130 |        130 |                       jedi.settings
import time:       210 |        210 |                       jedi.cache
import time:       238 |        238 |                       jedi.file_io
import time:       177 |        177 |                                 jedi.inference.cache
import time:       241 |        241 |                                   jedi.inference.helpers
import time:       398 |        398 |                                   jedi.inference.utils
import time:       651 |       1288 |                                 jedi.inference.base_value
import time:       370 |       1835 |                               jedi.inference.sys_path
import time:       175 |        175 |                                       jedi.inference.recursion
import time:       306 |        481 |                                     jedi.inference.flow_analysis
import time:       184 |        184 |                                           jedi.common
import time:       213 |        397 |                                         jedi.inference.lazy_value
import time:       502 |        898 |                                       jedi.inference.docstrings
import time:       173 |        173 |                                       jedi.plugins
import time:       912 |       1983 |                                     jedi.inference.names
import time:       979 |       3443 |                                   jedi.inference.filters
import time:       255 |        255 |                                     jedi.inference.compiled.getattr_static
import time:       919 |       1173 |                                   jedi.inference.compiled.access
import time:       375 |        375 |                                   jedi.inference.signature
import time:       622 |        622 |                                   jedi.inference.context
import time:       737 |       6348 |                                 jedi.inference.compiled.value
import time:       213 |       6561 |                               jedi.inference.compiled
import time:       299 |        299 |                               jedi.inference.analysis
import time:       126 |        126 |                                 jedi.inference.gradual
import time:       421 |        421 |                                       jedi.inference.value.module
import time:       389 |        389 |                                             jedi.inference.value.dynamic_arrays
import time:       968 |       1357 |                                           jedi.inference.value.iterable
import time:       510 |       1866 |                                         jedi.inference.arguments
import time:       131 |        131 |                                           jedi.inference.parser_cache
import time:       218 |        218 |                                           jedi.inference.gradual.generics
import time:       661 |       1009 |                                         jedi.inference.value.function
import time:       603 |       3477 |                                       jedi.inference.value.klass
import time:       838 |        838 |                                       jedi.inference.value.instance
import time:       426 |       5161 |                                     jedi.inference.value
import time:        74 |       5235 |                                   jedi.inference.value.module
import time:       753 |        753 |                                     jedi.inference.gradual.base
import time:       416 |        416 |                                     jedi.inference.gradual.type_var
import time:       680 |       1848 |                                   jedi.inference.gradual.typing
import time:       451 |       7533 |                                 jedi.inference.gradual.stub_value
import time:       522 |       8179 |                               jedi.inference.gradual.typeshed
import time:       137 |        137 |                                   jedi._compatibility
import time:       282 |        282 |                                   jedi.inference.compiled.subprocess.functions
import time:       178 |        178 |                                   jedi.api.exceptions
import time:      1378 |       1975 |                                 jedi.inference.compiled.subprocess
import time:        55 |       2029 |                               jedi.inference.compiled.subprocess.functions
import time:       477 |      19377 |                             jedi.inference.imports
import time:       244 |        244 |                                 jedi.inference.param
import time:       329 |        573 |                               jedi.inference.gradual.annotation
import time:       139 |        139 |                               jedi.inference.value.decorator
import time:       608 |       1318 |                             jedi.inference.syntax_tree
import time:       322 |      21016 |                           jedi.inference
import time:        28 |      21043 |                         jedi.inference.utils
